Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
UNP,LONG,2007-09-19,25.58,3737,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-09-20,24.70,-3294.90,-3294.90,[]
UNP,LONG,2008-07-24,34.54,2684,No-Exit,0.0,0.0,2008-07-29,35.42,2364.61,2008-08-07,35.72,3180.40,2364.61,[]
UNP,LONG,2008-08-29,37.20,2550,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-09-02,36.28,-2341.57,-2341.57,[]
UNP,LONG,2009-07-15,24.38,3801,No-Exit,0.0,0.0,2009-07-16,25.28,3421.38,2009-07-22,26.17,6810.32,3421.38,[]
UNP,LONG,2013-02-28,66.45,1491,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-01,65.99,-694.51,-694.51,[]
