Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
LON_GKN,LONG,2009-04-03,87.45,1086,No-Exit,0.0,0.0,2009-04-03,88.38,1012.70,2009-04-08,86.50,-1031.70,1012.70,BB Spread,[]
LON_GKN,SHORT,2009-10-05,106.00,692,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-06,110.30,-2975.60,-2975.60,BB Spread,[]
LON_GKN,LONG,2009-10-12,121.63,749,No-Exit,0.0,0.0,2009-10-12,122.87,928.01,2009-10-15,117.80,-2866.57,928.01,BB Spread,[]
LON_GKN,SHORT,2009-11-27,104.61,845,No-Exit,0.0,0.0,2009-11-27,103.56,886.41,2009-11-30,109.20,-3882.34,886.41,BB Spread,[]
LON_GKN,LONG,2010-03-05,118.60,745,No-Exit,0.0,0.0,2010-03-05,119.81,903.68,2010-03-15,122.70,3054.50,903.68,BB Spread,[]
LON_GKN,SHORT,2011-01-21,212.48,412,2011-01-21,214.90,-998.06,2011-01-21,210.33,885.39,2011-01-24,211.90,237.94,-998.06,BB Spread,[]
LON_GKN,LONG,2011-04-05,211.06,416,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-04-07,203.25,-3247.14,-3247.14,BB Spread,[]
LON_GKN,LONG,2011-04-27,217.50,389,No-Exit,0.0,0.0,2011-04-27,219.71,860.47,2011-05-05,218.07,223.67,860.47,BB Spread,[]
LON_GKN,SHORT,2011-06-13,204.91,415,2011-06-13,206.90,-826.91,No-Exit,0.0,0.0,2011-06-14,207.60,-1117.41,-826.91,BB Spread,[]
LON_GKN,SHORT,2011-07-28,224.00,372,No-Exit,0.0,0.0,2011-07-29,221.78,824.72,2011-08-01,229.95,-2213.40,824.72,BB Spread,[]
LON_GKN,SHORT,2011-09-26,167.60,481,2011-09-26,167.60,-0.00,2011-09-26,165.92,806.16,2011-09-27,173.60,-2886.00,806.16,BB Spread,[]
LON_GKN,LONG,2011-10-17,200.52,394,No-Exit,0.0,0.0,2011-10-17,202.43,749.78,2011-10-20,183.00,-6904.79,749.78,BB Spread,[]
LON_GKN,SHORT,2011-11-21,179.90,402,No-Exit,0.0,0.0,2011-11-21,178.10,723.20,2011-11-25,169.40,4221.00,723.20,BB Spread,[]
LON_GKN,LONG,2012-01-11,197.60,387,No-Exit,0.0,0.0,2012-01-12,199.57,761.23,2012-01-13,192.00,-2167.06,761.23,BB Spread,[]
LON_GKN,SHORT,2012-04-05,197.80,376,2012-04-05,200.00,-827.20,2012-04-05,195.80,752.00,2012-04-10,198.00,-75.20,-827.20,BB Spread,[]
LON_GKN,SHORT,2012-05-08,192.25,387,No-Exit,0.0,0.0,2012-05-09,190.32,747.30,2012-05-17,192.90,-251.80,747.30,BB Spread,[]
LON_GKN,LONG,2012-11-07,218.63,339,2012-11-07,212.15,-2195.51,No-Exit,0.0,0.0,2012-11-08,210.47,-2763.34,-2195.51,BB Spread,[]
LON_GKN,LONG,2013-04-25,273.37,261,No-Exit,0.0,0.0,2013-04-30,276.12,718.79,2013-05-21,305.07,8274.93,718.79,BB Spread,[]
LON_GKN,LONG,2014-01-06,377.78,210,No-Exit,0.0,0.0,2014-01-07,381.58,798.63,2014-01-21,404.98,5711.39,798.63,BB Spread,[]
