Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,SHORT-SPY-NULL,2011-05-17,234.72,19,No-Exit,0.0,0.0,2011-05-23,248.99,-271.13,0.0,BB 20 SMA Xover Mtm,['CMG', 'AAPL']
CMG,LONG,2011-05-12,277.04,342,No-Exit,0.0,0.0,2011-05-31,288.09,3779.10,3779.10,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-05-16,48.16,103,No-Exit,0.0,0.0,2011-06-01,49.84,-172.89,-172.89,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2011-06-28,47.91,2049,No-Exit,0.0,0.0,2011-07-12,50.16,4610.25,4610.25,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2011-08-05,53.37,1946,No-Exit,0.0,0.0,2011-08-09,52.17,2335.20,2335.20,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT,2011-08-03,209.58,489,No-Exit,0.0,0.0,2011-08-09,198.34,5496.36,5496.36,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-08-29,510.00,108,No-Exit,0.0,0.0,2011-09-01,531.89,2364.12,2364.12,BB 20 SMA Xover Mtm,['NFLX', 'AAPL', 'QCOM']
NFLX,LONG,2011-08-31,238.93,1,No-Exit,0.0,0.0,2011-09-02,208.71,-30.22,-30.22,BB 20 SMA Xover Mtm,['AAPL', 'QCOM']
AAPL,LONG,2011-08-29,55.45,993,No-Exit,0.0,0.0,2011-09-12,53.70,-1743.42,-1743.42,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2011-08-30,51.43,104,No-Exit,0.0,0.0,2011-09-19,53.06,169.52,169.52,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2011-09-30,55.24,1002,No-Exit,0.0,0.0,2011-10-05,54.04,1202.40,1202.40,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT,2011-09-30,218.19,251,No-Exit,0.0,0.0,2011-10-05,214.63,893.56,893.56,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-10-24,500.41,112,No-Exit,0.0,0.0,2011-10-31,509.76,1047.20,1047.20,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,167,No-Exit,0.0,0.0,2011-11-21,304.83,-5342.33,-5342.33,BB 20 SMA Xover Mtm,['PCLN', 'CRM']
CRM,SHORT,2011-11-18,29.86,965,No-Exit,0.0,0.0,2011-11-28,27.28,2489.70,2489.70,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2011-11-18,508.27,59,No-Exit,0.0,0.0,2011-11-28,474.51,1991.84,1991.84,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,74,No-Exit,0.0,0.0,2011-12-19,68.83,-531.32,-531.32,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2011-12-02,55.97,2016,No-Exit,0.0,0.0,2012-01-12,59.86,7842.24,7842.24,BB 20 SMA Xover Mtm,['FFIV', 'CRM']
CRM,LONG,2012-01-11,26.46,10,No-Exit,0.0,0.0,2012-01-26,29.24,27.80,27.80,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,46,No-Exit,0.0,0.0,2012-01-26,121.26,426.42,426.42,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,50,No-Exit,0.0,0.0,2012-03-23,117.54,103.50,103.50,BB 20 SMA Xover Mtm,['AGN']
AGN,LONG,2012-02-15,60.79,1982,No-Exit,0.0,0.0,2012-04-04,66.39,11099.20,11099.20,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1529,No-Exit,0.0,0.0,2012-04-18,87.98,-3639.02,-3639.02,BB 20 SMA Xover Mtm,[]
CMG,SHORT,2012-04-23,413.90,307,No-Exit,0.0,0.0,2012-04-26,415.99,-641.63,-641.63,BB 20 SMA Xover Mtm,[]
