Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AMZN,LONG,2010-09-02,132.80,256,No-Exit,0.0,0.0,2010-09-02,134.80,512.00,2010-09-20,147.82,3845.12,512.00,['MA', 'GOOGL', 'AAPL']
AAPL,LONG,2010-09-09,35.85,593,No-Exit,0.0,0.0,2010-09-13,36.12,160.44,2010-09-22,38.24,1417.48,160.44,['MA', 'GOOGL']
GOOGL,LONG,2010-09-20,246.25,53,No-Exit,0.0,0.0,2010-09-20,247.25,53.00,2010-09-28,264.11,946.58,53.00,['MA']
MA,LONG,2010-09-20,21.14,372,No-Exit,0.0,0.0,2010-09-20,21.34,73.31,2010-10-01,21.99,316.20,73.31,[]
CF,LONG,2010-10-11,106.43,343,No-Exit,0.0,0.0,2010-10-11,108.34,654.99,2010-10-22,112.51,2085.44,654.99,['GOOGL']
GOOGL,LONG,2010-10-18,300.92,75,No-Exit,0.0,0.0,2010-10-18,301.92,75.00,2010-10-22,305.44,339.00,75.00,[]
AMZN,LONG,2010-11-26,178.09,210,No-Exit,0.0,0.0,2010-11-29,180.09,420.00,2010-12-02,176.05,-428.40,420.00,[]
AAPL,LONG,2011-01-04,44.97,835,No-Exit,0.0,0.0,2011-01-06,45.24,225.91,2011-01-14,46.61,1368.09,225.91,[]
MA,LONG,2011-01-18,23.40,1618,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,23.06,-544.28,-544.28,[]
WHR,LONG,2011-01-28,83.40,451,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-31,80.47,-1321.43,-1321.43,[]
MA,LONG,2011-02-04,24.36,1525,No-Exit,0.0,0.0,2011-02-04,24.56,300.95,2011-02-09,24.52,250.04,300.95,[]
FDX,LONG,2011-02-16,94.37,394,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-22,92.29,-819.52,-819.52,[]
NFLX,LONG,2011-03-24,231.98,160,No-Exit,0.0,0.0,2011-03-28,233.98,320.00,2011-03-31,237.28,848.00,320.00,[]
GOOGL,SHORT,2011-05-17,257.71,144,2011-05-17,261.18,-498.96,No-Exit,0.0,0.0,2011-05-19,266.37,-1245.60,-498.96,[]
GOOGL,LONG,2011-07-06,267.06,51,No-Exit,0.0,0.0,2011-07-06,268.06,51.00,2011-07-08,264.44,-133.62,51.00,['NFLX', 'AMZN']
AMZN,LONG,2011-06-28,202.78,181,No-Exit,0.0,0.0,2011-06-29,204.78,362.00,2011-07-12,211.93,1656.15,362.00,['NFLX']
NFLX,LONG,2011-07-06,291.43,78,No-Exit,0.0,0.0,2011-07-07,293.43,156.00,2011-07-14,290.64,-61.62,156.00,[]
CF,LONG,2011-07-15,145.48,256,2011-07-15,143.63,-473.60,2011-07-15,147.39,489.94,2011-07-26,152.02,1674.24,-473.60,[]
NFLX,SHORT,2011-08-02,260.87,145,2011-08-02,265.96,-738.05,2011-08-02,258.87,290.00,2011-08-10,238.43,3253.80,-738.05,[]
AMZN,LONG,2011-09-01,216.37,112,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-02,208.94,-832.16,-832.16,['AGN']
AGN,LONG,2011-08-31,68.07,576,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-06,64.59,-2004.48,-2004.48,[]
GOOGL,SHORT,2011-09-23,258.28,142,2011-09-23,261.73,-489.90,2011-09-23,257.28,142.00,2011-09-26,263.62,-758.99,-489.90,['UNP', 'NFLX', 'VIAB', 'VRX', 'GD']
GD,SHORT,2011-09-22,51.33,300,No-Exit,0.0,0.0,2011-09-23,49.50,549.17,2011-09-27,52.71,-414.62,549.17,['UNP', 'NFLX', 'VIAB', 'VRX']
UNP,SHORT,2011-09-22,37.89,882,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,40.08,-1934.46,-1934.46,['NFLX', 'VIAB', 'VRX']
VRX,SHORT,2011-09-22,35.85,724,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,39.71,-2794.64,-2794.64,['NFLX', 'VIAB']
VIAB,SHORT,2011-09-23,38.18,467,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-28,39.31,-526.72,-526.72,['NFLX']
NFLX,SHORT,2011-09-16,167.80,227,No-Exit,0.0,0.0,2011-09-16,165.80,454.00,2011-10-03,115.14,11953.82,454.00,[]
NFLX,SHORT,2011-10-26,75.61,532,2011-10-26,78.73,-1659.84,No-Exit,0.0,0.0,2011-10-27,82.18,-3495.24,-1659.84,[]
NFLX,SHORT,2011-11-23,69.52,554,2011-11-23,69.81,-160.66,No-Exit,0.0,0.0,2011-11-28,69.81,-160.66,-160.66,['GOOGL']
GOOGL,SHORT,2011-11-22,288.16,135,2011-11-22,292.18,-542.70,No-Exit,0.0,0.0,2011-11-28,292.18,-542.70,-542.70,[]
MA,LONG,2011-12-02,37.92,635,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,37.22,-443.34,-443.34,['V']
V,LONG,2011-12-01,95.01,406,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-06,93.57,-584.64,-584.64,[]
NFLX,LONG,2012-01-05,81.17,290,No-Exit,0.0,0.0,2012-01-06,83.17,580.00,2012-01-18,93.18,3482.90,580.00,['CF']
CF,LONG,2012-01-04,150.54,257,No-Exit,0.0,0.0,2012-01-04,152.46,494.24,2012-01-18,164.90,3690.26,494.24,[]
V,LONG,2012-02-03,104.35,235,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-08,105.31,225.04,225.04,['MA']
MA,LONG,2012-02-03,38.01,1078,No-Exit,0.0,0.0,2012-02-03,38.21,213.15,2012-02-10,38.95,1016.14,213.15,[]
NFLX,LONG,2012-03-22,121.09,342,No-Exit,0.0,0.0,2012-03-22,123.09,684.00,2012-03-23,117.37,-1272.24,684.00,[]
UNH,LONG,2012-03-30,56.02,731,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-05,56.25,168.13,168.13,[]
AAPL,SHORT,2012-04-17,78.20,524,2012-04-17,80.50,-1205.20,2012-04-17,77.93,141.77,2012-04-18,83.02,-2526.91,-1205.20,[]
AMZN,LONG,2012-04-30,227.97,175,2012-04-30,223.58,-768.25,2012-04-30,229.97,350.00,2012-05-07,222.36,-981.75,-768.25,[]
MA,SHORT,2012-05-10,41.72,951,2012-05-10,42.25,-504.03,2012-05-10,41.52,188.17,2012-05-11,42.25,-504.03,-504.03,[]
AMZN,LONG,2012-06-19,223.96,176,No-Exit,0.0,0.0,2012-06-21,225.96,352.00,2012-06-22,219.97,-702.24,352.00,[]
GOOGL,LONG,2012-07-20,304.38,131,No-Exit,0.0,0.0,2012-07-20,305.38,131.00,2012-07-25,303.47,-119.21,131.00,[]
NFLX,SHORT,2012-07-26,59.00,664,No-Exit,0.0,0.0,2012-07-26,57.00,1328.00,2012-08-06,55.16,2549.76,1328.00,[]
AMZN,LONG,2012-08-27,247.07,162,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.03,-654.48,-654.48,[]
NFLX,SHORT,2012-09-05,54.33,734,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-13,57.80,-2546.98,-2546.98,['V', 'MA']
MA,LONG,2012-09-07,42.86,882,No-Exit,0.0,0.0,2012-09-07,43.05,174.64,2012-09-20,44.31,1278.34,174.64,['V']
V,LONG,2012-09-12,130.32,178,No-Exit,0.0,0.0,2012-09-13,132.29,349.78,2012-09-24,131.77,257.49,349.78,[]
FDX,SHORT,2012-11-15,85.72,461,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,86.36,-295.51,-295.51,[]
WHR,LONG,2013-01-03,103.50,380,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-703.00,-703.00,[]
AAPL,SHORT,2013-01-15,68.02,221,No-Exit,0.0,0.0,2013-01-15,67.74,60.33,2013-01-16,68.79,-170.63,60.33,['NFLX', 'CF']
NFLX,LONG,2013-01-14,102.12,238,No-Exit,0.0,0.0,2013-01-14,104.12,476.00,2013-01-16,99.22,-690.20,476.00,['CF']
CF,LONG,2013-01-10,209.52,186,No-Exit,0.0,0.0,2013-01-10,211.46,360.75,2013-01-18,210.22,130.20,360.75,[]
UNP,LONG,2013-02-28,66.50,584,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-01,65.99,-298.48,-298.48,[]
NFLX,LONG,2013-03-27,192.84,201,No-Exit,0.0,0.0,2013-03-27,194.84,402.00,2013-04-01,187.31,-1111.53,402.00,[]
CF,LONG,2013-05-10,190.86,124,2013-05-10,186.94,-486.20,No-Exit,0.0,0.0,2013-05-13,186.94,-486.20,-486.20,['URI']
URI,LONG,2013-05-06,55.48,691,No-Exit,0.0,0.0,2013-05-07,57.48,1382.00,2013-05-14,57.04,1077.96,1382.00,[]
AMZN,LONG,2013-06-10,278.69,138,No-Exit,0.0,0.0,2013-06-10,280.69,276.00,2013-06-12,274.15,-626.52,276.00,[]
V,LONG,2013-06-19,182.74,209,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-20,178.68,-848.54,-848.54,[]
WHR,SHORT,2013-06-21,115.79,328,No-Exit,0.0,0.0,2013-06-21,113.84,638.02,2013-06-26,111.70,1340.68,638.02,[]
FDX,LONG,2013-07-10,104.17,369,No-Exit,0.0,0.0,2013-07-18,106.16,732.54,2013-07-23,106.46,845.01,732.54,['WHR']
WHR,LONG,2013-07-22,126.62,188,No-Exit,0.0,0.0,2013-07-22,128.57,365.70,2013-07-24,126.96,63.92,365.70,[]
AGN,LONG,2013-07-26,130.01,298,No-Exit,0.0,0.0,2013-07-26,132.01,596.00,2013-08-07,135.12,1522.78,596.00,[]
NFLX,LONG,2013-08-21,273.74,144,2013-08-21,268.11,-810.72,No-Exit,0.0,0.0,2013-08-22,269.75,-574.56,-810.72,[]
AAPL,SHORT,2013-09-12,64.83,107,2013-09-12,65.17,-36.37,No-Exit,0.0,0.0,2013-09-13,65.29,-48.88,-36.37,['MA', 'GOOGL', 'IWM', 'V']
GOOGL,LONG,2013-09-11,445.27,21,2013-09-11,444.27,-21.00,2013-09-11,446.27,21.00,2013-09-13,444.38,-18.69,-21.00,['MA', 'IWM', 'V']
MA,LONG,2013-09-10,63.97,615,No-Exit,0.0,0.0,2013-09-10,64.17,122.18,2013-09-23,68.05,2510.62,122.18,['IWM', 'VRX', 'V']
IWM,LONG,2013-09-11,103.17,156,No-Exit,0.0,0.0,2013-09-18,105.13,306.03,2013-09-23,104.44,198.12,306.03,['VRX', 'V']
VRX,LONG,2013-09-18,103.29,101,No-Exit,0.0,0.0,2013-09-19,105.29,202.00,2013-09-24,102.58,-71.71,202.00,['V']
V,LONG,2013-09-11,183.25,110,No-Exit,0.0,0.0,2013-09-12,185.24,217.92,2013-09-25,191.02,854.22,217.92,[]
GOOGL,LONG,2013-10-21,507.83,79,No-Exit,0.0,0.0,2013-10-21,508.83,79.00,2013-10-28,507.29,-42.66,79.00,[]
V,LONG,2013-11-29,203.09,76,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-03,198.44,-353.40,-353.40,['AAPL', 'AMZN']
AMZN,LONG,2013-11-25,373.82,108,No-Exit,0.0,0.0,2013-11-25,375.82,216.00,2013-12-04,383.50,1045.44,216.00,['AAPL']
AAPL,LONG,2013-11-27,75.04,335,No-Exit,0.0,0.0,2013-11-27,75.32,93.74,2013-12-11,78.77,1249.55,93.74,[]
CVS,LONG,2013-12-19,68.87,598,No-Exit,0.0,0.0,2013-12-27,70.84,1178.60,2014-01-02,70.12,750.25,1178.60,[]
NFLX,SHORT,2014-01-08,336.73,123,2014-01-08,343.64,-849.93,No-Exit,0.0,0.0,2014-01-09,343.64,-849.93,-849.93,['VRX', 'CF']
VRX,LONG,2014-01-08,126.98,197,No-Exit,0.0,0.0,2014-01-08,128.98,394.00,2014-01-14,130.12,618.58,394.00,['CF']
CF,LONG,2014-01-09,230.83,136,No-Exit,0.0,0.0,2014-01-09,232.79,266.60,2014-01-22,241.00,1383.12,266.60,['V']
V,LONG,2014-01-21,232.64,127,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-1007.17,-1007.17,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,309,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-894.07,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,77,2014-01-27,392.88,-447.37,2014-01-27,385.07,154.00,2014-01-28,391.13,-312.62,-447.37,[]
AAPL,SHORT,2014-01-29,70.51,583,No-Exit,0.0,0.0,2014-01-29,70.23,163.14,2014-02-05,71.28,-447.99,163.14,[]
VIAB,LONG,2014-02-18,84.76,483,No-Exit,0.0,0.0,2014-02-20,86.73,950.83,2014-02-25,85.26,241.50,950.83,['IWM']
IWM,LONG,2014-02-25,115.61,219,No-Exit,0.0,0.0,2014-03-04,117.58,432.41,2014-03-07,117.72,462.09,432.41,[]
NFLX,SHORT,2014-03-17,423.55,97,2014-03-17,428.19,-450.08,No-Exit,0.0,0.0,2014-03-20,426.65,-300.70,-450.08,[]
FDX,SHORT,2014-03-27,131.38,312,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-845.52,-845.52,['NXPI']
NXPI,LONG,2014-04-02,61.99,654,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-2354.40,-2354.40,[]
AAPL,SHORT,2014-04-08,73.43,543,No-Exit,0.0,0.0,2014-04-08,73.15,152.86,2014-04-09,74.11,-369.24,152.86,[]
AMZN,SHORT,2014-04-28,302.51,81,No-Exit,0.0,0.0,2014-04-28,300.51,162.00,2014-04-30,301.00,122.31,162.00,['AAPL']
AAPL,LONG,2014-04-25,80.10,496,2014-04-25,79.46,-318.50,2014-04-25,80.38,139.62,2014-05-07,83.58,1726.08,-318.50,['FLT']
FLT,LONG,2014-05-05,121.59,203,2014-05-05,118.81,-564.34,2014-05-05,123.59,406.00,2014-05-07,118.81,-564.34,-564.34,[]
GOOGL,LONG,2014-05-22,552.20,73,No-Exit,0.0,0.0,2014-05-22,554.20,146.00,2014-06-03,560.90,635.10,146.00,[]
GOOGL,LONG,2014-06-26,589.30,68,2014-06-26,579.74,-650.08,No-Exit,0.0,0.0,2014-07-03,590.15,57.80,-650.08,[]
CP,LONG,2014-08-21,200.25,202,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-300.22,-300.22,['V']
V,LONG,2014-08-25,216.79,116,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-28,214.54,-260.65,-260.65,[]
VRX,LONG-SPY-NULL,2014-09-25,129.41,320,No-Exit,0.0,0.0,2014-09-25,131.41,640.00,2014-10-07,127.32,-668.80,0.0,[]
WHR,LONG,2014-10-22,154.94,258,No-Exit,0.0,0.0,2014-10-23,156.93,513.86,2014-11-04,170.35,3975.78,513.86,['AAPL', 'GD']
AAPL,LONG,2014-10-23,103.63,240,No-Exit,0.0,0.0,2014-10-28,105.62,477.93,2014-11-06,107.89,1021.94,477.93,['GD']
GD,LONG,2014-10-24,131.09,117,No-Exit,0.0,0.0,2014-10-27,133.09,234.00,2014-11-07,141.06,1166.49,234.00,[]
AGN,LONG,2014-11-19,269.86,157,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-828.96,-828.96,['NFLX']
NFLX,SHORT,2014-11-20,362.46,72,2014-11-20,373.15,-769.68,No-Exit,0.0,0.0,2014-11-21,373.15,-769.68,-769.68,[]
