Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CME,SHORT-SPY-NULL,2009-09-04,53.75,1767,No-Exit,0.0,0.0,2009-09-11,55.04,-2275.90,0.0,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2009-09-09,136.60,625,No-Exit,0.0,0.0,2009-09-11,137.15,343.75,343.75,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,3295,2009-12-01,28.94,-2207.65,2009-12-09,27.40,2866.65,-2207.65,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-12-22,28.60,156,No-Exit,0.0,0.0,2009-12-29,29.93,207.48,207.48,BB 20 SMA Xover Mtm,['FDX', 'EOG']
EOG,LONG,2009-12-15,45.65,2100,No-Exit,0.0,0.0,2009-12-29,49.49,8064.00,8064.00,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,57,No-Exit,0.0,0.0,2010-01-12,86.44,-160.17,-160.17,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,476,No-Exit,0.0,0.0,2010-01-19,210.86,2870.28,2870.28,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3612,No-Exit,0.0,0.0,2010-01-26,29.82,-1408.68,-1408.68,BB 20 SMA Xover Mtm,['AXP']
AXP,SHORT,2010-01-25,38.20,2416,No-Exit,0.0,0.0,2010-02-02,39.04,-2029.44,-2029.44,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-02-25,58.70,1755,No-Exit,0.0,0.0,2010-03-04,60.56,3264.30,3264.30,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2010-03-04,39.08,132,No-Exit,0.0,0.0,2010-03-24,40.02,124.08,124.08,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2010-03-12,114.83,881,No-Exit,0.0,0.0,2010-04-01,120.45,4951.22,4951.22,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3186,No-Exit,0.0,0.0,2010-05-10,35.75,-2976.63,-2976.63,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-17,35.90,3012,No-Exit,0.0,0.0,2010-05-21,34.89,3042.12,3042.12,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2010-06-16,118.44,34,No-Exit,0.0,0.0,2010-06-18,122.22,128.52,128.52,BB 20 SMA Xover Mtm,['AAPL', 'PCLN']
AAPL,LONG,2010-05-28,37.06,3038,No-Exit,0.0,0.0,2010-06-21,38.50,4388.56,4388.56,BB 20 SMA Xover Mtm,['RIG', 'PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-29,183.91,-14.96,-14.96,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-06-21,55.45,72,No-Exit,0.0,0.0,2010-06-29,48.03,-534.24,-534.24,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,3168,No-Exit,0.0,0.0,2010-07-07,36.14,285.12,285.12,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,953,No-Exit,0.0,0.0,2010-07-15,120.13,-552.74,-552.74,BB 20 SMA Xover Mtm,[]
CMG,LONG,2010-07-26,146.96,779,No-Exit,0.0,0.0,2010-08-03,148.55,1238.61,1238.61,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-08-03,51.19,113,No-Exit,0.0,0.0,2010-08-10,56.08,552.57,552.57,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-08-12,35.24,3285,No-Exit,0.0,0.0,2010-08-26,35.06,581.91,581.91,BB 20 SMA Xover Mtm,[]
