AA,LONG,2008-04-04,38.93,9,No-Exit,0.0,0.0,2008-04-10,36.07,-25.74,-25.74,BB 20 SMA Xover Mtm,['GS', 'CF', 'BK', 'AIG', 'XOM', 'BAC']
BAC,LONG,2008-04-02,41.27,55,No-Exit,0.0,0.0,2008-04-10,37.53,-205.70,-205.70,BB 20 SMA Xover Mtm,['GS', 'CF', 'BK', 'AIG', 'XOM']
AIG,LONG,2008-04-02,949.40,2,No-Exit,0.0,0.0,2008-04-14,878.00,-142.80,-142.80,BB 20 SMA Xover Mtm,['GS', 'CF', 'BK', 'XOM']
JPM,SHORT,2008-04-14,42.10,3448,No-Exit,0.0,0.0,2008-04-16,44.65,-8792.40,-8792.40,BB 20 SMA Xover Mtm,['GS', 'GOOGL', 'CF', 'BK', 'XOM']
BK,LONG,2008-04-08,43.80,2,No-Exit,0.0,0.0,2008-04-22,40.27,-7.06,-7.06,BB 20 SMA Xover Mtm,['GS', 'GOOGL', 'VLO', 'CF', 'XOM']
CF,LONG,2008-04-04,118.31,3,No-Exit,0.0,0.0,2008-04-23,153.01,104.11,104.11,BB 20 SMA Xover Mtm,['GS', 'GOOGL', 'VLO', 'XOM']
XOM,LONG,2008-04-02,87.89,26,No-Exit,0.0,0.0,2008-04-23,93.06,134.42,134.42,BB 20 SMA Xover Mtm,['GS', 'GOOGL', 'VLO']
VLO,LONG,2008-04-17,52.20,2593,No-Exit,0.0,0.0,2008-04-23,52.02,-466.74,-466.74,BB 20 SMA Xover Mtm,['GS', 'GOOGL']
GOOGL,SHORT,2008-04-15,223.57,357,2008-04-18,267.50,-15683.01,2008-04-23,279.00,-19788.51,-15683.01,BB 20 SMA Xover Mtm,['GS']
GS,LONG,2008-03-19,177.64,22,No-Exit,0.0,0.0,2008-04-29,188.34,235.40,235.40,BB 20 SMA Xover Mtm,['AET', 'BK', 'PCLN']
PCLN,SHORT,2008-04-29,121.70,1,No-Exit,0.0,0.0,2008-05-01,129.66,-7.96,-7.96,BB 20 SMA Xover Mtm,['AET', 'BK']
BK,LONG,2008-04-25,43.89,89,No-Exit,0.0,0.0,2008-05-07,44.90,89.89,89.89,BB 20 SMA Xover Mtm,['AET', 'BAC']
BAC,LONG,2008-05-02,40.16,104,No-Exit,0.0,0.0,2008-05-09,37.16,-312.00,-312.00,BB 20 SMA Xover Mtm,['AET']
ABT,LONG,2008-05-12,52.30,146,No-Exit,0.0,0.0,2008-05-21,54.33,296.38,296.38,BB 20 SMA Xover Mtm,['AET', 'XOM']
XOM,LONG,2008-05-16,92.21,4,No-Exit,0.0,0.0,2008-05-23,91.96,-1.00,-1.00,BB 20 SMA Xover Mtm,['MCO', 'AKAM', 'AET', 'AAPL', 'CHK', 'GOOGL']
AET,LONG,2008-04-24,44.35,2804,No-Exit,0.0,0.0,2008-05-28,45.15,2243.20,2243.20,BB 20 SMA Xover Mtm,['MCO', 'AKAM', 'AAPL', 'CHK', 'APA', 'GOOGL']
AAPL,SHORT,2008-05-22,25.20,100,No-Exit,0.0,0.0,2008-05-28,26.82,-162.00,-162.00,BB 20 SMA Xover Mtm,['MCO', 'AKAM', 'CHK', 'APA', 'GOOGL']
MCO,SHORT,2008-05-22,35.25,69,No-Exit,0.0,0.0,2008-05-28,35.60,-24.15,-24.15,BB 20 SMA Xover Mtm,['AKAM', 'CHK', 'APA', 'GOOGL']
GOOGL,SHORT,2008-05-22,272.25,9,No-Exit,0.0,0.0,2008-05-29,292.19,-179.46,-179.46,BB 20 SMA Xover Mtm,['AKAM', 'CHK', 'APA']
CHK,SHORT,2008-05-23,53.54,62,No-Exit,0.0,0.0,2008-05-30,54.42,-54.56,-54.56,BB 20 SMA Xover Mtm,['AKAM', 'APA']
APA,SHORT,2008-05-28,134.49,46,No-Exit,0.0,0.0,2008-06-06,139.00,-207.46,-207.46,BB 20 SMA Xover Mtm,['AKAM', 'OXY', 'HRS', 'BK', 'COST', 'CSX', 'WY']
OXY,SHORT,2008-06-04,88.76,325,No-Exit,0.0,0.0,2008-06-06,93.42,-1514.50,-1514.50,BB 20 SMA Xover Mtm,['AKAM', 'HRS', 'BK', 'COST', 'CSX', 'WY']
BK,SHORT,2008-06-03,42.22,1153,No-Exit,0.0,0.0,2008-06-11,41.64,668.74,668.74,BB 20 SMA Xover Mtm,['AKAM', 'VLO', 'AAPL', 'HRS', 'COST', 'CSX', 'WY']
VLO,SHORT,2008-06-09,45.87,2229,No-Exit,0.0,0.0,2008-06-12,45.30,1270.53,1270.53,BB 20 SMA Xover Mtm,['AA', 'AKAM', 'AAPL', 'HRS', 'COST', 'CSX', 'WY']
AKAM,SHORT,2008-05-23,36.34,67,No-Exit,0.0,0.0,2008-06-13,36.43,-6.03,-6.03,BB 20 SMA Xover Mtm,['AA', 'AAPL', 'HRS', 'COST', 'CSX', 'WY']
COST,SHORT,2008-06-02,70.61,891,No-Exit,0.0,0.0,2008-06-16,70.79,-160.38,-160.38,BB 20 SMA Xover Mtm,['AA', 'AAPL', 'HRS', 'CSX', 'WY']
WY,SHORT,2008-06-02,61.42,1029,No-Exit,0.0,0.0,2008-06-16,56.70,4856.88,4856.88,BB 20 SMA Xover Mtm,['AA', 'AAPL', 'HRS', 'CSX']
CSX,SHORT,2008-06-04,21.60,845,No-Exit,0.0,0.0,2008-06-19,21.93,-278.85,-278.85,BB 20 SMA Xover Mtm,['AA', 'AAPL', 'HRS']
AA,SHORT,2008-06-12,38.93,2280,No-Exit,0.0,0.0,2008-06-24,37.79,2599.20,2599.20,BB 20 SMA Xover Mtm,['AAPL', 'HRS']
AAPL,SHORT,2008-06-10,25.68,3673,No-Exit,0.0,0.0,2008-06-25,25.22,1689.58,1689.58,BB 20 SMA Xover Mtm,['HRS']
HRS,SHORT,2008-06-03,55.04,1069,No-Exit,0.0,0.0,2008-07-07,49.74,5665.70,5665.70,BB 20 SMA Xover Mtm,['CNX', 'SLB']
CNX,SHORT,2008-07-03,94.61,672,No-Exit,0.0,0.0,2008-07-10,95.52,-611.52,-611.52,BB 20 SMA Xover Mtm,['HAL', 'SWN', 'CHK', 'GS', 'SLB']
SWN,SHORT,2008-07-07,44.59,1456,No-Exit,0.0,0.0,2008-07-10,42.04,3712.80,3712.80,BB 20 SMA Xover Mtm,['HAL', 'CHK', 'GS', 'SLB']
CHK,SHORT,2008-07-09,59.04,2050,No-Exit,0.0,0.0,2008-07-11,63.90,-9963.00,-9963.00,BB 20 SMA Xover Mtm,['HAL', 'GS', 'SLB']
HAL,SHORT,2008-07-07,50.04,1056,No-Exit,0.0,0.0,2008-07-11,48.64,1478.40,1478.40,BB 20 SMA Xover Mtm,['GS', 'SLB']
SLB,SHORT,2008-07-03,102.33,674,No-Exit,0.0,0.0,2008-07-11,99.02,2230.94,2230.94,BB 20 SMA Xover Mtm,['GS']
GS,SHORT,2008-07-08,168.12,758,No-Exit,0.0,0.0,2008-07-16,167.94,136.44,136.44,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1659,No-Exit,0.0,0.0,2008-08-04,64.45,-15826.86,-15826.86,BB 20 SMA Xover Mtm,['MRK']
AAPL,LONG,2008-08-07,23.69,106,No-Exit,0.0,0.0,2008-08-15,25.17,156.88,156.88,BB 20 SMA Xover Mtm,['BK', 'MRK']
BK,LONG,2008-08-06,38.55,2465,No-Exit,0.0,0.0,2008-08-19,34.74,-9391.65,-9391.65,BB 20 SMA Xover Mtm,['MRK']
HES,SHORT,2008-09-04,94.01,730,No-Exit,0.0,0.0,2008-09-11,86.21,5694.00,5694.00,BB 20 SMA Xover Mtm,['AAPL', 'CHK', 'MRK', 'PNC']
CHK,SHORT,2008-09-03,44.79,180,No-Exit,0.0,0.0,2008-09-12,40.59,756.00,756.00,BB 20 SMA Xover Mtm,['AAPL', 'MRK', 'PNC']
PNC,SHORT,2008-09-11,69.06,1185,No-Exit,0.0,0.0,2008-09-16,76.56,-8887.50,-8887.50,BB 20 SMA Xover Mtm,['JPM', 'AAPL', 'BBY', 'MRK']
AAPL,SHORT,2008-09-02,23.98,3445,No-Exit,0.0,0.0,2008-09-19,20.37,12431.53,12431.53,BB 20 SMA Xover Mtm,['JPM', 'NTRS', 'BBY', 'MRK']
BBY,SHORT,2008-09-15,43.20,1748,No-Exit,0.0,0.0,2008-09-19,43.24,-69.92,-69.92,BB 20 SMA Xover Mtm,['JPM', 'NTRS', 'MRK']
JPM,SHORT,2008-09-16,35.58,2142,No-Exit,0.0,0.0,2008-09-19,47.00,-24461.64,-24461.64,BB 20 SMA Xover Mtm,['NTRS', 'MRK']
MRK,SHORT,2008-07-22,32.35,3967,No-Exit,0.0,0.0,2008-09-19,32.64,-1150.43,-1150.43,BB 20 SMA Xover Mtm,['NTRS']
NTRS,SHORT,2008-09-17,79.10,758,No-Exit,0.0,0.0,2008-09-19,81.06,-1485.68,-1485.68,BB 20 SMA Xover Mtm,[]
