Period,# of trades,winning trades,Simulated PorL,PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
05/25/2008--05/20/2009,13.0,13.0,1171.44,-3690.5599999999995,100.0,10.0,10.0,100.0,3.0,3.0,100.0
06/24/2008--06/19/2009,15.0,14.0,1173.03,3639.82,93.33333333333333,12.0,11.0,91.66666666666666,3.0,3.0,100.0
07/24/2008--07/19/2009,6.0,6.0,184.3,-512.75,100.0,3.0,3.0,100.0,3.0,3.0,100.0
08/23/2008--08/18/2009,15.0,14.0,1130.5700000000002,66865.63,93.33333333333333,13.0,12.0,92.3076923076923,2.0,2.0,100.0
09/22/2008--09/17/2009,16.0,16.0,1264.6100000000001,87205.39,100.0,14.0,14.0,100.0,2.0,2.0,100.0
10/22/2008--10/17/2009,5.0,5.0,41.19,5.580000000000016,100.0,3.0,3.0,100.0,2.0,2.0,100.0
11/21/2008--11/16/2009,5.0,5.0,41.19,5.580000000000016,100.0,3.0,3.0,100.0,2.0,2.0,100.0
12/21/2008--12/16/2009,17.0,16.0,1329.3300000000002,106088.65,94.11764705882352,16.0,15.0,93.75,1.0,1.0,100.0
01/20/2009--01/15/2010,22.0,22.0,2784.8199999999997,131225.54000000004,100.0,20.0,20.0,100.0,2.0,2.0,100.0
02/19/2009--02/14/2010,10.0,9.0,157.92,1255.2000000000003,90.0,8.0,7.0,87.5,2.0,2.0,100.0
03/21/2009--03/16/2010,22.0,21.0,11881.76,58762.850000000006,95.45454545454545,21.0,20.0,95.23809523809523,1.0,1.0,100.0
04/20/2009--04/15/2010,25.0,24.0,14259.090000000002,72497.18000000002,96.0,24.0,23.0,95.83333333333334,1.0,1.0,100.0
05/20/2009--05/15/2010,5.0,4.0,-10.81,13.240000000000002,80.0,5.0,4.0,80.0,0.0,0.0
06/19/2009--06/14/2010,16.0,15.0,18.809999999999995,642.62,93.75,15.0,14.0,93.33333333333333,1.0,1.0,100.0
07/19/2009--07/14/2010,25.0,22.0,504.86999999999995,14126.08,88.0,24.0,21.0,87.5,1.0,1.0,100.0
08/18/2009--08/13/2010,27.0,24.0,1338.56,20294.329999999998,88.88888888888889,25.0,22.0,88.0,2.0,2.0,100.0
09/17/2009--09/12/2010,16.0,14.0,155.70999999999995,-617.55,87.5,14.0,12.0,85.71428571428571,2.0,2.0,100.0
10/17/2009--10/12/2010,27.0,24.0,1163.7799999999997,41455.39,88.88888888888889,25.0,22.0,88.0,2.0,2.0,100.0
11/16/2009--11/11/2010,27.0,24.0,1479.1000000000001,40576.27,88.88888888888889,25.0,22.0,88.0,2.0,2.0,100.0
12/16/2009--12/11/2010,15.0,12.0,182.96,62.69000000000011,80.0,14.0,11.0,78.57142857142857,1.0,1.0,100.0
01/15/2010--01/10/2011,17.0,13.0,551.79,841.9099999999999,76.47058823529412,15.0,11.0,73.33333333333333,2.0,2.0,100.0
02/14/2010--02/09/2011,26.0,22.0,1635.6999999999998,32068.499999999993,84.61538461538461,24.0,20.0,83.33333333333334,2.0,2.0,100.0
03/16/2010--03/11/2011,24.0,21.0,1406.51,25807.23,87.5,22.0,19.0,86.36363636363636,2.0,2.0,100.0
04/15/2010--04/10/2011,14.0,11.0,97.57999999999998,-1167.5,78.57142857142857,12.0,9.0,75.0,2.0,2.0,100.0
05/15/2010--05/10/2011,23.0,18.0,1127.6699999999998,33928.84,78.26086956521739,20.0,16.0,80.0,3.0,2.0,66.66666666666666
06/14/2010--06/09/2011,23.0,16.0,-1684.04,16955.180000000004,69.56521739130434,20.0,14.0,70.0,3.0,2.0,66.66666666666666
07/14/2010--07/09/2011,13.0,10.0,460.85,4449.759999999999,76.92307692307693,10.0,8.0,80.0,3.0,2.0,66.66666666666666
08/13/2010--08/08/2011,15.0,12.0,321.97999999999996,3468.8799999999997,80.0,13.0,11.0,84.61538461538461,2.0,1.0,50.0
09/12/2010--09/07/2011,20.0,16.0,1347.3899999999999,50463.93,80.0,18.0,15.0,83.33333333333334,2.0,1.0,50.0
10/12/2010--10/07/2011,17.0,15.0,2312.64,10078.81,88.23529411764706,14.0,13.0,92.85714285714286,3.0,2.0,66.66666666666666
11/11/2010--11/06/2011,14.0,13.0,181.51999999999998,-101.03000000000011,92.85714285714286,11.0,11.0,100.0,3.0,2.0,66.66666666666666
12/11/2010--12/06/2011,21.0,20.0,3023.8099999999995,14886.88,95.23809523809523,17.0,17.0,100.0,4.0,3.0,75.0
01/10/2011--01/05/2012,21.0,20.0,4352.45,21297.510000000002,95.23809523809523,18.0,18.0,100.0,3.0,2.0,66.66666666666666
02/09/2011--02/04/2012,12.0,11.0,-3.0100000000000637,274.5599999999996,91.66666666666666,9.0,9.0,100.0,3.0,2.0,66.66666666666666
03/11/2011--03/05/2012,13.0,11.0,-10.12000000000004,285.58999999999963,84.61538461538461,10.0,9.0,90.0,3.0,2.0,66.66666666666666
04/10/2011--04/04/2012,21.0,18.0,68315.46,74852.53,85.71428571428571,16.0,14.0,87.5,5.0,4.0,80.0
05/10/2011--05/04/2012,20.0,18.0,57177.11000000001,63015.92,90.0,16.0,14.0,87.5,4.0,4.0,100.0
06/09/2011--06/03/2012,15.0,13.0,1169.8100000000004,9701.750000000002,86.66666666666667,11.0,9.0,81.81818181818183,4.0,4.0,100.0
07/09/2011--07/03/2012,22.0,20.0,37991.579999999994,48038.56,90.9090909090909,16.0,14.0,87.5,6.0,6.0,100.0
08/08/2011--08/02/2012,27.0,24.0,39619.92999999999,50141.149999999994,88.88888888888889,20.0,17.0,85.0,7.0,7.0,100.0
09/07/2011--09/01/2012,17.0,13.0,705.5399999999998,3353.6600000000003,76.47058823529412,10.0,7.0,70.0,7.0,6.0,85.71428571428571
10/07/2011--10/01/2012,17.0,13.0,715.0699999999999,4468.21,76.47058823529412,10.0,7.0,70.0,7.0,6.0,85.71428571428571
11/06/2011--10/31/2012,18.0,14.0,-118.24000000000002,1201.64,77.77777777777779,12.0,9.0,75.0,6.0,5.0,83.33333333333334
12/06/2011--11/30/2012,29.0,24.0,1978.0599999999997,7308.189999999999,82.75862068965517,20.0,17.0,85.0,9.0,7.0,77.77777777777779
01/05/2012--12/30/2012,22.0,16.0,-370.4700000000001,5101.619999999998,72.72727272727273,12.0,9.0,75.0,10.0,7.0,70.0
02/04/2012--01/29/2013,29.0,21.0,-12626.17,-19143.010000000002,72.41379310344827,18.0,13.0,72.22222222222221,11.0,8.0,72.72727272727273
03/05/2012--02/28/2013,28.0,21.0,-13905.549999999997,-20311.24,75.0,19.0,15.0,78.94736842105263,9.0,6.0,66.66666666666666
04/04/2012--03/30/2013,18.0,14.0,-16.90000000000001,404.06,77.77777777777779,8.0,7.0,87.5,10.0,7.0,70.0
05/04/2012--04/29/2013,22.0,18.0,-18.69000000000002,344.97,81.81818181818183,11.0,10.0,90.9090909090909,11.0,8.0,72.72727272727273
06/03/2012--05/29/2013,35.0,30.0,-599.9999999999998,-19016.129999999997,85.71428571428571,23.0,21.0,91.30434782608695,12.0,9.0,75.0
07/03/2012--06/28/2013,38.0,31.0,-5153.990000000001,-14316.17,81.57894736842105,23.0,21.0,91.30434782608695,15.0,10.0,66.66666666666666
08/02/2012--07/28/2013,24.0,20.0,-961.8000000000001,-1153.4099999999999,83.33333333333334,11.0,11.0,100.0,13.0,9.0,69.23076923076923
09/01/2012--08/27/2013,33.0,29.0,-841.9999999999998,-7261.8499999999985,87.87878787878788,21.0,20.0,95.23809523809523,12.0,9.0,75.0
10/01/2012--09/26/2013,31.0,27.0,-1517.9499999999998,-9151.189999999999,87.09677419354838,20.0,19.0,95.0,11.0,8.0,72.72727272727273
10/31/2012--10/26/2013,22.0,19.0,-70.70999999999998,-301.3199999999997,86.36363636363636,12.0,12.0,100.0,10.0,7.0,70.0
11/30/2012--11/25/2013,23.0,18.0,-589.38,-1898.4399999999996,78.26086956521739,12.0,11.0,91.66666666666666,11.0,7.0,63.63636363636363
12/30/2012--12/25/2013,21.0,17.0,28.859999999999996,-104.43000000000002,80.95238095238095,12.0,11.0,91.66666666666666,9.0,6.0,66.66666666666666
01/29/2013--01/24/2014,28.0,24.0,1102.74,19785.89,85.71428571428571,18.0,17.0,94.44444444444444,10.0,7.0,70.0
02/28/2013--02/23/2014,22.0,17.0,381.12999999999994,-2620.3,77.27272727272727,11.0,10.0,90.9090909090909,11.0,7.0,63.63636363636363
03/30/2013--03/25/2014,21.0,15.0,896.36,16443.780000000002,71.42857142857143,13.0,11.0,84.61538461538461,8.0,4.0,50.0
04/29/2013--04/24/2014,21.0,15.0,752.9599999999999,27956.190000000006,71.42857142857143,14.0,12.0,85.71428571428571,7.0,3.0,42.857142857142854
05/29/2013--05/24/2014,13.0,9.0,-136.92,529.3100000000001,69.23076923076923,9.0,7.0,77.77777777777779,4.0,2.0,50.0
06/28/2013--06/23/2014,15.0,11.0,-388.72,1626.3600000000006,73.33333333333333,10.0,8.0,80.0,5.0,3.0,60.0
07/28/2013--07/23/2014,16.0,12.0,-309.3100000000001,2011.8300000000002,75.0,11.0,9.0,81.81818181818183,5.0,3.0,60.0
08/27/2013--08/22/2014,18.0,14.0,-156.51999999999975,91.50999999999976,77.77777777777779,12.0,10.0,83.33333333333334,6.0,4.0,66.66666666666666
09/26/2013--09/21/2014,17.0,12.0,-662.7499999999998,-125.43999999999977,70.58823529411765,11.0,9.0,81.81818181818183,6.0,3.0,50.0
10/26/2013--10/21/2014,23.0,16.0,-1106.78,-1531.8000000000002,69.56521739130434,13.0,10.0,76.92307692307693,10.0,6.0,60.0
11/25/2013--11/20/2014,27.0,20.0,-512.36,-576.65,74.07407407407408,15.0,13.0,86.66666666666667,12.0,7.0,58.333333333333336
12/25/2013--12/20/2014,26.0,19.0,-653.79,-4386.3099999999995,73.07692307692307,14.0,12.0,85.71428571428571,12.0,7.0,58.333333333333336
