Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
MA,LONG,2012-09-07,42.86,2055,No-Exit,0.0,0.0,2012-09-07,43.05,406.89,2012-09-20,44.31,2978.44,406.89,['V']
V,LONG,2012-09-12,130.32,33,No-Exit,0.0,0.0,2012-09-13,132.29,64.85,2012-09-24,131.77,47.74,64.85,[]
WHR,LONG,2013-01-03,103.50,878,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-1624.30,-1624.30,[]
NFLX,LONG,2013-01-14,102.12,875,No-Exit,0.0,0.0,2013-01-14,104.12,1750.00,2013-01-16,99.22,-2537.50,1750.00,[]
CF,LONG,2013-05-10,190.86,455,2013-05-10,186.94,-1784.05,No-Exit,0.0,0.0,2013-05-13,186.94,-1784.05,-1784.05,[]
AMZN,LONG,2013-06-10,278.69,306,No-Exit,0.0,0.0,2013-06-10,280.69,612.00,2013-06-12,274.15,-1389.24,612.00,[]
FDX,LONG,2013-07-10,104.17,806,No-Exit,0.0,0.0,2013-07-18,106.16,1600.07,2013-07-23,106.46,1845.74,1600.07,[]
AGN,LONG,2013-07-26,130.01,659,No-Exit,0.0,0.0,2013-07-26,132.01,1318.00,2013-08-07,135.12,3367.49,1318.00,[]
MA,LONG,2013-09-10,63.97,1396,No-Exit,0.0,0.0,2013-09-10,64.17,277.33,2013-09-23,68.05,5698.90,277.33,['VRX']
VRX,LONG,2013-09-18,103.29,39,No-Exit,0.0,0.0,2013-09-19,105.29,78.00,2013-09-24,102.58,-27.69,78.00,[]
AAPL,LONG,2013-11-27,75.04,1256,No-Exit,0.0,0.0,2013-11-27,75.32,351.47,2013-12-11,78.77,4684.88,351.47,[]
CVS,LONG,2013-12-19,68.87,1434,No-Exit,0.0,0.0,2013-12-27,70.84,2826.27,2014-01-02,70.12,1799.10,2826.27,[]
V,LONG,2014-01-21,232.64,435,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-3449.75,-3449.75,['GD']
GD,LONG,2014-01-23,99.19,43,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-124.42,-124.42,[]
NXPI,LONG,2014-04-02,61.99,1578,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-5680.80,-5680.80,[]
GD,LONG,2014-10-24,131.09,699,No-Exit,0.0,0.0,2014-10-27,133.09,1398.00,2014-11-07,141.06,6969.03,1398.00,['IWM']
IWM,LONG,2014-10-29,113.99,40,No-Exit,0.0,0.0,2014-10-31,115.98,79.70,2014-11-14,115.97,79.20,79.70,[]
AGN,LONG,2014-11-19,269.86,364,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-1921.92,-1921.92,[]
