Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AMZN,LONG,2010-11-26,178.09,159,No-Exit,0.0,0.0,2010-11-29,180.09,318.00,2010-12-02,176.05,-324.36,318.00,['GD']
V,LONG,2010-12-13,77.97,360,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-12-15,76.02,-702.00,-702.00,['GD']
AAPL,LONG,2011-01-04,44.97,621,No-Exit,0.0,0.0,2011-01-06,45.24,168.01,2011-01-14,46.61,1017.47,168.01,['GD', 'FDX']
GD,SHORT,2010-05-05,66.04,257,No-Exit,0.0,0.0,2010-05-06,64.27,455.54,2011-01-18,65.93,28.27,455.54,['MA', 'FDX']
FDX,LONG,2011-01-11,92.66,184,No-Exit,0.0,0.0,2011-01-14,94.62,359.75,2011-01-20,91.44,-224.84,359.75,['MA']
MA,LONG,2011-01-18,23.40,916,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,23.06,-308.13,-308.13,[]
WHR,LONG,2011-01-28,83.40,337,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-31,80.47,-987.41,-987.41,[]
MA,LONG,2011-02-04,24.36,1141,No-Exit,0.0,0.0,2011-02-04,24.56,225.17,2011-02-09,24.52,187.08,225.17,['V']
FDX,LONG,2011-02-16,94.37,226,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-22,92.29,-470.08,-470.08,['V']
V,LONG,2011-02-08,72.06,239,No-Exit,0.0,0.0,2011-02-14,74.00,463.33,2011-02-22,72.21,34.98,463.33,[]
UNP,SHORT,2011-02-24,42.42,653,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-25,43.76,-875.02,-875.02,[]
NFLX,LONG,2011-03-24,231.98,118,No-Exit,0.0,0.0,2011-03-28,233.98,236.00,2011-03-31,237.28,625.40,236.00,[]
V,LONG,2011-04-05,73.28,376,No-Exit,0.0,0.0,2011-04-08,75.22,730.42,2011-04-14,74.85,590.32,730.42,[]
GOOGL,SHORT,2011-05-17,257.71,107,2011-05-17,261.18,-370.76,No-Exit,0.0,0.0,2011-05-19,266.37,-925.55,-370.76,[]
MA,SHORT,2011-05-25,26.46,1004,2011-05-25,26.87,-407.63,No-Exit,0.0,0.0,2011-05-26,27.05,-589.78,-407.63,['GD']
GD,SHORT,2011-05-24,64.74,424,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-05-31,66.57,-774.22,-774.22,[]
GD,LONG-SPY-NULL,2011-06-22,67.09,401,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-06-23,65.87,-489.22,0.0,[]
WHR,LONG,2011-07-01,75.30,86,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-07-08,74.89,-34.84,-34.84,['UNP', 'GOOGL', 'AMZN', 'IWM']
UNP,LONG,2011-06-30,48.37,206,No-Exit,0.0,0.0,2011-07-01,49.30,191.97,2011-07-08,49.04,137.04,191.97,['GOOGL', 'AMZN', 'IWM']
GOOGL,LONG,2011-07-06,267.06,15,No-Exit,0.0,0.0,2011-07-06,268.06,15.00,2011-07-08,264.44,-39.30,15.00,['AMZN', 'IWM']
AMZN,LONG,2011-06-28,202.78,132,No-Exit,0.0,0.0,2011-06-29,204.78,264.00,2011-07-12,211.93,1207.80,264.00,['IWM']
IWM,LONG,2011-06-30,77.80,213,No-Exit,0.0,0.0,2011-07-06,79.69,401.75,2011-07-12,78.40,127.02,401.75,[]
CF,SHORT,2011-08-05,134.98,203,2011-08-05,143.39,-1707.93,2011-08-05,133.07,388.51,2011-08-09,141.02,-1226.12,-1707.93,['AGN', 'NFLX']
NFLX,SHORT,2011-08-02,260.87,101,2011-08-02,265.96,-514.09,2011-08-02,258.87,202.00,2011-08-10,238.43,2266.44,-514.09,['AGN']
AGN,SHORT,2011-07-29,67.00,404,No-Exit,0.0,0.0,2011-08-02,65.00,808.00,2011-08-12,64.10,1171.60,808.00,[]
AMZN,LONG,2011-09-01,216.37,80,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-02,208.94,-594.40,-594.40,['AGN']
AGN,LONG,2011-08-31,68.07,413,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-06,64.59,-1437.24,-1437.24,[]
GD,SHORT,2011-09-22,51.33,209,No-Exit,0.0,0.0,2011-09-23,49.50,382.59,2011-09-27,52.71,-288.85,382.59,['UNP', 'VIAB', 'VRX']
UNP,SHORT,2011-09-22,37.89,588,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,40.08,-1289.64,-1289.64,['VIAB', 'VRX']
VRX,SHORT,2011-09-22,35.85,490,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,39.71,-1891.40,-1891.40,['VIAB']
VIAB,SHORT,2011-09-23,38.18,643,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-28,39.31,-725.23,-725.23,[]
AAPL,SHORT,2011-10-05,49.13,524,2011-10-05,50.84,-896.04,2011-10-05,48.86,141.77,2011-10-06,50.84,-896.04,-896.04,[]
VRX,LONG,2011-10-27,39.78,647,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-01,38.44,-866.98,-866.98,[]
FDX,SHORT,2011-11-22,77.19,162,No-Exit,0.0,0.0,2011-11-23,75.23,318.21,2011-11-28,77.35,-26.15,318.21,['UNP', 'GOOGL', 'V', 'IWM', 'CP']
UNP,SHORT,2011-11-25,44.76,300,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,45.80,-312.67,-312.67,['GOOGL', 'V', 'IWM', 'CP']
V,SHORT,2011-11-25,86.97,280,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,89.58,-729.60,-729.60,['GOOGL', 'IWM', 'CP']
GOOGL,SHORT,2011-11-22,288.16,54,2011-11-22,292.18,-217.08,No-Exit,0.0,0.0,2011-11-28,292.18,-217.08,-217.08,['IWM', 'CP']
CP,SHORT,2011-11-22,54.87,137,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-29,55.93,-145.22,-145.22,['IWM']
IWM,SHORT,2011-11-22,66.22,237,No-Exit,0.0,0.0,2011-11-23,64.32,450.08,2011-11-29,66.55,-78.21,450.08,[]
MA,LONG,2011-12-02,37.92,403,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,37.22,-281.36,-281.36,['V']
V,LONG,2011-12-01,95.01,258,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-06,93.57,-371.52,-371.52,[]
NFLX,LONG,2012-01-05,81.17,299,No-Exit,0.0,0.0,2012-01-06,83.17,598.00,2012-01-18,93.18,3590.99,598.00,[]
V,LONG,2012-02-03,104.35,245,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-08,105.31,234.61,234.61,[]
AGN,LONG,2012-02-15,60.79,425,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-21,59.39,-595.00,-595.00,[]
GD,LONG,2012-02-27,67.73,376,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-01,67.52,-78.96,-78.96,[]
NFLX,LONG,2012-03-22,121.09,210,No-Exit,0.0,0.0,2012-03-22,123.09,420.00,2012-03-23,117.37,-781.20,420.00,[]
URI,LONG,2012-04-03,44.61,350,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-04,42.56,-717.50,-717.50,['UNH']
UNH,LONG,2012-03-30,56.02,449,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-05,56.25,103.27,103.27,[]
CP,SHORT,2012-04-10,72.10,207,2012-04-10,72.62,-107.64,2012-04-10,70.16,401.78,2012-04-12,72.68,-120.07,-107.64,['GILD', 'WHR']
WHR,SHORT,2012-04-10,69.20,360,No-Exit,0.0,0.0,2012-04-10,67.31,680.05,2012-04-13,68.26,338.40,680.05,['GILD']
GILD,SHORT,2012-04-11,44.90,541,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-17,46.17,-687.07,-687.07,['AAPL']
AAPL,SHORT,2012-04-17,78.20,305,2012-04-17,80.50,-701.50,2012-04-17,77.93,82.52,2012-04-18,83.02,-1470.81,-701.50,[]
MA,SHORT,2012-05-10,41.72,580,2012-05-10,42.25,-307.40,2012-05-10,41.52,114.76,2012-05-11,42.25,-307.40,-307.40,['FDX']
FDX,SHORT,2012-05-10,85.40,170,2012-05-10,87.04,-278.80,No-Exit,0.0,0.0,2012-05-15,87.04,-278.80,-278.80,[]
URI,SHORT,2012-05-16,38.64,621,No-Exit,0.0,0.0,2012-05-17,36.64,1242.00,2012-05-23,36.14,1552.50,1242.00,[]
CF,LONG,2012-06-20,174.94,87,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-21,172.86,-180.96,-180.96,['AMZN']
AMZN,LONG,2012-06-19,223.96,109,No-Exit,0.0,0.0,2012-06-21,225.96,218.00,2012-06-22,219.97,-434.91,218.00,[]
AGN,LONG,2012-06-29,72.87,336,No-Exit,0.0,0.0,2012-07-02,74.87,672.00,2012-07-10,74.71,618.24,672.00,[]
AMZN,SHORT,2012-07-17,215.04,114,2012-07-17,217.85,-320.34,No-Exit,0.0,0.0,2012-07-18,217.85,-320.34,-320.34,[]
GOOGL,LONG,2012-07-20,304.38,82,No-Exit,0.0,0.0,2012-07-20,305.38,82.00,2012-07-25,303.47,-74.62,82.00,[]
VIAB,LONG,2012-08-07,47.08,519,No-Exit,0.0,0.0,2012-08-17,49.00,994.68,2012-08-21,48.43,700.65,994.68,[]
AMZN,LONG,2012-08-27,247.07,100,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.03,-404.00,-404.00,[]
NFLX,SHORT,2012-09-05,54.33,452,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-13,57.80,-1568.44,-1568.44,['MA', 'V']
MA,LONG,2012-09-07,42.86,542,No-Exit,0.0,0.0,2012-09-07,43.05,107.32,2012-09-20,44.31,785.55,107.32,['V']
V,LONG,2012-09-12,130.32,110,No-Exit,0.0,0.0,2012-09-13,132.29,216.16,2012-09-24,131.77,159.12,216.16,[]
IWM,SHORT,2012-10-10,79.40,306,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-16,80.22,-249.54,-249.54,[]
ALL,SHORT,2012-11-02,36.87,657,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-14,37.22,-229.95,-229.95,[]
FDX,SHORT,2012-11-15,85.72,168,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,86.36,-107.69,-107.69,['UNP']
UNP,SHORT,2012-11-15,55.98,431,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,57.53,-668.05,-668.05,[]
VRX,LONG,2012-12-05,57.40,415,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-10,57.49,37.35,37.35,[]
GILD,LONG,2012-12-12,76.00,313,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-13,74.98,-319.26,-319.26,[]
URI,LONG,2012-12-19,44.95,528,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-20,44.61,-179.52,-179.52,[]
WHR,LONG,2013-01-03,103.50,228,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-421.80,-421.80,[]
NFLX,LONG,2013-01-14,102.12,142,No-Exit,0.0,0.0,2013-01-14,104.12,284.00,2013-01-16,99.22,-411.80,284.00,['CF']
CF,LONG,2013-01-10,209.52,112,No-Exit,0.0,0.0,2013-01-10,211.46,217.23,2013-01-18,210.22,78.40,217.23,[]
UNP,LONG,2013-02-28,66.50,351,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-01,65.99,-179.40,-179.40,[]
NFLX,LONG,2013-03-27,192.84,120,No-Exit,0.0,0.0,2013-03-27,194.84,240.00,2013-04-01,187.31,-663.60,240.00,[]
URI,SHORT-SPY-NULL,2013-04-04,50.37,457,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-08,53.30,-1339.01,0.0,[]
CF,LONG,2013-05-10,190.86,73,2013-05-10,186.94,-286.23,No-Exit,0.0,0.0,2013-05-13,186.94,-286.23,-286.23,['URI']
URI,LONG,2013-05-06,55.48,406,No-Exit,0.0,0.0,2013-05-07,57.48,812.00,2013-05-14,57.04,633.36,812.00,[]
CVS,LONG,2013-05-15,59.02,384,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-17,57.78,-476.16,-476.16,[]
VIAB,SHORT,2013-06-03,63.81,352,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-04,66.57,-970.29,-970.29,['GILD']
CP,SHORT,2013-06-06,119.13,181,2013-06-06,121.95,-511.04,No-Exit,0.0,0.0,2013-06-07,124.31,-938.02,-511.04,['WHR', 'GILD']
WHR,SHORT,2013-06-06,115.68,104,2013-06-06,119.58,-405.60,No-Exit,0.0,0.0,2013-06-07,120.11,-460.28,-405.60,['GILD']
GILD,SHORT,2013-06-04,52.03,415,No-Exit,0.0,0.0,2013-06-05,50.03,830.00,2013-06-10,53.55,-630.80,830.00,['AMZN']
AMZN,LONG,2013-06-10,278.69,74,No-Exit,0.0,0.0,2013-06-10,280.69,148.00,2013-06-12,274.15,-335.96,148.00,[]
IWM,SHORT,2013-06-13,94.17,225,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-17,96.28,-475.37,-475.37,[]
V,LONG,2013-06-19,182.74,115,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-20,178.68,-466.90,-466.90,[]
WHR,SHORT,2013-06-21,115.79,108,No-Exit,0.0,0.0,2013-06-21,113.84,210.08,2013-06-26,111.70,441.44,210.08,['IWM']
IWM,SHORT,2013-06-21,92.86,224,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-26,94.26,-313.87,-313.87,[]
FDX,LONG,2013-07-10,104.17,200,No-Exit,0.0,0.0,2013-07-18,106.16,397.04,2013-07-23,106.46,458.00,397.04,[]
AGN,LONG,2013-07-26,130.01,162,No-Exit,0.0,0.0,2013-07-26,132.01,324.00,2013-08-07,135.12,827.82,324.00,[]
NFLX,LONG,2013-08-21,273.74,78,2013-08-21,268.11,-439.14,No-Exit,0.0,0.0,2013-08-22,269.75,-311.22,-439.14,[]
GOOGL,LONG,2013-09-11,445.27,11,2013-09-11,444.27,-11.00,2013-09-11,446.27,11.00,2013-09-13,444.38,-9.79,-11.00,['GD', 'MA', 'IWM']
MA,LONG,2013-09-10,63.97,334,No-Exit,0.0,0.0,2013-09-10,64.17,66.35,2013-09-23,68.05,1363.49,66.35,['GD', 'IWM', 'VRX']
GD,LONG,2013-09-11,84.52,103,No-Exit,0.0,0.0,2013-09-17,86.46,200.21,2013-09-23,85.38,88.58,200.21,['IWM', 'VRX']
IWM,LONG,2013-09-11,103.17,106,No-Exit,0.0,0.0,2013-09-18,105.13,207.95,2013-09-23,104.44,134.62,207.95,['VRX']
VRX,LONG,2013-09-18,103.29,55,No-Exit,0.0,0.0,2013-09-19,105.29,110.00,2013-09-24,102.58,-39.05,110.00,[]
GD,SHORT,2013-10-09,82.14,106,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-10,84.47,-246.59,-246.59,['V', 'FLT']
V,SHORT,2013-10-09,180.59,100,No-Exit,0.0,0.0,2013-10-09,178.61,198.11,2013-10-10,184.19,-359.55,198.11,['FLT']
FLT,SHORT,2013-10-09,103.91,140,No-Exit,0.0,0.0,2013-10-09,101.91,280.00,2013-10-11,108.16,-595.00,280.00,[]
URI,LONG,2013-10-17,60.81,352,No-Exit,0.0,0.0,2013-10-17,62.81,704.00,2013-10-25,64.48,1291.84,704.00,['CVS']
CVS,LONG,2013-10-18,59.53,224,No-Exit,0.0,0.0,2013-10-22,61.49,439.83,2013-10-31,61.02,333.53,439.83,[]
V,LONG,2013-11-29,203.09,41,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-03,198.44,-190.65,-190.65,['AMZN', 'AAPL']
AMZN,LONG,2013-11-25,373.82,59,No-Exit,0.0,0.0,2013-11-25,375.82,118.00,2013-12-04,383.50,571.12,118.00,['AAPL']
AAPL,LONG,2013-11-27,75.04,182,No-Exit,0.0,0.0,2013-11-27,75.32,50.93,2013-12-11,78.77,678.86,50.93,[]
AGN,SHORT,2013-12-12,159.92,140,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-16,162.83,-407.40,-407.40,[]
CVS,LONG,2013-12-19,68.87,323,No-Exit,0.0,0.0,2013-12-27,70.84,636.60,2014-01-02,70.12,405.24,636.60,['IWM']
IWM,LONG,2013-12-23,112.53,122,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-06,112.54,1.22,1.22,[]
CF,LONG,2014-01-09,230.83,97,No-Exit,0.0,0.0,2014-01-09,232.79,190.15,2014-01-22,241.00,986.49,190.15,['V']
V,LONG,2014-01-21,232.64,60,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-475.83,-475.83,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,176,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-509.24,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,41,2014-01-27,392.88,-238.21,2014-01-27,385.07,82.00,2014-01-28,391.13,-166.46,-238.21,[]
VIAB,LONG,2014-02-18,84.76,264,No-Exit,0.0,0.0,2014-02-20,86.73,519.71,2014-02-25,85.26,132.00,519.71,['IWM']
WHR,LONG,2014-02-28,143.63,119,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-03,140.43,-381.31,-381.31,['IWM']
