Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2011-09-30,55.24,859,No-Exit,0.0,0.0,2011-10-05,54.04,1030.80,1030.80,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT-SPY-NULL,2011-09-30,218.19,215,No-Exit,0.0,0.0,2011-10-05,214.63,765.40,0.0,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-10-24,500.41,96,No-Exit,0.0,0.0,2011-10-31,509.76,897.60,897.60,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,143,No-Exit,0.0,0.0,2011-11-21,304.83,-4574.57,-4574.57,BB 20 SMA Xover Mtm,['PCLN', 'CRM']
CRM,SHORT,2011-11-18,29.86,829,No-Exit,0.0,0.0,2011-11-28,27.28,2138.82,2138.82,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2011-11-18,508.27,50,No-Exit,0.0,0.0,2011-11-28,474.51,1688.00,1688.00,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,63,No-Exit,0.0,0.0,2011-12-19,68.83,-452.34,-452.34,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2011-12-02,55.97,1730,No-Exit,0.0,0.0,2012-01-12,59.86,6729.70,6729.70,BB 20 SMA Xover Mtm,['FFIV', 'CRM']
CRM,LONG,2012-01-11,26.46,10,No-Exit,0.0,0.0,2012-01-26,29.24,27.80,27.80,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,39,No-Exit,0.0,0.0,2012-01-26,121.26,361.53,361.53,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,43,No-Exit,0.0,0.0,2012-03-23,117.54,89.01,89.01,BB 20 SMA Xover Mtm,['AGN']
AGN,LONG,2012-02-15,60.79,1700,No-Exit,0.0,0.0,2012-04-04,66.39,9520.00,9520.00,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1312,No-Exit,0.0,0.0,2012-04-18,87.98,-3122.56,-3122.56,BB 20 SMA Xover Mtm,[]
CMG,SHORT,2012-04-23,413.90,263,No-Exit,0.0,0.0,2012-04-26,415.99,-549.67,-549.67,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2012-05-09,708.74,76,No-Exit,0.0,0.0,2012-05-16,671.21,2852.28,2852.28,BB 20 SMA Xover Mtm,['DISCA', 'CTXS']
CTXS,SHORT,2012-05-11,77.57,1347,No-Exit,0.0,0.0,2012-05-21,76.88,929.43,929.43,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,1081,No-Exit,0.0,0.0,2012-05-21,49.67,670.22,670.22,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-05-24,82.32,1373,No-Exit,0.0,0.0,2012-06-04,78.77,-4874.15,-4874.15,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-07-11,217.31,249,No-Exit,0.0,0.0,2012-07-19,227.30,-2487.51,-2487.51,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV', 'CRM']
PCLN,SHORT,2012-07-11,642.16,84,No-Exit,0.0,0.0,2012-07-19,677.66,-2982.00,-2982.00,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,328,No-Exit,0.0,0.0,2012-07-23,90.84,-2866.72,-2866.72,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-07-19,34.06,1033,No-Exit,0.0,0.0,2012-07-25,31.38,-2768.44,-2768.44,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,1071,No-Exit,0.0,0.0,2012-07-30,59.89,-615.83,0.0,BB 20 SMA Xover Mtm,['QCOM', 'PCLN']
PCLN,LONG,2012-07-30,690.83,85,No-Exit,0.0,0.0,2012-08-08,575.10,-9837.05,-9837.05,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-08-07,33.51,225,No-Exit,0.0,0.0,2012-08-14,35.51,450.00,450.00,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,607,No-Exit,0.0,0.0,2012-08-21,62.27,2075.94,2075.94,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,851,No-Exit,0.0,0.0,2012-08-23,64.48,502.09,502.09,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,23,No-Exit,0.0,0.0,2012-09-06,98.21,-41.17,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,38,No-Exit,0.0,0.0,2012-09-06,56.15,141.74,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,149,No-Exit,0.0,0.0,2012-09-11,606.28,-441.04,-441.04,BB 20 SMA Xover Mtm,[]
