Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AGN,LONG,2011-08-31,68.07,1395,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-06,64.59,-4854.60,-4854.60,[]
AGN,SHORT,2012-11-09,85.37,1058,No-Exit,0.0,0.0,2012-11-14,83.37,2116.00,2012-11-16,83.16,2338.18,2116.00,[]
AGN,LONG,2013-07-26,130.01,712,No-Exit,0.0,0.0,2013-07-26,132.01,1424.00,2013-08-07,135.12,3639.03,1424.00,[]
AGN,SHORT,2013-12-12,159.92,600,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-16,162.83,-1748.00,-1748.00,[]
AGN,LONG,2014-08-19,218.60,432,No-Exit,0.0,0.0,2014-08-19,220.60,864.00,2014-09-05,229.07,4525.20,864.00,[]
AGN,SHORT,2014-10-14,221.35,445,No-Exit,0.0,0.0,2014-10-14,219.35,890.00,2014-10-17,229.62,-3682.37,890.00,[]
AGN,LONG,2014-11-19,269.86,352,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-1858.56,-1858.56,[]
