Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
PCLN,LONG,2011-10-24,500.41,94,No-Exit,0.0,0.0,2011-10-31,509.76,878.90,878.90,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,141,No-Exit,0.0,0.0,2011-11-21,304.83,-4510.59,-4510.59,BB 20 SMA Xover Mtm,['PCLN', 'CRM']
CRM,SHORT,2011-11-18,29.86,812,No-Exit,0.0,0.0,2011-11-28,27.28,2094.96,2094.96,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2011-11-18,508.27,49,No-Exit,0.0,0.0,2011-11-28,474.51,1654.24,1654.24,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,62,No-Exit,0.0,0.0,2011-12-19,68.83,-445.16,-445.16,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2011-12-02,55.97,1699,No-Exit,0.0,0.0,2012-01-12,59.86,6609.11,6609.11,BB 20 SMA Xover Mtm,['FFIV', 'CRM']
CRM,LONG,2012-01-11,26.46,11,No-Exit,0.0,0.0,2012-01-26,29.24,30.58,30.58,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,38,No-Exit,0.0,0.0,2012-01-26,121.26,352.26,352.26,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,42,No-Exit,0.0,0.0,2012-03-23,117.54,86.94,86.94,BB 20 SMA Xover Mtm,['AGN']
AGN,LONG,2012-02-15,60.79,1670,No-Exit,0.0,0.0,2012-04-04,66.39,9352.00,9352.00,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1288,No-Exit,0.0,0.0,2012-04-18,87.98,-3065.44,-3065.44,BB 20 SMA Xover Mtm,[]
CMG,SHORT,2012-04-23,413.90,258,No-Exit,0.0,0.0,2012-04-26,415.99,-539.22,-539.22,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2012-05-09,708.74,75,No-Exit,0.0,0.0,2012-05-16,671.21,2814.75,2814.75,BB 20 SMA Xover Mtm,['DISCA', 'CTXS']
CTXS,SHORT,2012-05-11,77.57,1323,No-Exit,0.0,0.0,2012-05-21,76.88,912.87,912.87,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,1062,No-Exit,0.0,0.0,2012-05-21,49.67,658.44,658.44,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-05-24,82.32,1348,No-Exit,0.0,0.0,2012-06-04,78.77,-4785.40,-4785.40,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-07-11,217.31,245,No-Exit,0.0,0.0,2012-07-19,227.30,-2447.55,-2447.55,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV', 'CRM']
PCLN,SHORT,2012-07-11,642.16,82,No-Exit,0.0,0.0,2012-07-19,677.66,-2911.00,-2911.00,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,322,No-Exit,0.0,0.0,2012-07-23,90.84,-2814.28,-2814.28,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-07-19,34.06,1015,No-Exit,0.0,0.0,2012-07-25,31.38,-2720.20,-2720.20,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,1052,No-Exit,0.0,0.0,2012-07-30,59.89,-604.90,0.0,BB 20 SMA Xover Mtm,['QCOM', 'PCLN']
PCLN,LONG,2012-07-30,690.83,83,No-Exit,0.0,0.0,2012-08-08,575.10,-9605.59,-9605.59,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-08-07,33.51,232,No-Exit,0.0,0.0,2012-08-14,35.51,464.00,464.00,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,596,No-Exit,0.0,0.0,2012-08-21,62.27,2038.32,2038.32,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,838,No-Exit,0.0,0.0,2012-08-23,64.48,494.42,494.42,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,24,No-Exit,0.0,0.0,2012-09-06,98.21,-42.96,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,40,No-Exit,0.0,0.0,2012-09-06,56.15,149.20,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,146,No-Exit,0.0,0.0,2012-09-11,606.28,-432.16,-432.16,BB 20 SMA Xover Mtm,[]
PM,LONG,2012-09-18,91.60,971,No-Exit,0.0,0.0,2012-10-01,90.27,-1291.43,-1291.43,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,47,No-Exit,0.0,0.0,2012-10-10,92.14,146.64,146.64,BB 20 SMA Xover Mtm,[]
