Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
LON_RBS,SHORT,2007-08-29,5437.77,1,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-09-03,5691.98,-254.21,-254.21,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2007-09-04,5717.10,1,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-09-05,5554.87,-162.23,-162.23,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2007-10-03,5306.24,1,No-Exit,0.0,0.0,2007-10-03,5360.29,54.05,2007-10-15,5125.76,-180.48,54.05,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG-SPY-NULL,2007-11-29,4390.24,2,2007-11-29,4203.59,-373.31,2007-11-29,4433.48,86.49,2007-12-14,4203.59,-373.31,0.0,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2008-02-25,3892.68,2,No-Exit,0.0,0.0,2008-02-25,3931.41,77.46,2008-03-03,3617.76,-549.84,77.46,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2008-03-04,3566.42,2,2008-03-04,3707.13,-281.42,2008-03-04,3530.22,72.39,2008-03-28,3370.05,392.73,-281.42,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2008-04-02,3557.17,2,No-Exit,0.0,0.0,2008-04-02,3594.39,74.44,2008-04-23,3290.75,-532.83,74.44,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2008-08-20,2077.02,4,No-Exit,0.0,0.0,2008-08-20,2056.02,84.00,2008-08-28,2207.34,-521.29,84.00,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2008-08-29,2280.49,4,No-Exit,0.0,0.0,2008-08-29,2303.39,91.61,2008-09-05,2175.61,-419.52,91.61,BB 20 SMA Xover Mtm,['LON_RBS']
LON_RBS,SHORT,2008-09-05,2175.61,3,No-Exit,0.0,0.0,2008-09-05,2153.85,65.27,2008-09-08,2360.98,-556.11,65.27,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2008-09-16,2040.00,4,No-Exit,0.0,0.0,2008-09-16,2019.60,81.60,2008-09-19,2380.00,-1360.00,81.60,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG-SPY-NULL,2008-12-01,558.53,16,2008-12-01,542.07,-263.36,2008-12-01,564.01,87.68,2008-12-02,530.00,-456.48,0.0,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2009-01-15,412.83,21,No-Exit,0.0,0.0,2009-01-15,408.67,87.36,2009-02-09,239.30,3644.13,87.36,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2009-03-04,213.84,43,2009-03-04,224.51,-458.81,No-Exit,0.0,0.0,2009-03-05,224.51,-458.81,-458.81,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2009-06-12,400.97,23,No-Exit,0.0,0.0,2009-06-12,404.96,91.77,2009-06-15,385.68,-351.67,91.77,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2009-07-07,371.15,24,2009-07-07,380.63,-227.51,No-Exit,0.0,0.0,2009-07-15,380.63,-227.51,-227.51,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2009-07-16,387.23,23,No-Exit,0.0,0.0,2009-07-20,391.14,89.93,2009-08-12,426.10,893.83,89.93,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-01-05,324.21,28,No-Exit,0.0,0.0,2010-01-05,327.75,99.12,2010-01-22,332.01,218.40,99.12,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2010-01-28,338.00,27,No-Exit,0.0,0.0,2010-01-28,334.62,91.26,2010-02-02,353.25,-411.88,91.26,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2010-05-07,450.00,19,No-Exit,0.0,0.0,2010-05-07,445.50,85.50,2010-05-10,504.55,-1036.51,85.50,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-06-17,456.22,20,No-Exit,0.0,0.0,2010-06-17,460.89,93.40,2010-06-28,439.53,-333.78,93.40,BB 20 SMA Xover Mtm,['LON_RBS']
LON_RBS,SHORT,2010-06-28,440.15,19,2010-06-28,452.85,-241.15,2010-06-28,435.63,86.03,2010-07-08,452.85,-241.15,-241.15,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-09-06,470.86,19,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-09-07,457.62,-251.54,-251.54,BB 20 SMA Xover Mtm,['LON_RBS']
LON_RBS,SHORT,2010-08-12,455.40,20,No-Exit,0.0,0.0,2010-08-24,450.86,90.72,2010-09-10,485.95,-611.10,90.72,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-10-06,495.71,18,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-10-07,478.95,-301.64,-301.64,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-11-05,480.00,19,2010-11-05,455.57,-464.25,2010-11-05,484.50,85.50,2010-11-08,453.70,-499.70,-464.25,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-12-03,419.65,21,No-Exit,0.0,0.0,2010-12-03,423.80,87.07,2010-12-06,407.76,-249.69,87.07,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2010-12-23,410.97,21,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-12-29,399.59,-239.05,-239.05,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2011-01-13,416.12,21,No-Exit,0.0,0.0,2011-01-13,420.38,89.52,2011-03-23,398.43,-371.49,89.52,BB 20 SMA Xover Mtm,['LON_RBS']
LON_RBS,SHORT,2011-03-02,437.30,18,No-Exit,0.0,0.0,2011-03-02,432.93,78.71,2011-04-07,436.86,7.99,78.71,BB 20 SMA Xover Mtm,['LON_RBS']
LON_RBS,LONG,2011-04-07,432.08,20,No-Exit,0.0,0.0,2011-04-07,436.37,85.84,2011-04-18,413.17,-378.22,85.84,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2011-04-19,413.92,21,No-Exit,0.0,0.0,2011-04-20,409.75,87.53,2011-05-06,428.58,-307.90,87.53,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2011-06-02,414.31,21,No-Exit,0.0,0.0,2011-06-03,410.15,87.53,2011-07-01,397.99,342.75,87.53,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2011-09-15,230.28,38,No-Exit,0.0,0.0,2011-09-15,232.65,90.14,2011-09-19,224.40,-223.44,90.14,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2011-09-23,217.80,40,No-Exit,0.0,0.0,2011-09-23,215.57,89.20,2011-09-26,231.48,-547.00,89.20,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT,2011-10-04,220.00,39,No-Exit,0.0,0.0,2011-10-04,217.80,85.80,2011-10-06,231.56,-450.68,85.80,BB 20 SMA Xover Mtm,[]
LON_RBS,SHORT-SPY-NULL,2011-12-15,193.05,45,No-Exit,0.0,0.0,2011-12-20,191.12,86.98,2011-12-21,204.87,-531.90,0.0,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2012-02-21,287.65,30,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-22,274.89,-382.83,-382.83,BB 20 SMA Xover Mtm,[]
LON_RBS,LONG,2012-03-19,284.21,30,No-Exit,0.0,0.0,2012-03-19,287.13,87.51,2012-04-03,270.09,-423.84,87.51,BB 20 SMA Xover Mtm,[]
