Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2009-05-21,17.80,5337,No-Exit,0.0,0.0,2009-05-26,18.39,-3148.83,-3148.83,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-07-07,19.60,4694,No-Exit,0.0,0.0,2009-07-13,19.93,-1569.14,-1569.14,BB 20 SMA Xover Mtm,[]
CME,SHORT,2009-09-04,53.75,1684,No-Exit,0.0,0.0,2009-09-11,55.04,-2168.99,-2168.99,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2009-09-09,136.60,595,No-Exit,0.0,0.0,2009-09-11,137.15,327.25,327.25,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,3140,2009-12-01,28.94,-2103.80,2009-12-09,27.40,2731.80,-2103.80,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-12-22,28.60,148,No-Exit,0.0,0.0,2009-12-29,29.93,196.84,196.84,BB 20 SMA Xover Mtm,['FDX', 'EOG']
EOG,LONG,2009-12-15,45.65,2001,No-Exit,0.0,0.0,2009-12-29,49.49,7683.84,7683.84,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,54,No-Exit,0.0,0.0,2010-01-12,86.44,-151.74,-151.74,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,454,No-Exit,0.0,0.0,2010-01-19,210.86,2737.62,2737.62,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3442,No-Exit,0.0,0.0,2010-01-26,29.82,-1342.38,-1342.38,BB 20 SMA Xover Mtm,['AXP']
AXP,SHORT,2010-01-25,38.20,2302,No-Exit,0.0,0.0,2010-02-02,39.04,-1933.68,-1933.68,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-02-25,58.70,1672,No-Exit,0.0,0.0,2010-03-04,60.56,3109.92,3109.92,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2010-03-04,39.08,126,No-Exit,0.0,0.0,2010-03-24,40.02,118.44,118.44,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2010-03-12,114.83,840,No-Exit,0.0,0.0,2010-04-01,120.45,4720.80,4720.80,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3036,No-Exit,0.0,0.0,2010-05-10,35.75,-2836.49,-2836.49,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-17,35.90,2870,No-Exit,0.0,0.0,2010-05-21,34.89,2898.70,2898.70,BB 20 SMA Xover Mtm,[]
