Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,SHORT,2009-03-30,39.51,240,2009-03-30,40.35,-201.59,No-Exit,0.0,0.0,2009-03-31,42.21,-648.00,-201.59,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-04-24,43.53,208,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-04-27,45.78,-467.62,-467.62,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-04-28,46.49,202,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-04-30,45.32,-235.52,-235.52,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-06-02,41.04,228,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-06-03,39.98,-242.90,-242.90,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-06-08,38.85,239,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-06-17,40.76,-455.62,-455.62,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-06-18,41.00,229,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-06-24,39.78,-279.38,-279.38,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-06-26,41.32,225,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-07-06,39.49,-411.75,-411.75,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-07-10,40.05,230,2009-07-10,39.38,-154.07,No-Exit,0.0,0.0,2009-07-23,45.83,1329.43,-154.07,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-07-27,42.09,222,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-07-29,43.10,-224.13,-224.13,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-07-30,42.81,218,No-Exit,0.0,0.0,2009-08-03,44.81,436.00,2009-08-18,43.08,59.57,436.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-08-20,44.98,207,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-08-25,44.82,-33.57,-33.57,EMA 20 Xover Mtm,[]
NFLX,LONG,2009-09-10,43.34,215,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-09-11,42.65,-148.79,-148.79,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-09-14,42.55,219,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-09-15,43.96,-308.79,-308.79,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-10-02,44.51,209,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-06,45.47,-200.96,-200.96,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-12-07,56.09,165,No-Exit,0.0,0.0,2009-12-17,54.09,330.00,2009-12-24,56.95,-141.99,330.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2009-12-31,55.49,167,No-Exit,0.0,0.0,2010-01-04,53.49,334.00,2010-01-27,50.00,917.32,334.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2010-01-29,63.20,148,No-Exit,0.0,0.0,2010-02-18,65.20,296.00,2010-04-21,88.45,3737.36,296.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-05-21,91.43,102,2010-05-21,99.48,-821.30,No-Exit,0.0,0.0,2010-05-24,101.38,-1014.90,-821.30,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-06-25,114.96,83,2010-06-25,117.07,-175.20,2010-06-25,112.96,166.00,2010-06-28,118.67,-307.77,-175.20,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-06-30,109.99,85,No-Exit,0.0,0.0,2010-06-30,107.99,170.00,2010-07-07,117.03,-598.75,170.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2010-07-08,120.02,80,No-Exit,0.0,0.0,2010-07-08,122.02,160.00,2010-07-21,122.05,162.40,160.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-07-23,103.30,92,No-Exit,0.0,0.0,2010-07-28,101.30,184.00,2010-08-06,108.69,-495.78,184.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-08-25,120.01,78,2010-08-25,123.67,-285.73,No-Exit,0.0,0.0,2010-08-26,125.89,-458.64,-285.73,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-08-31,121.86,77,2010-08-31,124.46,-199.87,No-Exit,0.0,0.0,2010-09-01,130.87,-693.77,-199.87,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-10-07,149.89,62,2010-10-07,153.53,-225.58,No-Exit,0.0,0.0,2010-10-11,153.53,-225.58,-225.58,EMA 20 Xover Mtm,[]
NFLX,LONG,2010-10-12,154.07,60,No-Exit,0.0,0.0,2010-10-14,156.07,120.00,2010-10-19,150.31,-225.85,120.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-11-16,166.76,55,No-Exit,0.0,0.0,2010-11-16,164.76,110.00,2010-11-18,170.22,-190.05,110.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-12-14,181.14,50,No-Exit,0.0,0.0,2010-12-14,179.14,100.00,2010-12-22,187.12,-299.00,100.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2010-12-28,179.13,51,No-Exit,0.0,0.0,2010-12-31,177.13,102.00,2011-01-10,185.48,-323.60,102.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-01-11,189.42,49,No-Exit,0.0,0.0,2011-01-13,191.42,98.00,2011-01-21,184.86,-223.33,98.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2011-02-24,210.67,43,No-Exit,0.0,0.0,2011-02-28,208.67,86.00,2011-03-16,221.03,-445.39,86.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2011-03-21,208.88,44,2011-03-21,211.85,-130.83,No-Exit,0.0,0.0,2011-03-22,220.77,-523.31,-130.83,EMA 20 Xover Mtm,[]
NFLX,SHORT,2011-04-12,224.87,40,2011-04-12,232.44,-302.70,No-Exit,0.0,0.0,2011-04-13,236.48,-464.40,-302.70,EMA 20 Xover Mtm,[]
NFLX,SHORT,2011-04-27,228.34,39,No-Exit,0.0,0.0,2011-04-27,226.34,78.00,2011-04-28,238.92,-412.71,78.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-05-10,237.16,38,No-Exit,0.0,0.0,2011-05-10,239.16,76.00,2011-05-17,235.00,-82.08,76.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-05-19,243.50,37,No-Exit,0.0,0.0,2011-05-23,245.50,74.00,2011-06-14,259.80,603.10,74.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-06-24,257.00,35,No-Exit,0.0,0.0,2011-06-24,259.00,70.00,2011-06-27,251.71,-185.09,70.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2011-07-22,272.99,33,No-Exit,0.0,0.0,2011-07-22,270.99,66.00,2011-07-25,281.54,-282.24,66.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-08-31,238.93,38,No-Exit,0.0,0.0,2011-08-31,240.93,76.00,2011-09-02,208.71,-1148.36,76.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-12-13,75.45,118,2011-12-13,73.44,-237.29,2011-12-13,77.45,236.00,2011-12-14,69.58,-692.66,-237.29,EMA 20 Xover Mtm,[]
NFLX,LONG,2011-12-23,74.13,120,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-27,71.63,-300.29,-300.29,EMA 20 Xover Mtm,[]
NFLX,SHORT,2011-12-28,70.42,126,No-Exit,0.0,0.0,2011-12-29,68.42,252.00,2012-01-04,72.35,-243.24,252.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2012-02-23,111.41,78,No-Exit,0.0,0.0,2012-02-27,109.41,156.00,2012-03-02,117.70,-490.63,156.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2012-03-05,115.39,76,2012-03-05,113.34,-155.52,No-Exit,0.0,0.0,2012-03-06,109.49,-448.23,-155.52,EMA 20 Xover Mtm,[]
NFLX,LONG,2012-03-20,114.62,76,No-Exit,0.0,0.0,2012-03-20,116.62,152.00,2012-03-30,115.51,67.96,152.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2012-06-29,68.30,129,No-Exit,0.0,0.0,2012-07-03,70.30,258.00,2012-07-24,81.07,1647.33,258.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2012-07-26,59.31,148,No-Exit,0.0,0.0,2012-07-26,57.31,296.00,2012-08-16,63.46,-613.46,296.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2012-10-04,62.74,141,No-Exit,0.0,0.0,2012-10-04,64.74,282.00,2012-10-23,67.30,643.46,282.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2012-10-31,69.75,127,No-Exit,0.0,0.0,2012-10-31,71.75,254.00,2012-12-04,75.51,731.02,254.00,EMA 20 Xover Mtm,[]
NFLX,SHORT,2013-03-20,180.92,49,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-21,183.90,-146.28,-146.28,EMA 20 Xover Mtm,[]
NFLX,LONG,2013-03-27,191.09,47,No-Exit,0.0,0.0,2013-03-27,193.09,94.00,2013-04-02,183.90,-337.77,94.00,EMA 20 Xover Mtm,[]
NFLX,LONG,2013-04-16,176.94,50,2013-04-16,173.56,-168.90,No-Exit,0.0,0.0,2013-04-17,173.56,-168.90,-168.90,EMA 20 Xover Mtm,[]
