Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
01/01/2007--12/27/2007,11.0,6.0,-892.69,-1684.0299999999997,811.73,54.54545454545454,10.0,6.0,60.0,1.0,0.0,0.0
01/31/2007--01/26/2008,12.0,6.0,-1156.89,-2486.5499999999997,713.16,50.0,11.0,6.0,54.54545454545454,1.0,0.0,0.0
03/02/2007--02/25/2008,13.0,7.0,-1083.45,-1240.5499999999997,1959.1599999999999,53.84615384615385,11.0,6.0,54.54545454545454,2.0,1.0,50.0
04/01/2007--03/26/2008,25.0,17.0,-888.2899999999998,967.4799999999997,6245.21,68.0,15.0,10.0,66.66666666666666,10.0,7.0,70.0
05/01/2007--04/25/2008,29.0,21.0,-610.3700000000001,267.1300000000001,6881.8099999999995,72.41379310344827,19.0,14.0,73.68421052631578,10.0,7.0,70.0
05/31/2007--05/25/2008,29.0,19.0,-1206.3100000000002,-2539.33,4259.879999999999,65.51724137931035,19.0,12.0,63.1578947368421,10.0,7.0,70.0
06/30/2007--06/24/2008,34.0,24.0,-863.7100000000002,329.8600000000001,7695.819999999999,70.58823529411765,22.0,15.0,68.18181818181817,12.0,9.0,75.0
07/30/2007--07/24/2008,37.0,26.0,-1072.95,-1373.6999999999998,6500.779999999998,70.27027027027027,22.0,15.0,68.18181818181817,15.0,11.0,73.33333333333333
08/29/2007--08/23/2008,36.0,27.0,-357.8400000000002,-3954.91,5302.02,75.0,19.0,14.0,73.68421052631578,17.0,13.0,76.47058823529412
09/28/2007--09/22/2008,41.0,33.0,255.85000000000002,-6669.9400000000005,5915.71,80.48780487804879,21.0,17.0,80.95238095238095,20.0,16.0,80.0
10/28/2007--10/22/2008,41.0,30.0,-877.27,-4502.539999999999,6639.529999999999,73.17073170731707,18.0,14.0,77.77777777777779,23.0,16.0,69.56521739130434
11/27/2007--11/21/2008,44.0,31.0,-2428.3100000000004,-8328.460000000001,2442.490000000001,70.45454545454545,19.0,15.0,78.94736842105263,25.0,16.0,64.0
12/27/2007--12/21/2008,46.0,32.0,-2781.66,-10825.759999999998,2600.3399999999992,69.56521739130434,20.0,15.0,75.0,26.0,17.0,65.38461538461539
01/26/2008--01/20/2009,46.0,33.0,-2487.7400000000002,-12481.43,722.0799999999999,71.73913043478261,20.0,16.0,80.0,26.0,17.0,65.38461538461539
02/25/2008--02/19/2009,41.0,29.0,-2797.79,-13281.070000000003,460.4399999999999,70.73170731707317,17.0,13.0,76.47058823529412,24.0,16.0,66.66666666666666
03/26/2008--03/21/2009,43.0,30.0,-2923.3,-13558.829999999998,446.11,69.76744186046511,18.0,13.0,72.22222222222221,25.0,17.0,68.0
04/25/2008--04/20/2009,39.0,26.0,-3377.4199999999996,-13233.23,-317.41999999999996,66.66666666666666,14.0,9.0,64.28571428571429,25.0,17.0,68.0
05/25/2008--05/20/2009,38.0,28.0,-1982.7400000000002,2426.7700000000004,16725.39,73.68421052631578,16.0,13.0,81.25,22.0,15.0,68.18181818181817
06/24/2008--06/19/2009,38.0,28.0,-2010.5900000000001,2306.7700000000013,15892.359999999999,73.68421052631578,16.0,13.0,81.25,22.0,15.0,68.18181818181817
07/24/2008--07/19/2009,31.0,22.0,-2194.5899999999997,857.9900000000014,13966.230000000001,70.96774193548387,16.0,13.0,81.25,15.0,9.0,60.0
08/23/2008--08/18/2009,27.0,19.0,-2059.5899999999997,4016.9299999999976,14716.06,70.37037037037037,14.0,11.0,78.57142857142857,13.0,8.0,61.53846153846154
