Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
WHR,SHORT,2013-06-06,115.68,124,2013-06-06,119.58,-483.60,No-Exit,0.0,0.0,2013-06-07,120.11,-548.80,-483.60,['GILD', 'CP']
CP,SHORT,2013-06-06,119.13,215,2013-06-06,121.95,-607.03,No-Exit,0.0,0.0,2013-06-07,124.31,-1114.22,-607.03,['GILD']
GILD,SHORT,2013-06-04,52.03,493,No-Exit,0.0,0.0,2013-06-05,50.03,986.00,2013-06-10,53.55,-749.36,986.00,['AMZN']
AMZN,LONG,2013-06-10,278.69,87,No-Exit,0.0,0.0,2013-06-10,280.69,174.00,2013-06-12,274.15,-394.98,174.00,[]
IWM,SHORT,2013-06-13,94.17,267,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-17,96.28,-564.11,-564.11,[]
V,LONG,2013-06-19,182.74,136,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-20,178.68,-552.16,-552.16,[]
WHR,SHORT,2013-06-21,115.79,128,No-Exit,0.0,0.0,2013-06-21,113.84,248.98,2013-06-26,111.70,523.19,248.98,['IWM']
IWM,SHORT,2013-06-21,92.86,266,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-26,94.26,-372.72,-372.72,[]
FDX,LONG,2013-07-10,104.17,238,No-Exit,0.0,0.0,2013-07-18,106.16,472.48,2013-07-23,106.46,545.02,472.48,['WHR']
WHR,LONG,2013-07-22,126.62,121,No-Exit,0.0,0.0,2013-07-22,128.57,235.37,2013-07-24,126.96,41.14,235.37,[]
AGN,LONG,2013-07-26,130.01,192,No-Exit,0.0,0.0,2013-07-26,132.01,384.00,2013-08-07,135.12,981.12,384.00,[]
NFLX,LONG,2013-08-21,273.74,92,2013-08-21,268.11,-517.96,No-Exit,0.0,0.0,2013-08-22,269.75,-367.08,-517.96,[]
AAPL,SHORT,2013-09-12,64.83,55,2013-09-12,65.17,-18.70,No-Exit,0.0,0.0,2013-09-13,65.29,-25.12,-18.70,['MA', 'GOOGL', 'IWM', 'GD', 'V']
GOOGL,LONG,2013-09-11,445.27,10,2013-09-11,444.27,-10.00,2013-09-11,446.27,10.00,2013-09-13,444.38,-8.90,-10.00,['MA', 'IWM', 'GD', 'V']
MA,LONG,2013-09-10,63.97,397,No-Exit,0.0,0.0,2013-09-10,64.17,78.87,2013-09-23,68.05,1620.68,78.87,['IWM', 'VRX', 'GD', 'V']
GD,LONG,2013-09-11,84.52,92,No-Exit,0.0,0.0,2013-09-17,86.46,178.83,2013-09-23,85.38,79.12,178.83,['IWM', 'VRX', 'V']
IWM,LONG,2013-09-11,103.17,94,No-Exit,0.0,0.0,2013-09-18,105.13,184.41,2013-09-23,104.44,119.38,184.41,['VRX', 'V']
VRX,LONG,2013-09-18,103.29,51,No-Exit,0.0,0.0,2013-09-19,105.29,102.00,2013-09-24,102.58,-36.21,102.00,['V']
V,LONG,2013-09-11,183.25,53,No-Exit,0.0,0.0,2013-09-12,185.24,105.00,2013-09-25,191.02,411.58,105.00,[]
GD,SHORT,2013-10-09,82.14,126,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-10,84.47,-293.11,-293.11,['FLT', 'V']
V,SHORT,2013-10-09,180.59,120,No-Exit,0.0,0.0,2013-10-09,178.61,237.74,2013-10-10,184.19,-431.46,237.74,['FLT']
FLT,SHORT,2013-10-09,103.91,167,No-Exit,0.0,0.0,2013-10-09,101.91,334.00,2013-10-11,108.16,-709.75,334.00,[]
URI,LONG,2013-10-17,60.81,420,No-Exit,0.0,0.0,2013-10-17,62.81,840.00,2013-10-25,64.48,1541.40,840.00,['GOOGL', 'CVS']
GOOGL,LONG,2013-10-21,507.83,19,No-Exit,0.0,0.0,2013-10-21,508.83,19.00,2013-10-28,507.29,-10.26,19.00,['CVS']
CVS,LONG,2013-10-18,59.53,267,No-Exit,0.0,0.0,2013-10-22,61.49,524.26,2013-10-31,61.02,397.56,524.26,[]
V,LONG,2013-11-29,203.09,50,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-03,198.44,-232.50,-232.50,['AAPL', 'AMZN']
AMZN,LONG,2013-11-25,373.82,70,No-Exit,0.0,0.0,2013-11-25,375.82,140.00,2013-12-04,383.50,677.60,140.00,['AAPL']
AAPL,LONG,2013-11-27,75.04,217,No-Exit,0.0,0.0,2013-11-27,75.32,60.72,2013-12-11,78.77,809.41,60.72,[]
AGN,SHORT,2013-12-12,159.92,167,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-16,162.83,-485.97,-485.97,[]
CVS,LONG,2013-12-19,68.87,386,No-Exit,0.0,0.0,2013-12-27,70.84,760.77,2014-01-02,70.12,484.28,760.77,['IWM']
IWM,LONG,2013-12-23,112.53,146,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-06,112.54,1.46,1.46,[]
NFLX,SHORT,2014-01-08,336.73,79,2014-01-08,343.64,-545.89,No-Exit,0.0,0.0,2014-01-09,343.64,-545.89,-545.89,['VRX', 'CF']
VRX,LONG,2014-01-08,126.98,127,No-Exit,0.0,0.0,2014-01-08,128.98,254.00,2014-01-14,130.12,398.78,254.00,['CF']
CF,LONG,2014-01-09,230.83,88,No-Exit,0.0,0.0,2014-01-09,232.79,172.51,2014-01-22,241.00,894.96,172.51,['V']
V,LONG,2014-01-21,232.64,82,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-650.30,-650.30,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,199,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-575.79,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,49,2014-01-27,392.88,-284.69,2014-01-27,385.07,98.00,2014-01-28,391.13,-198.94,-284.69,[]
AAPL,SHORT,2014-01-29,70.51,375,No-Exit,0.0,0.0,2014-01-29,70.23,104.94,2014-02-05,71.28,-288.16,104.94,[]
VIAB,LONG,2014-02-18,84.76,311,No-Exit,0.0,0.0,2014-02-20,86.73,612.23,2014-02-25,85.26,155.50,612.23,['IWM']
WHR,LONG,2014-02-28,143.63,141,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-03,140.43,-451.80,-451.80,['IWM']
IWM,LONG,2014-02-25,115.61,141,No-Exit,0.0,0.0,2014-03-04,117.58,278.40,2014-03-07,117.72,297.51,278.40,[]
V,SHORT,2014-03-14,218.98,120,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-17,222.45,-416.40,-416.40,['NFLX']
NFLX,SHORT,2014-03-17,423.55,61,2014-03-17,428.19,-283.04,No-Exit,0.0,0.0,2014-03-20,426.65,-189.10,-283.04,[]
FDX,SHORT,2014-03-27,131.38,112,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-303.52,-303.52,['VIAB', 'IWM', 'NXPI']
IWM,SHORT,2014-03-27,113.28,226,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,117.16,-876.88,-876.88,['VIAB', 'NXPI']
VIAB,SHORT-SPY-NULL,2014-03-25,84.18,310,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,86.40,-688.20,0.0,['NXPI']
NXPI,LONG,2014-04-02,61.99,395,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-1422.00,-1422.00,[]
AAPL,SHORT,2014-04-08,73.43,339,No-Exit,0.0,0.0,2014-04-08,73.15,95.43,2014-04-09,74.11,-230.52,95.43,[]
AMZN,SHORT,2014-04-28,302.51,50,No-Exit,0.0,0.0,2014-04-28,300.51,100.00,2014-04-30,301.00,75.50,100.00,['AAPL']
AAPL,LONG,2014-04-25,80.10,310,2014-04-25,79.46,-199.06,2014-04-25,80.38,87.27,2014-05-07,83.58,1078.80,-199.06,['FLT']
FLT,LONG,2014-05-05,121.59,126,2014-05-05,118.81,-350.28,2014-05-05,123.59,252.00,2014-05-07,118.81,-350.28,-350.28,[]
GOOGL,LONG,2014-05-22,552.20,45,No-Exit,0.0,0.0,2014-05-22,554.20,90.00,2014-06-03,560.90,391.50,90.00,['VIAB']
VIAB,LONG,2014-05-27,84.46,185,No-Exit,0.0,0.0,2014-06-05,86.44,365.43,2014-06-10,86.25,331.15,365.43,[]
GOOGL,LONG,2014-06-26,589.30,43,2014-06-26,579.74,-411.08,No-Exit,0.0,0.0,2014-07-03,590.15,36.55,-411.08,['V']
V,LONG,2014-07-02,214.19,73,No-Exit,0.0,0.0,2014-07-07,216.18,145.45,2014-07-21,217.73,258.42,145.45,['AMZN']
AMZN,LONG,2014-07-14,347.20,56,No-Exit,0.0,0.0,2014-07-14,349.20,112.00,2014-07-22,355.25,450.80,112.00,[]
AGN,SHORT,2014-08-06,211.44,121,No-Exit,0.0,0.0,2014-08-06,209.44,242.00,2014-08-14,207.59,465.85,242.00,[]
NXPI,LONG,2014-08-25,65.84,243,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,64.44,-340.20,-340.20,['V', 'CP']
CP,LONG,2014-08-21,200.25,129,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-191.72,-191.72,['V']
V,LONG,2014-08-25,216.79,44,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-28,214.54,-98.87,-98.87,[]
WHR,LONG,2014-09-18,154.40,164,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-09-23,152.05,-385.43,-385.43,['NFLX', 'URI']
NFLX,SHORT,2014-09-16,448.40,56,No-Exit,0.0,0.0,2014-09-16,446.40,112.00,2014-09-25,451.19,-156.24,112.00,['VRX', 'URI']
URI,SHORT,2014-09-23,114.00,140,No-Exit,0.0,0.0,2014-09-25,112.00,280.00,2014-09-30,113.02,137.20,280.00,['VRX', 'WHR']
UNP,SHORT,2014-10-02,104.76,148,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-03,108.02,-482.48,-482.48,['VRX', 'WHR', 'UNH', 'NXPI']
UNH,SHORT,2014-10-02,84.10,102,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-06,86.33,-227.34,-227.34,['VRX', 'WHR', 'NXPI']
VRX,LONG-SPY-NULL,2014-09-25,129.41,198,No-Exit,0.0,0.0,2014-09-25,131.41,396.00,2014-10-07,127.32,-413.82,0.0,['WHR', 'NXPI']
WHR,SHORT,2014-09-26,149.46,104,No-Exit,0.0,0.0,2014-09-29,147.47,207.14,2014-10-09,143.83,585.52,207.14,['GOOGL', 'NXPI']
GOOGL,SHORT,2014-10-08,573.90,43,2014-10-08,579.50,-240.80,2014-10-08,571.90,86.00,2014-10-16,527.00,2016.70,-240.80,['AGN', 'CF', 'NXPI']
NXPI,SHORT,2014-10-01,67.57,232,No-Exit,0.0,0.0,2014-10-02,65.57,464.00,2014-10-16,58.91,2009.12,464.00,['AGN', 'CF']
CF,SHORT,2014-10-15,246.63,104,2014-10-15,251.38,-494.00,2014-10-15,244.64,206.84,2014-10-16,251.38,-494.00,-494.00,['AGN']
AGN,SHORT,2014-10-14,221.35,119,No-Exit,0.0,0.0,2014-10-14,219.35,238.00,2014-10-17,229.63,-985.32,238.00,[]
WHR,LONG,2014-10-22,154.94,169,No-Exit,0.0,0.0,2014-10-23,156.93,336.60,2014-11-04,170.35,2604.29,336.60,['AAPL', 'GD', 'IWM']
AAPL,LONG,2014-10-23,103.63,157,No-Exit,0.0,0.0,2014-10-28,105.62,312.65,2014-11-06,107.89,668.52,312.65,['GD', 'IWM']
GD,LONG,2014-10-24,131.09,77,No-Exit,0.0,0.0,2014-10-27,133.09,154.00,2014-11-07,141.06,767.69,154.00,['IWM']
IWM,LONG,2014-10-29,113.99,55,No-Exit,0.0,0.0,2014-10-31,115.98,109.59,2014-11-14,115.97,108.90,109.59,[]
AGN,LONG,2014-11-19,269.86,103,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-543.84,-543.84,['NFLX']
NFLX,SHORT,2014-11-20,362.46,47,2014-11-20,373.15,-502.43,No-Exit,0.0,0.0,2014-11-21,373.15,-502.43,-502.43,[]
NXPI,SHORT,2014-12-16,71.23,377,2014-12-16,74.86,-1368.51,No-Exit,0.0,0.0,2014-12-17,74.86,-1368.51,-1368.51,['AAPL', 'GD', 'WHR']
WHR,SHORT,2014-12-17,173.82,149,2014-12-17,177.52,-551.30,No-Exit,0.0,0.0,2014-12-18,191.64,-2655.18,-551.30,['AAPL', 'GD']
AAPL,SHORT,2014-12-15,109.38,250,2014-12-15,111.46,-520.00,2014-12-15,107.38,500.00,2014-12-18,111.87,-622.50,-520.00,['GD']
GD,SHORT,2014-12-15,137.14,119,No-Exit,0.0,0.0,2014-12-16,135.14,238.00,2014-12-18,139.81,-317.73,238.00,[]
