Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
QCOM,SHORT-SPY-NULL,2008-03-04,40.71,2333,No-Exit,0.0,0.0,2008-03-12,40.52,443.27,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2008-03-12,18.37,4691,No-Exit,0.0,0.0,2008-04-08,21.94,16726.77,16726.77,BB 20 SMA Xover Mtm,[]
VLO,LONG,2008-04-17,52.20,2132,No-Exit,0.0,0.0,2008-04-23,51.97,-490.36,-490.36,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,29,No-Exit,0.0,0.0,2008-05-01,129.66,-230.84,-230.84,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,2547,No-Exit,0.0,0.0,2008-05-27,45.15,2037.60,2037.60,BB 20 SMA Xover Mtm,['AAPL', 'VLO']
VLO,LONG,2008-05-20,50.19,66,No-Exit,0.0,0.0,2008-05-27,47.07,-205.92,-205.92,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-05-22,25.20,6,No-Exit,0.0,0.0,2008-05-28,26.82,-9.72,-9.72,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,2449,No-Exit,0.0,0.0,2008-06-12,45.13,1812.26,1812.26,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-06-10,25.68,3945,No-Exit,0.0,0.0,2008-06-16,24.87,3195.45,3195.45,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1582,No-Exit,0.0,0.0,2008-08-04,64.45,-15092.28,-15092.28,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,4338,No-Exit,0.0,0.0,2008-08-15,25.22,6637.14,6637.14,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,4548,No-Exit,0.0,0.0,2008-09-08,23.51,2137.56,2137.56,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7705,No-Exit,0.0,0.0,2008-10-31,15.30,6780.40,6780.40,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,69,No-Exit,0.0,0.0,2008-11-06,78.90,-105.57,0.0,BB 20 SMA Xover Mtm,[]
HUM,LONG,2008-11-06,36.37,1543,No-Exit,0.0,0.0,2008-11-12,33.22,-4860.45,-4860.45,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
AAPL,SHORT,2008-11-07,14.02,650,No-Exit,0.0,0.0,2008-11-13,13.33,448.50,448.50,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,1330,No-Exit,0.0,0.0,2008-11-25,43.77,292.60,292.60,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2486,No-Exit,0.0,0.0,2008-12-10,49.30,8352.96,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2312,No-Exit,0.0,0.0,2009-01-07,55.69,7305.92,7305.92,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,446,No-Exit,0.0,0.0,2009-01-14,12.14,-698.95,-698.95,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,438,No-Exit,0.0,0.0,2009-01-15,138.34,-582.54,-582.54,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1123,No-Exit,0.0,0.0,2009-01-26,53.85,707.49,707.49,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,9586,No-Exit,0.0,0.0,2009-01-30,13.15,3834.40,3834.40,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,10258,No-Exit,0.0,0.0,2009-02-25,13.21,-4498.87,-4498.87,BB 20 SMA Xover Mtm,[]
