Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
12/30/2012--12/25/2013,5,2,-574.91,6248.89,8701.39,40,3,2,66.6666666667,2,0,0
09/01/2012--08/27/2013,7,3,-2449.99,5457.78,7897.2,42.8571428571,3,2,66.6666666667,4,1,25
08/13/2010--08/08/2011,6,6,9044,4859.21,12896.81,100,5,5,100,1,1,100
01/05/2012--12/30/2012,7,5,6936.6,4802.67,12077.7,71.4285714286,3,2,66.6666666667,4,3,75
02/04/2012--01/29/2013,7,5,6936.6,4802.67,12077.7,71.4285714286,3,2,66.6666666667,4,3,75
03/05/2012--02/28/2013,7,5,6936.6,4802.67,12077.7,71.4285714286,3,2,66.6666666667,4,3,75
06/28/2013--06/23/2014,8,5,714.2,4453.23,5172.14,62.5,3,2,66.6666666667,5,3,60
09/12/2010--09/07/2011,7,6,5640,1455.21,9492.81,85.7142857143,6,5,83.3333333333,1,1,100
11/16/2009--11/11/2010,6,3,-217,915.24,1654.7,50,5,2,40,1,1,100
12/21/2008--12/16/2009,2,2,2504,682.54,6698.98,100,2,2,100,0,0,
08/18/2009--08/13/2010,5,2,-1131,161.19,740.7,40,4,1,25,1,1,100
09/17/2009--09/12/2010,5,2,-1131,161.19,740.7,40,4,1,25,1,1,100
10/17/2009--10/12/2010,5,2,-1131,161.19,740.7,40,4,1,25,1,1,100
05/15/2010--05/10/2011,5,5,8082,44.4,8082,100,4,4,100,1,1,100
06/14/2010--06/09/2011,5,5,8082,44.4,8082,100,4,4,100,1,1,100
07/14/2010--07/09/2011,5,5,8082,44.4,8082,100,4,4,100,1,1,100
01/01/2007--12/27/2007,0,0,0,0,0,0,0,0,0,,,
01/31/2007--01/26/2008,0,0,0,0,0,0,0,0,0,,,
03/02/2007--02/25/2008,0,0,0,0,0,0,0,0,0,,,
04/01/2007--03/26/2008,0,0,0,0,0,0,0,0,0,,,
05/01/2007--04/25/2008,0,0,0,0,0,0,0,0,0,,,
05/31/2007--05/25/2008,0,0,0,0,0,0,0,0,0,,,
06/30/2007--06/24/2008,0,0,0,0,0,0,0,0,0,,,
07/30/2007--07/24/2008,0,0,0,0,0,0,0,0,0,,,
08/29/2007--08/23/2008,0,0,0,0,0,0,0,0,0,,,
09/28/2007--09/22/2008,0,0,0,0,0,0,0,0,0,,,
10/28/2007--10/22/2008,0,0,0,0,0,0,0,0,0,,,
11/27/2007--11/21/2008,0,0,0,0,0,0,0,0,0,,,
12/27/2007--12/21/2008,0,0,0,0,0,0,0,0,0,,,
01/26/2008--01/20/2009,0,0,0,0,0,0,0,0,0,,,
02/25/2008--02/19/2009,0,0,0,0,0,0,0,0,0,,,
03/26/2008--03/21/2009,0,0,0,0,0,0,0,0,0,,,
04/25/2008--04/20/2009,0,0,0,0,0,0,0,0,0,,,
05/25/2008--05/20/2009,0,0,0,0,0,0,0,0,0,,,
06/24/2008--06/19/2009,0,0,0,0,0,0,0,0,0,,,
07/24/2008--07/19/2009,0,0,0,0,0,0,0,0,0,,,
04/15/2010--04/10/2011,4,3,2884.72,-248.87,2884.72,75,3,2,66.6666666667,1,1,100
05/29/2013--05/24/2014,6,5,1177.39,-353.63,3297.91,83.3333333333,3,2,66.6666666667,3,3,100
12/25/2013--12/20/2014,7,4,-2979.16,-1397.1,852.04,57.1428571429,1,1,100,6,3,50
01/20/2009--01/15/2010,2,2,2504,-1732.54,4283.9,100,2,2,100,0,0,
02/19/2009--02/14/2010,4,3,2971.52,-1815.86,4751.42,75,3,2,66.6666666667,1,1,100
03/21/2009--03/16/2010,4,3,2971.52,-1815.86,4751.42,75,3,2,66.6666666667,1,1,100
04/20/2009--04/15/2010,5,3,2404.02,-2383.36,4183.92,60,4,2,50,1,1,100
03/30/2013--03/25/2014,4,2,-847.35,-2944.13,-193.95,50,2,1,50,2,1,50
02/14/2010--02/09/2011,4,2,-1067.84,-3327.38,-1067.84,50,4,2,50,0,0,
03/16/2010--03/11/2011,4,2,-1067.84,-3327.38,-1067.84,50,4,2,50,0,0,
12/16/2009--12/11/2010,6,3,-591.36,-3407.57,-591.36,50,5,2,40,1,1,100
01/15/2010--01/10/2011,5,2,-2977.36,-3407.57,-1152.07,40,5,2,40,0,0,
05/20/2009--05/15/2010,6,3,31.86,-4755.52,1811.76,50,5,2,40,1,1,100
06/19/2009--06/14/2010,6,3,31.86,-4755.52,1811.76,50,5,2,40,1,1,100
07/19/2009--07/14/2010,6,3,31.86,-4755.52,1811.76,50,5,2,40,1,1,100
08/23/2008--08/18/2009,1,1,1108,-4908.44,1108,100,1,1,100,0,0,
09/22/2008--09/17/2009,1,1,1108,-4908.44,1108,100,1,1,100,0,0,
10/22/2008--10/17/2009,1,1,1108,-4908.44,1108,100,1,1,100,0,0,
11/21/2008--11/16/2009,1,1,1108,-4908.44,1108,100,1,1,100,0,0,
04/29/2013--04/24/2014,7,4,-3008.47,-5210.97,-2369.59,57.1428571429,4,2,50,3,2,66.6666666667
