Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AMZN,LONG,2007-11-29,90.77,1046,No-Exit,0.0,0.0,2007-12-04,92.77,2092.00,2007-12-11,92.72,2039.70,2092.00,[]
AMZN,SHORT,2009-01-15,47.94,2022,2009-01-15,50.45,-5075.22,No-Exit,0.0,0.0,2009-01-16,51.80,-7804.92,-5075.22,[]
AMZN,LONG,2009-03-12,69.57,1286,No-Exit,0.0,0.0,2009-03-17,71.57,2572.00,2009-03-20,69.80,295.78,2572.00,[]
AMZN,SHORT,2009-05-14,73.79,1216,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-05-19,76.85,-3720.96,-3720.96,[]
AMZN,LONG,2009-06-02,85.00,1014,No-Exit,0.0,0.0,2009-06-05,87.00,2028.00,2009-06-11,86.29,1308.06,2028.00,[]
AMZN,LONG,2009-07-16,84.84,1031,No-Exit,0.0,0.0,2009-07-20,86.84,2062.00,2009-07-23,89.84,5155.00,2062.00,[]
AMZN,SHORT,2010-05-05,128.00,720,No-Exit,0.0,0.0,2010-05-06,126.00,1440.00,2010-05-11,132.73,-3402.90,1440.00,[]
AMZN,LONG,2010-09-02,132.80,671,No-Exit,0.0,0.0,2010-09-02,134.80,1342.00,2010-09-20,147.82,10082.45,1342.00,[]
AMZN,LONG,2010-11-26,178.09,554,No-Exit,0.0,0.0,2010-11-29,180.09,1108.00,2010-12-02,176.05,-1130.16,1108.00,[]
AMZN,LONG,2011-03-30,177.78,558,No-Exit,0.0,0.0,2011-03-30,179.78,1116.00,2011-04-11,184.21,3587.94,1116.00,[]
AMZN,LONG,2011-06-28,202.78,498,No-Exit,0.0,0.0,2011-06-29,204.78,996.00,2011-07-12,211.93,4554.21,996.00,[]
AMZN,LONG,2011-09-01,216.37,487,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-02,208.94,-3618.41,-3618.41,[]
AMZN,LONG,2012-06-19,223.96,455,No-Exit,0.0,0.0,2012-06-21,225.96,910.00,2012-06-22,219.97,-1815.45,910.00,[]
AMZN,LONG,2012-08-27,247.07,405,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.03,-1634.85,-1634.85,[]
AMZN,LONG,2012-11-23,239.89,413,No-Exit,0.0,0.0,2012-11-26,241.89,826.00,2012-11-28,242.45,1057.28,826.00,[]
AMZN,LONG,2013-06-10,278.69,357,No-Exit,0.0,0.0,2013-06-10,280.69,714.00,2013-06-12,274.15,-1617.21,714.00,[]
AMZN,SHORT,2014-01-27,387.07,253,2014-01-27,392.88,-1469.93,2014-01-27,385.07,506.00,2014-01-28,391.12,-1025.92,-1469.93,[]
AMZN,LONG,2014-05-27,314.41,310,2014-05-27,308.85,-1723.60,No-Exit,0.0,0.0,2014-05-28,309.50,-1522.10,-1723.60,[]
