Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2009-02-20,12.77,7410,No-Exit,0.0,0.0,2009-02-25,13.21,-3249.81,-3249.81,BB 20 SMA Xover Mtm,[]
AMZN,SHORT-SPY-NULL,2009-03-09,61.07,1505,No-Exit,0.0,0.0,2009-03-10,65.42,-6546.75,0.0,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,6409,No-Exit,0.0,0.0,2009-03-16,13.57,1281.80,1281.80,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-05-13,17.60,239,No-Exit,0.0,0.0,2009-05-15,17.77,-40.63,-40.63,BB 20 SMA Xover Mtm,['CME']
CME,LONG,2009-05-06,50.06,1739,No-Exit,0.0,0.0,2009-05-15,55.79,9964.47,9964.47,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-05-21,17.80,5412,No-Exit,0.0,0.0,2009-05-26,18.39,-3193.08,-3193.08,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-07-07,19.60,4760,No-Exit,0.0,0.0,2009-07-13,19.93,-1591.20,-1591.20,BB 20 SMA Xover Mtm,[]
CME,SHORT,2009-09-04,53.75,1707,No-Exit,0.0,0.0,2009-09-11,55.04,-2198.62,-2198.62,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2009-09-09,136.60,604,No-Exit,0.0,0.0,2009-09-11,137.15,332.20,332.20,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,3184,2009-12-01,28.94,-2133.28,2009-12-09,27.40,2770.08,-2133.28,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-12-22,28.60,151,No-Exit,0.0,0.0,2009-12-29,29.93,200.83,200.83,BB 20 SMA Xover Mtm,['FDX', 'EOG']
EOG,LONG,2009-12-15,45.65,2029,No-Exit,0.0,0.0,2009-12-29,49.49,7791.36,7791.36,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,55,No-Exit,0.0,0.0,2010-01-12,86.44,-154.55,-154.55,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,460,No-Exit,0.0,0.0,2010-01-19,210.86,2773.80,2773.80,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3490,No-Exit,0.0,0.0,2010-01-26,29.82,-1361.10,-1361.10,BB 20 SMA Xover Mtm,['AXP']
AXP,SHORT,2010-01-25,38.20,2334,No-Exit,0.0,0.0,2010-02-02,39.04,-1960.56,-1960.56,BB 20 SMA Xover Mtm,[]
