Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
IWM,LONG,2008-03-19,63.97,74,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-03-20,62.23,-129.20,-129.20,[]
IWM,LONG,2008-04-02,66.33,71,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-04-04,66.46,9.28,9.28,[]
IWM,LONG,2008-05-13,68.45,69,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-05-15,68.53,5.15,5.15,[]
IWM,LONG-SPY-NULL,2008-10-31,48.35,98,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-11-04,51.40,298.00,0.0,[]
IWM,LONG-SPY-NULL,2008-12-04,42.87,110,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-12-05,40.58,-252.16,0.0,[]
IWM,LONG,2009-03-13,36.78,129,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-03-17,36.24,-70.00,-70.00,[]
IWM,LONG,2009-05-19,46.42,102,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-05-21,45.16,-127.88,-127.88,[]
IWM,LONG,2009-05-27,47.08,100,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-05-28,45.50,-157.80,-157.80,[]
IWM,LONG,2011-02-02,75.29,62,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-04,74.91,-23.34,-23.34,[]
IWM,LONG-SPY-NULL,2011-06-22,76.30,61,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-06-23,74.56,-106.53,0.0,[]
IWM,LONG,2011-09-15,67.23,70,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-19,66.31,-64.23,-64.23,[]
IWM,LONG,2011-12-01,70.25,67,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,71.16,61.07,61.07,[]
IWM,LONG,2011-12-21,70.37,67,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-23,71.13,50.95,50.95,[]
IWM,LONG,2012-07-30,76.53,61,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-01,75.89,-38.72,-38.72,[]
IWM,LONG,2014-05-13,111.63,42,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-14,109.78,-77.61,-77.61,[]
