Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
LON_RDSB,SHORT,2007-10-01,1991.88,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-10-02,2039.27,-189.56,-189.56,BB 20 SMA Xover Mtm,['LON_RDSB']
LON_RDSB,LONG,2007-08-31,1919.00,4,No-Exit,0.0,0.0,2007-08-31,1938.34,77.36,2007-11-30,1933.00,56.00,77.36,BB 20 SMA Xover Mtm,['LON_RDSB']
LON_RDSB,SHORT,2007-11-05,2013.66,4,No-Exit,0.0,0.0,2007-11-08,1993.49,80.68,2007-12-21,2068.54,-219.52,80.68,BB 20 SMA Xover Mtm,['LON_RDSB']
LON_RDSB,LONG,2007-12-20,2024.04,4,No-Exit,0.0,0.0,2007-12-20,2044.55,82.04,2008-01-16,1949.86,-296.72,82.04,BB 20 SMA Xover Mtm,[]
LON_RDSB,LONG,2008-02-14,1793.76,5,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-02-15,1745.44,-241.60,-241.60,BB 20 SMA Xover Mtm,[]
LON_RDSB,SHORT,2008-03-04,1724.58,5,No-Exit,0.0,0.0,2008-03-04,1707.19,86.95,2008-04-07,1780.00,-277.10,86.95,BB 20 SMA Xover Mtm,[]
LON_RDSB,SHORT,2008-09-05,1722.60,5,No-Exit,0.0,0.0,2008-09-05,1705.22,86.90,2008-10-21,1535.00,938.00,86.90,BB 20 SMA Xover Mtm,[]
LON_RDSB,LONG,2008-10-29,1560.00,6,No-Exit,0.0,0.0,2008-10-29,1576.70,100.20,2008-11-20,1533.00,-162.00,100.20,BB 20 SMA Xover Mtm,['LON_RDSB']
LON_RDSB,SHORT,2008-11-20,1533.00,5,No-Exit,0.0,0.0,2008-11-20,1517.67,76.65,2008-11-24,1637.16,-520.80,76.65,BB 20 SMA Xover Mtm,[]
LON_RDSB,LONG,2008-11-25,1656.40,5,2008-11-25,1616.95,-197.25,2008-11-25,1672.89,82.45,2008-11-26,1603.00,-267.00,-197.25,BB 20 SMA Xover Mtm,[]
LON_RDSB,SHORT,2008-12-02,1579.00,5,2008-12-02,1657.81,-394.05,No-Exit,0.0,0.0,2008-12-03,1658.00,-395.00,-394.05,BB 20 SMA Xover Mtm,[]
LON_RDSB,SHORT,2008-12-05,1597.86,5,No-Exit,0.0,0.0,2008-12-05,1581.85,80.05,2008-12-08,1639.59,-208.65,80.05,BB 20 SMA Xover Mtm,[]
LON_RDSB,SHORT,2009-01-12,1699.83,5,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-01-14,1755.00,-275.85,-275.85,BB 20 SMA Xover Mtm,['LON_RDSB']
