Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FDX,LONG,2009-03-18,42.08,2257,No-Exit,0.0,0.0,2009-03-18,44.08,4514.00,2009-03-20,41.55,-1209.64,4514.00,BB 20 SMA Xover Mtm,[]
FDX,LONG,2009-06-02,58.02,1617,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-06-15,53.13,-7912.79,-7912.79,BB 20 SMA Xover Mtm,[]
FDX,LONG,2009-08-24,68.04,1268,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-08-27,67.16,-1118.72,-1118.72,BB 20 SMA Xover Mtm,[]
FDX,SHORT,2009-10-02,73.20,1160,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-06,75.96,-3197.89,-3197.89,BB 20 SMA Xover Mtm,[]
FDX,SHORT,2009-12-18,84.26,975,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-12-29,84.83,-557.09,-557.09,BB 20 SMA Xover Mtm,[]
FDX,LONG,2010-01-12,87.47,934,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-01-20,83.21,-3979.42,-3979.42,BB 20 SMA Xover Mtm,[]
FDX,LONG,2010-02-18,80.14,972,No-Exit,0.0,0.0,2010-02-22,82.14,1944.00,2010-02-25,80.66,504.81,1944.00,BB 20 SMA Xover Mtm,[]
FDX,LONG,2010-04-15,95.30,831,No-Exit,0.0,0.0,2010-04-15,97.30,1662.00,2010-04-27,89.75,-4612.13,1662.00,BB 20 SMA Xover Mtm,[]
FDX,LONG,2010-04-30,92.81,797,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-05-04,89.44,-2683.70,-2683.70,BB 20 SMA Xover Mtm,[]
FDX,LONG,2010-07-14,77.48,922,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-07-19,74.91,-2372.51,-2372.51,BB 20 SMA Xover Mtm,[]
FDX,SHORT,2010-08-16,80.18,858,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-08-17,82.75,-2203.34,-2203.34,BB 20 SMA Xover Mtm,[]
FDX,SHORT,2010-08-20,81.06,824,No-Exit,0.0,0.0,2010-08-24,79.06,1648.00,2010-08-27,79.54,1254.46,1648.00,BB 20 SMA Xover Mtm,[]
FDX,LONG,2010-11-05,89.02,767,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-11-09,87.83,-916.64,-916.64,BB 20 SMA Xover Mtm,[]
FDX,LONG,2011-01-11,94.79,715,No-Exit,0.0,0.0,2011-01-14,96.79,1430.00,2011-01-19,94.69,-70.07,1430.00,BB 20 SMA Xover Mtm,[]
