Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,LONG,2009-06-02,41.35,2297,No-Exit,0.0,0.0,2009-06-02,41.76,945.67,2009-06-04,39.65,-3905.13,945.67,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2009-07-08,38.41,2376,No-Exit,0.0,0.0,2009-07-08,38.03,918.32,2009-07-09,40.13,-4075.55,918.32,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2009-08-20,45.32,1928,No-Exit,0.0,0.0,2009-08-24,45.77,873.77,2009-08-26,43.83,-2863.47,873.77,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2009-12-24,57.42,1475,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-12-30,55.82,-2351.30,-2351.30,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2010-06-30,109.99,739,No-Exit,0.0,0.0,2010-06-30,108.89,812.83,2010-07-07,118.15,-6032.31,812.83,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2010-10-12,155.23,494,2010-10-12,152.12,-1535.19,No-Exit,0.0,0.0,2010-10-14,152.12,-1535.19,-1535.19,BB 20 SMA Xover Mtm,[]
NFLX,LONG-SPY-NULL,2010-11-22,181.07,430,No-Exit,0.0,0.0,2010-11-22,182.95,809.78,2010-12-13,183.71,1136.49,0.0,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-01-11,189.76,402,No-Exit,0.0,0.0,2011-01-13,191.64,757.53,2011-01-20,181.61,-3274.73,757.53,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-05-10,238.77,306,No-Exit,0.0,0.0,2011-05-12,241.19,738.07,2011-05-16,235.29,-1065.40,738.07,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2011-05-17,234.72,307,No-Exit,0.0,0.0,2011-05-17,232.37,721.45,2011-05-18,240.30,-1711.89,721.45,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-08-31,238.93,295,No-Exit,0.0,0.0,2011-08-31,241.28,693.28,2011-09-02,208.71,-8914.90,693.28,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,817,2011-12-13,71.61,-3597.74,2011-12-13,76.73,589.14,2011-12-14,69.58,-5255.43,-3597.74,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-21,72.11,792,No-Exit,0.0,0.0,2011-12-23,72.86,587.11,2011-12-28,68.85,-2581.37,587.11,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-01-04,72.96,749,No-Exit,0.0,0.0,2012-01-04,73.77,602.57,2012-01-25,92.70,14783.46,602.57,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,595,No-Exit,0.0,0.0,2012-03-20,116.62,684.37,2012-04-03,110.82,-2768.71,684.37,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-06-19,67.40,980,No-Exit,0.0,0.0,2012-06-19,68.10,684.33,2012-07-24,81.07,13399.25,684.33,BB 20 SMA Xover Mtm,[]
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,1321,No-Exit,0.0,0.0,2012-07-26,58.72,783.55,2012-08-16,63.46,-5475.55,0.0,BB 20 SMA Xover Mtm,[]
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,1229,No-Exit,0.0,0.0,2012-08-31,59.26,753.50,2012-09-14,61.17,-1588.97,0.0,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2013-03-27,192.52,374,No-Exit,0.0,0.0,2013-03-27,194.42,711.50,2013-04-01,182.53,-3734.95,711.50,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-06-24,213.00,319,No-Exit,0.0,0.0,2013-06-24,210.87,679.47,2013-07-01,223.19,-3250.35,679.47,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2013-08-06,256.38,255,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-08-07,249.48,-1758.11,-1758.11,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,213,No-Exit,0.0,0.0,2013-10-09,296.29,639.49,2013-10-14,312.98,-2913.54,639.49,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2014-05-13,348.90,174,No-Exit,0.0,0.0,2014-05-13,352.38,604.02,2014-07-10,434.39,14874.83,604.02,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2014-09-16,448.40,165,No-Exit,0.0,0.0,2014-09-22,443.84,752.85,2014-10-06,464.71,-2690.87,752.85,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2014-10-13,447.56,162,No-Exit,0.0,0.0,2014-10-13,443.05,731.02,2014-10-15,444.47,500.45,731.02,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2014-11-11,391.14,186,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-12,381.13,-1862.36,-1862.36,BB 20 SMA Xover Mtm,[]
