Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
NFLX,LONG,2013-01-14,102.12,1037,No-Exit,0.0,0.0,2013-01-14,104.12,2074.00,2013-01-16,99.22,-3007.30,2074.00,[]
AMZN,LONG,2013-06-10,278.69,369,No-Exit,0.0,0.0,2013-06-10,280.69,738.00,2013-06-12,274.15,-1675.26,738.00,[]
FDX,LONG,2013-07-10,104.17,974,No-Exit,0.0,0.0,2013-07-18,106.16,1933.58,2013-07-23,106.46,2230.46,1933.58,[]
VRX,LONG,2013-09-18,103.29,1003,No-Exit,0.0,0.0,2013-09-19,105.29,2006.00,2013-09-24,102.58,-712.13,2006.00,[]
AAPL,LONG,2013-11-27,75.04,1371,No-Exit,0.0,0.0,2013-11-27,75.32,383.65,2013-12-11,78.77,5113.83,383.65,[]
CVS,LONG,2013-12-19,68.87,1565,No-Exit,0.0,0.0,2013-12-27,70.84,3084.46,2014-01-02,70.12,1963.46,3084.46,[]
V,LONG,2014-01-21,232.64,475,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-3766.97,-3766.97,[]
CP,LONG,2014-08-21,200.25,530,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-787.70,-787.70,[]
GD,LONG,2014-10-24,131.09,803,No-Exit,0.0,0.0,2014-10-27,133.09,1606.00,2014-11-07,141.06,8005.91,1606.00,['IWM']
IWM,LONG,2014-10-29,113.99,46,No-Exit,0.0,0.0,2014-10-31,115.98,91.66,2014-11-14,115.97,91.08,91.66,[]
