Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2008-08-07,23.69,4010,No-Exit,0.0,0.0,2008-08-15,25.22,6135.30,6135.30,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,4204,No-Exit,0.0,0.0,2008-09-08,23.51,1975.88,1975.88,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7122,No-Exit,0.0,0.0,2008-10-31,15.30,6267.36,6267.36,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,63,No-Exit,0.0,0.0,2008-11-06,78.90,-96.39,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1427,No-Exit,0.0,0.0,2008-11-12,33.22,-4495.05,-4495.05,BB 20 SMA Xover Mtm,['AAPL', 'TAP']
AAPL,SHORT,2008-11-07,14.02,597,No-Exit,0.0,0.0,2008-11-13,13.33,411.93,411.93,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,1230,No-Exit,0.0,0.0,2008-11-25,43.77,270.60,270.60,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2298,No-Exit,0.0,0.0,2008-12-10,49.30,7721.28,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2137,No-Exit,0.0,0.0,2009-01-07,55.69,6752.92,6752.92,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,413,No-Exit,0.0,0.0,2009-01-14,12.14,-647.23,-647.23,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,405,No-Exit,0.0,0.0,2009-01-15,138.34,-538.65,-538.65,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1038,No-Exit,0.0,0.0,2009-01-26,53.85,653.94,653.94,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8860,No-Exit,0.0,0.0,2009-01-30,13.15,3544.00,3544.00,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,9481,No-Exit,0.0,0.0,2009-02-25,13.21,-4158.10,-4158.10,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,1925,No-Exit,0.0,0.0,2009-03-10,65.42,-8373.75,-8373.75,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,8201,No-Exit,0.0,0.0,2009-03-16,13.57,1640.20,1640.20,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-05-13,17.60,303,No-Exit,0.0,0.0,2009-05-15,17.77,-51.51,-51.51,BB 20 SMA Xover Mtm,['CME']
CME,LONG,2009-05-06,50.06,2226,No-Exit,0.0,0.0,2009-05-15,55.79,12754.98,12754.98,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-05-21,17.80,6925,No-Exit,0.0,0.0,2009-05-26,18.39,-4085.75,-4085.75,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-07-07,19.60,6091,No-Exit,0.0,0.0,2009-07-13,19.93,-2036.13,-2036.13,BB 20 SMA Xover Mtm,[]
