Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
MA,LONG,2009-10-08,21.14,445,No-Exit,0,0,2009-10-12,21.58,194.52,2009-11-24,23.68,1131.31,194.52,EMA 10 Xover Mtm,[]
MA,LONG,2012-12-12,48.27,193,No-Exit,0,0,2012-12-18,49.25,189.14,2013-01-29,51.41,605.95,189.14,EMA 10 Xover Mtm,[]
MA,LONG,2012-07-27,42.48,219,No-Exit,0,0,2012-07-27,43.36,191.3,2012-07-31,44.3,398.37,191.3,EMA 10 Xover Mtm,[]
MA,LONG,2009-03-13,15.8,603,No-Exit,0,0,2009-03-17,16.11,184.99,2009-04-28,16.44,384.11,184.99,EMA 10 Xover Mtm,[]
MA,LONG,2011-10-11,32.66,284,No-Exit,0,0,2011-10-13,33.32,185.79,2011-11-01,33.67,287.28,185.79,EMA 10 Xover Mtm,[]
MA,LONG,2012-03-09,41.83,222,No-Exit,0,0,2012-03-19,42.67,186.38,2012-04-24,43.02,265,186.38,EMA 10 Xover Mtm,[]
MA,LONG,2012-04-26,44.62,209,No-Exit,0,0,2012-04-26,45.53,189.76,2012-05-01,45.59,202.26,189.76,EMA 10 Xover Mtm,[]
MA,LONG,2013-04-24,53.23,175,No-Exit,0,0,No-Exit,0,0,2013-04-30,53.98,130.59,130.59,EMA 10 Xover Mtm,[]
MA,LONG,2014-12-19,87.14,97,No-Exit,0,0,No-Exit,0,0,2014-12-31,87.18,4.14,4.14,EMA 10 Xover Mtm,[]
MA,LONG,2012-08-09,42.55,220,No-Exit,0,0,No-Exit,0,0,2012-08-22,42,-120.5,-120.5,EMA 10 Xover Mtm,[]
MA,LONG-SPY-NULL,2013-03-01,51.91,180,No-Exit,0,0,2013-03-05,52.96,188.11,2013-03-19,51.18,-132.47,0,EMA 10 Xover Mtm,[]
MA,LONG,2013-02-15,52.35,179,No-Exit,0,0,No-Exit,0,0,2013-02-20,51.52,-148.4,-148.4,EMA 10 Xover Mtm,[]
MA,LONG,2014-02-26,76.93,111,No-Exit,0,0,2014-02-28,78.5,173.6,2014-03-25,75.46,-163.2,173.6,EMA 10 Xover Mtm,[]
MA,SHORT-SPY-NULL,2012-08-31,41.99,222,No-Exit,0,0,No-Exit,0,0,2012-09-06,42.78,-174.67,0,EMA 10 Xover Mtm,[]
MA,LONG,2014-09-17,76.88,111,No-Exit,0,0,No-Exit,0,0,2014-09-25,75.26,-179.39,-179.39,EMA 10 Xover Mtm,[]
MA,LONG,2009-05-29,17.25,552,No-Exit,0,0,2009-05-29,17.61,194.67,2009-06-02,16.92,-182.84,194.67,EMA 10 Xover Mtm,[]
MA,SHORT,2010-08-20,20.83,451,No-Exit,0,0,2010-08-24,20.42,183.7,2010-09-15,21.28,-204.39,183.7,EMA 10 Xover Mtm,[]
MA,LONG,2010-01-14,25.68,370,No-Exit,0,0,2010-01-19,26.2,194.25,2010-01-22,25.11,-209.96,194.25,EMA 10 Xover Mtm,[]
MA,LONG,2013-02-25,52.53,178,2013-02-25,51.52,-180.15,No-Exit,0,0,2013-02-26,51.35,-210.04,-180.15,EMA 10 Xover Mtm,[]
MA,LONG,2011-05-10,28,334,No-Exit,0,0,No-Exit,0,0,2011-05-23,27.32,-225.87,-225.87,EMA 10 Xover Mtm,[]
MA,LONG,2014-05-22,75.82,112,No-Exit,0,0,2014-05-27,77.36,172.21,2014-06-23,73.43,-267.24,172.21,EMA 10 Xover Mtm,[]
MA,SHORT,2010-06-29,21,450,No-Exit,0,0,2010-06-29,20.58,189,2010-07-13,21.64,-289.64,189,EMA 10 Xover Mtm,[]
MA,LONG,2012-07-16,43.98,217,No-Exit,0,0,No-Exit,0,0,2012-07-20,42.46,-329.66,-329.66,EMA 10 Xover Mtm,[]
MA,LONG,2009-08-21,20.5,464,No-Exit,0,0,2009-08-25,20.92,191.99,2009-10-02,19.72,-365.17,191.99,EMA 10 Xover Mtm,[]
MA,LONG,2009-06-11,17.49,546,No-Exit,0,0,No-Exit,0,0,2009-06-12,16.81,-372.61,-372.61,EMA 10 Xover Mtm,[]
MA,SHORT,2009-07-08,16.06,590,No-Exit,0,0,No-Exit,0,0,2009-07-15,16.73,-394.27,-394.27,EMA 10 Xover Mtm,[]
MA,LONG,2010-12-02,24.88,377,No-Exit,0,0,2010-12-07,25.39,191.9,2010-12-16,23.8,-406.04,191.9,EMA 10 Xover Mtm,[]
MA,LONG,2011-09-08,33.99,274,No-Exit,0,0,No-Exit,0,0,2011-09-09,32.34,-452.85,-452.85,EMA 10 Xover Mtm,[]
MA,SHORT,2010-07-19,19.67,481,No-Exit,0,0,No-Exit,0,0,2010-07-23,21.05,-664.45,-664.45,EMA 10 Xover Mtm,[]
MA,LONG,2013-12-09,76.29,123,No-Exit,0,0,2013-12-11,77.88,195.26,2014-01-22,8.22,-8372.49,195.26,EMA 10 Xover Mtm,[]
