Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
SNDK,LONG,2007-08-31,55.39,1720,No-Exit,0.0,0.0,2007-09-05,54.83,-963.20,-963.20,BB 20 SMA Xover Mtm,['MS']
MS,LONG,2007-09-04,62.99,71,No-Exit,0.0,0.0,2007-09-18,65.39,170.40,170.40,BB 20 SMA Xover Mtm,[]
SNDK,LONG,2007-09-27,54.39,94,No-Exit,0.0,0.0,2007-10-10,50.93,-325.24,-325.24,BB 20 SMA Xover Mtm,['C', 'ACN']
ACN,LONG,2007-10-01,40.65,6,No-Exit,0.0,0.0,2007-10-16,40.51,-0.84,-0.84,BB 20 SMA Xover Mtm,['C']
C,LONG,2007-09-19,488.54,192,No-Exit,0.0,0.0,2007-10-16,455.30,-6382.08,-6382.08,BB 20 SMA Xover Mtm,[]
APA,SHORT,2007-10-23,90.46,862,No-Exit,0.0,0.0,2007-10-26,97.70,-6240.88,-6240.88,BB 20 SMA Xover Mtm,['ALL', 'HAL', 'FFIV', 'MMM', 'NOV', 'XOM', 'TIF', 'SLB']
HAL,SHORT,2007-10-22,37.97,152,No-Exit,0.0,0.0,2007-10-26,41.50,-536.56,-536.56,BB 20 SMA Xover Mtm,['ALL', 'FFIV', 'MMM', 'NOV', 'XOM', 'TIF', 'SLB']
FFIV,SHORT,2007-10-25,36.02,1652,No-Exit,0.0,0.0,2007-10-31,34.79,2031.96,2031.96,BB 20 SMA Xover Mtm,['ALL', 'BEN', 'MMM', 'WY', 'NOV', 'XOM', 'TIF', 'SLB']
XOM,SHORT,2007-10-22,91.17,93,No-Exit,0.0,0.0,2007-11-06,89.57,148.80,148.80,BB 20 SMA Xover Mtm,['ALL', 'BEN', 'MMM', 'WY', 'CAM', 'GS', 'NOV', 'TIF', 'SLB']
NOV,SHORT,2007-10-22,67.70,26,No-Exit,0.0,0.0,2007-11-06,77.60,-257.40,-257.40,BB 20 SMA Xover Mtm,['ALL', 'BEN', 'MMM', 'WY', 'CAM', 'GS', 'TIF', 'SLB']
ALL,SHORT,2007-10-19,54.99,1598,No-Exit,0.0,0.0,2007-11-07,52.00,4778.02,4778.02,BB 20 SMA Xover Mtm,['BEN', 'MMM', 'WY', 'CAM', 'GS', 'TIF', 'SLB']
BEN,SHORT-SPY-NULL,2007-10-29,43.55,1396,No-Exit,0.0,0.0,2007-11-12,40.07,4858.08,0.0,BB 20 SMA Xover Mtm,['GOOGL', 'AAPL', 'MMM', 'WY', 'CAM', 'GS', 'TIF', 'SLB']
GS,SHORT,2007-11-05,220.00,43,No-Exit,0.0,0.0,2007-11-12,215.77,181.89,181.89,BB 20 SMA Xover Mtm,['GOOGL', 'AAPL', 'MMM', 'WY', 'CAM', 'TIF', 'SLB']
MMM,SHORT,2007-10-22,85.35,122,No-Exit,0.0,0.0,2007-11-13,80.78,557.54,557.54,BB 20 SMA Xover Mtm,['GOOGL', 'MOS', 'AAPL', 'WY', 'CAM', 'TIF', 'SLB']
TIF,SHORT,2007-10-24,53.06,1391,No-Exit,0.0,0.0,2007-11-13,46.65,8916.31,8916.31,BB 20 SMA Xover Mtm,['GOOGL', 'MOS', 'AAPL', 'WY', 'CAM', 'SLB']
AAPL,SHORT,2007-11-09,24.45,1360,No-Exit,0.0,0.0,2007-11-14,25.31,-1167.66,-1167.66,BB 20 SMA Xover Mtm,['GOOGL', 'MOS', 'WY', 'CAM', 'SLB']
CAM,SHORT-SPY-NULL,2007-10-31,46.92,73,No-Exit,0.0,0.0,2007-11-15,44.89,148.19,0.0,BB 20 SMA Xover Mtm,['GOOGL', 'MOS', 'WY', 'SLB']
SLB,SHORT,2007-10-22,97.64,123,No-Exit,0.0,0.0,2007-11-19,93.80,472.32,472.32,BB 20 SMA Xover Mtm,['GOOGL', 'MOS', 'WY']
GOOGL,SHORT,2007-11-12,328.67,100,No-Exit,0.0,0.0,2007-11-20,320.14,853.00,853.00,BB 20 SMA Xover Mtm,['MOS', 'WY']
WY,LONG-SPY-NULL,2007-10-30,74.59,741,No-Exit,0.0,0.0,2007-11-21,67.66,-5135.13,0.0,BB 20 SMA Xover Mtm,['MOS']
MOS,SHORT,2007-11-13,60.72,668,No-Exit,0.0,0.0,2007-11-23,61.71,-661.32,-661.32,BB 20 SMA Xover Mtm,[]
