Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
GD,LONG,2008-07-24,76.01,1249,2008-07-24,73.35,-3326.68,No-Exit,0.0,0.0,2008-08-01,75.36,-815.78,-3326.68,[]
GD,LONG,2010-02-19,63.63,1480,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-02-25,63.03,-887.06,-887.06,[]
GD,SHORT,2011-09-22,51.33,1789,No-Exit,0.0,0.0,2011-09-23,49.50,3274.87,2011-09-27,52.71,-2472.53,3274.87,[]
GD,LONG-SPY-NULL,2014-01-23,99.19,917,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-2657.47,0.0,[]
GD,LONG,2014-10-24,131.09,675,No-Exit,0.0,0.0,2014-10-27,133.09,1350.00,2014-11-07,141.06,6729.75,1350.00,[]
