Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AAPL,SHORT,2007-11-12,22.32,4255,No-Exit,0,0,2007-11-12,22.05,1151.21,2007-11-13,22.76,-1870.72,1151.21,[]
AAPL,SHORT,2007-11-15,22.12,4213,No-Exit,0,0,2007-11-15,21.85,1139.85,2007-11-20,23.22,-4613.53,1139.85,[]
AAPL,LONG,2007-12-07,25.78,3450,No-Exit,0,0,2007-12-07,26.05,933.41,2007-12-11,26.12,1190.1,933.41,[]
AAPL,SHORT,2008-01-07,24.17,3721,No-Exit,0,0,2008-01-07,23.9,1006.73,2008-01-10,24.34,-609.07,1006.73,[]
AAPL,SHORT,2008-03-07,16.29,5478,No-Exit,0,0,No-Exit,0,0,2008-03-10,16.61,-1734.05,-1734.05,[]
AAPL,LONG,2008-03-18,17.48,5072,No-Exit,0,0,2008-03-18,17.75,1372.25,2008-04-08,20.77,16720.89,1372.25,[]
AAPL,SHORT,2008-06-23,23.64,4382,No-Exit,0,0,2008-06-23,23.37,1185.57,2008-06-25,23.61,165.98,1185.57,[]
AAPL,SHORT,2008-09-05,21.45,4776,No-Exit,0,0,No-Exit,0,0,2008-09-08,22.26,-3863.58,-3863.58,[]
AAPL,LONG,2008-12-09,13.59,7366,No-Exit,0,0,2008-12-09,13.86,1992.9,2008-12-10,13.08,-3766.59,1992.9,[]
AAPL,SHORT,2009-02-27,11.89,8040,No-Exit,0,0,No-Exit,0,0,2009-03-04,12.53,-5100.98,-5100.98,[]
AAPL,LONG,2009-03-18,13.52,6785,No-Exit,0,0,2009-03-18,13.79,1835.71,2009-03-30,14.14,4222.14,1835.71,[]
AAPL,SHORT,2009-12-07,25.92,3692,No-Exit,0,0,2009-12-07,25.65,998.89,2009-12-09,26.58,-2452.14,998.89,[]
AAPL,LONG,2009-12-28,28.64,3293,No-Exit,0,0,2009-12-28,28.91,890.94,2010-01-06,28.92,906.53,890.94,[]
AAPL,LONG,2010-03-01,27.83,3391,No-Exit,0,0,2010-03-01,28.1,917.45,2010-03-03,28.17,1135.34,917.45,[]
AAPL,SHORT,2010-08-16,33.49,2830,No-Exit,0,0,No-Exit,0,0,2010-08-17,33.83,-957.09,-957.09,[]
AAPL,LONG,2010-09-09,35.85,2644,No-Exit,0,0,2010-09-13,36.12,715.35,2010-09-22,38.24,6320.08,715.35,[]
AAPL,LONG,2010-12-09,43.58,2310,No-Exit,0,0,2010-12-13,43.85,624.98,2010-12-14,43.43,-339.58,624.98,[]
AAPL,LONG,2011-01-04,44.97,2238,No-Exit,0,0,2011-01-06,45.24,605.5,2011-01-14,46.61,3661.77,605.5,[]
AAPL,SHORT,2011-04-15,44.89,2306,No-Exit,0,0,2011-04-15,44.62,623.9,2011-04-19,45.46,-1307.07,623.9,[]
AAPL,SHORT,2011-11-17,51.94,1969,No-Exit,0,0,2011-11-17,51.67,532.72,2011-11-28,50.37,3097.78,532.72,[]
AAPL,SHORT,2012-04-17,78.2,1346,2012-04-17,80.5,-3103.61,2012-04-17,77.93,364.17,2012-04-18,83.02,-6494.91,-3103.61,[]
AAPL,SHORT,2012-04-20,79.05,1253,2012-04-20,80.33,-1611.97,2012-04-20,78.77,339,2012-04-24,76.11,3679.9,-1611.97,[]
AAPL,SHORT,2012-10-02,89.16,1150,2012-10-02,90.4,-1428.75,2012-10-02,88.89,312.47,2012-10-03,90.4,-1428.75,-1428.75,[]
AAPL,SHORT,2012-10-05,90.37,1119,No-Exit,0,0,2012-10-05,90.1,304.04,2012-10-15,85.91,4993.91,304.04,[]
AAPL,SHORT,2013-04-15,58.62,1800,No-Exit,0,0,2013-04-15,58.34,494.18,2013-04-23,55.46,5685.55,494.18,[]
AAPL,LONG,2013-04-30,59.73,1870,No-Exit,0,0,2013-04-30,60,513.4,2013-05-14,62.31,4824.85,513.4,[]
AAPL,SHORT,2013-06-13,59.6,1945,2013-06-13,60.23,-1221.6,2013-06-13,59.32,537.56,2013-06-28,55.26,8446.34,-1221.6,[]
AAPL,SHORT,2013-11-21,71.94,1723,2013-11-21,72.45,-889.58,No-Exit,0,0,2013-11-22,73,-1839.67,-889.58,[]
AAPL,LONG,2013-11-27,75.04,1628,No-Exit,0,0,2013-11-27,75.32,455.57,2013-12-11,78.77,6062.53,455.57,[]
AAPL,SHORT,2014-04-08,73.43,1743,No-Exit,0,0,2014-04-08,73.15,490.66,2014-04-09,74.11,-1180.85,490.66,[]
AAPL,SHORT,2014-12-15,109.38,1159,2014-12-15,111.46,-2410.72,2014-12-15,107.38,2318,2014-12-18,111.87,-2885.91,-2410.72,[]
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,15,21,
,,,,,,,,,,,,,,65.625,
