Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
OI,LONG,2008-02-01,51.60,929,No-Exit,0.0,0.0,2008-02-06,51.07,-492.37,-492.37,BB 20 SMA Xover Mtm,['CVS', 'ISRG']
CVS,LONG,2008-02-01,39.30,1208,No-Exit,0.0,0.0,2008-02-14,39.94,773.12,773.12,BB 20 SMA Xover Mtm,['TAP', 'PCP', 'MET', 'T', 'JPM', 'ISRG']
T,LONG,2008-02-13,37.89,177,No-Exit,0.0,0.0,2008-02-19,35.99,-336.30,-336.30,BB 20 SMA Xover Mtm,['TAP', 'PCP', 'MET', 'JPM', 'ISRG']
GRMN,LONG,2008-02-20,73.00,1019,2008-02-20,63.60,-9578.60,2008-02-21,63.60,-9578.60,-9578.60,BB 20 SMA Xover Mtm,['TAP', 'PCP', 'MET', 'JPM', 'ISRG']
TAP,LONG,2008-02-13,50.16,99,No-Exit,0.0,0.0,2008-02-22,51.86,168.30,168.30,BB 20 SMA Xover Mtm,['PCP', 'MET', 'JPM', 'ISRG']
ISRG,LONG,2008-02-04,308.67,14,No-Exit,0.0,0.0,2008-02-22,287.14,-301.42,-301.42,BB 20 SMA Xover Mtm,['PCP', 'MET', 'JPM']
AIG,LONG,2008-02-27,1038.68,60,No-Exit,0.0,0.0,2008-02-29,941.20,-5848.80,-5848.80,BB 20 SMA Xover Mtm,['GILD', 'PCP', 'MET', 'BAC', 'JPM']
MET,LONG,2008-02-13,58.65,137,No-Exit,0.0,0.0,2008-02-29,59.35,95.90,95.90,BB 20 SMA Xover Mtm,['GILD', 'PCP', 'BAC', 'JPM']
PCP,LONG,2008-02-13,117.53,20,No-Exit,0.0,0.0,2008-03-03,108.72,-176.20,-176.20,BB 20 SMA Xover Mtm,['GILD', 'BAC', 'JPM']
GILD,LONG-SPY-NULL,2008-02-29,46.92,143,No-Exit,0.0,0.0,2008-03-07,47.44,74.36,0.0,BB 20 SMA Xover Mtm,['QCOM', 'BAC', 'JPM', 'XOM']
BAC,SHORT-SPY-NULL,2008-02-22,41.79,1239,No-Exit,0.0,0.0,2008-03-11,37.11,5798.52,0.0,BB 20 SMA Xover Mtm,['AA', 'DE', 'QCOM', 'JPM', 'XOM']
JPM,SHORT-SPY-NULL,2008-02-11,43.38,1044,No-Exit,0.0,0.0,2008-03-11,38.48,5115.60,0.0,BB 20 SMA Xover Mtm,['AA', 'DE', 'QCOM', 'XOM']
QCOM,SHORT,2008-03-04,40.71,1692,No-Exit,0.0,0.0,2008-03-12,40.52,321.48,321.48,BB 20 SMA Xover Mtm,['AA', 'AAPL', 'DE', 'XOM']
AA,SHORT,2008-03-10,36.23,261,No-Exit,0.0,0.0,2008-03-18,39.23,-783.00,-783.00,BB 20 SMA Xover Mtm,['AAPL', 'DE', 'XOM', 'MO']
XOM,SHORT,2008-03-07,83.66,794,No-Exit,0.0,0.0,2008-03-18,88.06,-3493.60,-3493.60,BB 20 SMA Xover Mtm,['AAPL', 'DE', 'MO']
MO,SHORT,2008-03-13,72.92,155,No-Exit,0.0,0.0,2008-03-25,72.21,110.05,110.05,BB 20 SMA Xover Mtm,['GS', 'AAPL', 'DE', 'BK', 'MS']
BK,LONG,2008-03-19,45.30,44,No-Exit,0.0,0.0,2008-03-26,42.81,-109.56,-109.56,BB 20 SMA Xover Mtm,['GS', 'AAPL', 'DE', 'MON', 'MS']
MS,LONG,2008-03-19,45.25,25,No-Exit,0.0,0.0,2008-03-26,48.26,75.25,75.25,BB 20 SMA Xover Mtm,['GS', 'AAPL', 'DE', 'MON']
DE,SHORT,2008-03-10,82.39,211,No-Exit,0.0,0.0,2008-03-31,80.75,346.04,346.04,BB 20 SMA Xover Mtm,['GS', 'AAPL', 'MON', 'XOM', 'SLB']
XOM,LONG,2008-03-27,87.12,27,No-Exit,0.0,0.0,2008-04-01,84.35,-74.79,-74.79,BB 20 SMA Xover Mtm,['GS', 'AAPL', 'MON', 'SLB']
MON,LONG,2008-03-26,115.69,75,No-Exit,0.0,0.0,2008-04-08,118.11,181.50,181.50,BB 20 SMA Xover Mtm,['AA', 'GS', 'AAPL', 'CF', 'BK', 'AIG', 'XOM', 'SLB', 'BAC']
SLB,LONG,2008-03-27,87.39,15,No-Exit,0.0,0.0,2008-04-08,90.28,43.35,43.35,BB 20 SMA Xover Mtm,['AA', 'GS', 'AAPL', 'CF', 'BK', 'AIG', 'XOM', 'BAC']
AAPL,LONG,2008-03-12,18.37,4054,No-Exit,0.0,0.0,2008-04-09,21.90,14316.41,14316.41,BB 20 SMA Xover Mtm,['AA', 'GS', 'CF', 'BK', 'AIG', 'XOM', 'BAC']
AA,LONG,2008-04-04,38.93,9,No-Exit,0.0,0.0,2008-04-10,36.07,-25.74,-25.74,BB 20 SMA Xover Mtm,['GS', 'CF', 'BK', 'AIG', 'XOM', 'BAC']
BAC,LONG,2008-04-02,41.27,36,No-Exit,0.0,0.0,2008-04-10,37.53,-134.64,-134.64,BB 20 SMA Xover Mtm,['GS', 'CF', 'BK', 'AIG', 'XOM']
AIG,LONG,2008-04-02,949.40,1,No-Exit,0.0,0.0,2008-04-14,878.00,-71.40,-71.40,BB 20 SMA Xover Mtm,['GS', 'CF', 'BK', 'XOM']
JPM,SHORT,2008-04-14,42.10,2272,No-Exit,0.0,0.0,2008-04-16,44.65,-5793.60,-5793.60,BB 20 SMA Xover Mtm,['GS', 'GOOGL', 'CF', 'BK', 'XOM']
BK,LONG,2008-04-08,43.80,2,No-Exit,0.0,0.0,2008-04-22,40.27,-7.06,-7.06,BB 20 SMA Xover Mtm,['GS', 'GOOGL', 'VLO', 'CF', 'XOM']
