Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2011-05-20,45.61,3358,No-Exit,0.0,0.0,2011-05-23,45.16,1498.92,2011-05-25,45.28,1083.76,1498.92,EMA 10 Xover Mtm,[]
AAPL,SHORT,2011-06-16,43.76,3523,No-Exit,0.0,0.0,2011-06-16,43.32,1557.95,2011-06-17,44.50,-2624.77,1557.95,EMA 10 Xover Mtm,[]
AAPL,SHORT,2011-06-20,42.89,3537,No-Exit,0.0,0.0,2011-06-20,42.46,1518.47,2011-06-21,43.73,-2971.05,1518.47,EMA 10 Xover Mtm,[]
AAPL,LONG,2011-07-13,48.47,3080,No-Exit,0.0,0.0,2011-07-15,48.96,1504.83,2011-07-19,51.13,8195.58,1504.83,EMA 10 Xover Mtm,[]
AAPL,LONG,2011-08-01,53.81,2936,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-08-03,51.80,-5905.94,-5905.94,EMA 10 Xover Mtm,[]
AAPL,LONG,2011-09-23,54.90,2751,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-26,53.47,-3944.28,-3944.28,EMA 10 Xover Mtm,[]
AAPL,SHORT,2011-11-17,51.53,2858,No-Exit,0.0,0.0,2011-11-17,51.01,1484.55,2011-11-28,50.39,3257.12,1484.55,EMA 10 Xover Mtm,[]
AAPL,LONG,2012-01-17,57.38,2622,No-Exit,0.0,0.0,2012-01-19,57.97,1525.73,2012-01-24,57.51,319.26,1525.73,EMA 10 Xover Mtm,[]
AAPL,LONG,2012-02-17,68.62,2196,No-Exit,0.0,0.0,2012-02-22,69.31,1524.20,2012-03-06,70.79,4761.06,1524.20,EMA 10 Xover Mtm,[]
AAPL,LONG,2012-03-09,74.05,2096,No-Exit,0.0,0.0,2012-03-13,74.81,1580.85,2012-04-13,83.28,19332.22,1580.85,EMA 10 Xover Mtm,[]
AAPL,SHORT,2012-04-20,78.67,2206,No-Exit,0.0,0.0,2012-04-20,77.87,1764.81,2012-04-24,76.11,5656.76,1764.81,EMA 10 Xover Mtm,[]
AAPL,LONG,2012-07-16,82.66,2165,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-07-23,80.41,-4867.50,-4867.50,EMA 10 Xover Mtm,[]
AAPL,LONG,2012-08-27,92.38,1915,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-10,90.09,-4384.89,-4384.89,EMA 10 Xover Mtm,[]
AAPL,SHORT,2012-10-26,81.98,2075,No-Exit,0.0,0.0,2012-10-26,81.15,1717.97,2012-11-19,74.09,16367.01,1717.97,EMA 10 Xover Mtm,[]
AAPL,SHORT,2013-01-18,67.93,2734,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-22,68.87,-2577.55,-2577.55,EMA 10 Xover Mtm,[]
AAPL,SHORT,2013-03-07,57.85,3168,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-08,59.26,-4468.33,-4468.33,EMA 10 Xover Mtm,[]
AAPL,LONG,2013-08-13,65.66,2726,No-Exit,0.0,0.0,2013-08-13,66.34,1856.43,2013-08-27,68.25,7058.56,1856.43,EMA 10 Xover Mtm,[]
AAPL,SHORT,2014-01-10,74.32,2499,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-13,75.42,-2757.35,-2757.35,EMA 10 Xover Mtm,[]
AAPL,LONG,2014-05-12,83.71,2187,No-Exit,0.0,0.0,2014-05-14,84.54,1833.83,2014-06-09,13.12,-154368.77,1833.83,EMA 10 Xover Mtm,[]
AAPL,SHORT,2014-12-16,106.37,17,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-12-22,113.30,-117.86,-117.86,EMA 10 Xover Mtm,['AAPL']
AAPL,LONG,2014-11-07,109.31,333,No-Exit,0.0,0.0,2014-11-12,110.41,364.24,2014-12-30,113.64,1440.44,364.24,EMA 10 Xover Mtm,[]
