Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
PCLN,SHORT,2008-04-29,121.70,780,No-Exit,0.0,0.0,2008-05-01,129.66,-6208.80,-6208.80,BB 20 SMA Xover Mtm,[]
VLO,LONG,2008-05-20,50.19,1775,No-Exit,0.0,0.0,2008-05-27,47.07,-5538.00,-5538.00,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-05-22,25.20,177,No-Exit,0.0,0.0,2008-05-28,26.78,-280.42,-280.42,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,1821,No-Exit,0.0,0.0,2008-06-12,45.30,1037.97,1037.97,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1142,No-Exit,0.0,0.0,2008-07-29,71.03,-3380.32,-3380.32,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,3433,No-Exit,0.0,0.0,2008-08-15,25.17,5080.84,5080.84,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,3593,No-Exit,0.0,0.0,2008-09-19,20.37,12965.60,12965.60,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,6830,No-Exit,0.0,0.0,2008-11-03,15.13,4868.81,4868.81,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,61,No-Exit,0.0,0.0,2008-11-06,77.16,-199.47,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1353,No-Exit,0.0,0.0,2008-11-12,34.01,-3193.08,-3193.08,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
TAP,LONG,2008-11-06,43.55,1166,No-Exit,0.0,0.0,2008-11-12,41.16,-2786.74,-2786.74,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,566,No-Exit,0.0,0.0,2008-11-13,13.68,192.44,192.44,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2133,No-Exit,0.0,0.0,2008-12-10,48.64,5759.10,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,1958,No-Exit,0.0,0.0,2009-01-08,54.22,3309.02,3309.02,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,380,No-Exit,0.0,0.0,2009-01-13,12.61,-418.54,-418.54,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,378,No-Exit,0.0,0.0,2009-01-15,143.38,-2407.86,-2407.86,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,968,No-Exit,0.0,0.0,2009-01-26,54.42,58.08,58.08,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,7770,No-Exit,0.0,0.0,2009-01-30,13.03,2175.60,2175.60,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,8227,No-Exit,0.0,0.0,2009-02-25,13.16,-3196.78,-3196.78,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,7662,No-Exit,0.0,0.0,2009-03-30,14.93,11952.72,11952.72,BB 20 SMA Xover Mtm,[]
