Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CRM,LONG,2012-08-07,33.51,2834,No-Exit,0.0,0.0,2012-08-22,36.44,8303.62,8303.62,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,74,No-Exit,0.0,0.0,2012-08-23,64.48,43.66,43.66,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,29,No-Exit,0.0,0.0,2012-09-07,99.73,-95.99,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,47,No-Exit,0.0,0.0,2012-09-07,56.68,150.40,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,168,No-Exit,0.0,0.0,2012-09-20,633.94,4149.60,4149.60,BB 20 SMA Xover Mtm,['PM']
PM,LONG,2012-09-18,91.60,62,No-Exit,0.0,0.0,2012-10-09,92.11,31.62,31.62,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,1065,No-Exit,0.0,0.0,2012-10-11,92.36,3091.54,3091.54,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1332,No-Exit,0.0,0.0,2012-12-05,81.27,-1581.27,-1581.27,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-12-27,246.15,22,No-Exit,0.0,0.0,2013-01-03,257.27,-244.64,-244.64,BB 20 SMA Xover Mtm,['AAPL', 'EQT']
AAPL,LONG,2013-01-02,79.12,68,No-Exit,0.0,0.0,2013-01-08,75.60,-239.07,-239.07,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1813,No-Exit,0.0,0.0,2013-01-10,57.37,-4333.07,0.0,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-03-18,64.01,1621,No-Exit,0.0,0.0,2013-03-27,65.21,1942.88,1942.88,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1521,No-Exit,0.0,0.0,2013-04-05,78.38,13643.37,13643.37,BB 20 SMA Xover Mtm,['THC', 'PCLN']
PCLN,SHORT,2013-03-19,689.84,7,No-Exit,0.0,0.0,2013-04-11,720.91,-217.49,-217.49,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,120,No-Exit,0.0,0.0,2013-04-23,40.16,418.80,418.80,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2013-04-19,683.11,173,No-Exit,0.0,0.0,2013-04-26,710.43,-4726.36,-4726.36,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'VLO']
VLO,LONG,2013-04-25,42.39,894,No-Exit,0.0,0.0,2013-05-01,39.97,-2163.48,-2163.48,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,108,No-Exit,0.0,0.0,2013-05-10,64.91,297.31,297.31,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,1045,No-Exit,0.0,0.0,2013-05-14,36.12,710.60,710.60,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,529,No-Exit,0.0,0.0,2013-05-22,77.36,2597.39,2597.39,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1266,No-Exit,0.0,0.0,2013-05-23,62.88,-3060.10,-3060.10,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2013-06-12,49.56,1856,No-Exit,0.0,0.0,2013-06-17,46.31,6032.00,6032.00,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'FFIV']
FFIV,SHORT,2013-06-04,78.37,1439,No-Exit,0.0,0.0,2013-06-18,75.66,3899.69,3899.69,BB 20 SMA Xover Mtm,['AXP', 'VLO']
AXP,SHORT,2013-06-13,73.97,1284,No-Exit,0.0,0.0,2013-06-26,74.11,-179.76,-179.76,BB 20 SMA Xover Mtm,['VLO']
VLO,SHORT,2013-06-05,38.57,2774,No-Exit,0.0,0.0,2013-06-26,35.31,9043.24,9043.24,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1797,No-Exit,0.0,0.0,2013-07-19,79.95,9613.95,9613.95,BB 20 SMA Xover Mtm,[]
