Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2012-11-26,82.46,1152,No-Exit,0.0,0.0,2012-12-05,81.27,-1367.59,-1367.59,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-12-27,246.15,19,No-Exit,0.0,0.0,2013-01-03,257.27,-211.28,-211.28,BB 20 SMA Xover Mtm,['AAPL', 'EQT']
AAPL,LONG,2013-01-02,79.12,59,No-Exit,0.0,0.0,2013-01-08,75.60,-207.43,-207.43,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1567,No-Exit,0.0,0.0,2013-01-10,57.37,-3745.13,0.0,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-03-18,64.01,1402,No-Exit,0.0,0.0,2013-03-27,65.21,1680.40,1680.40,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1315,No-Exit,0.0,0.0,2013-04-05,78.38,11795.55,11795.55,BB 20 SMA Xover Mtm,['THC', 'PCLN']
PCLN,SHORT,2013-03-19,689.84,6,No-Exit,0.0,0.0,2013-04-11,720.91,-186.42,-186.42,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,104,No-Exit,0.0,0.0,2013-04-23,40.16,362.96,362.96,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2013-04-19,683.11,149,No-Exit,0.0,0.0,2013-04-26,710.43,-4070.68,-4070.68,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'VLO']
VLO,LONG,2013-04-25,42.39,773,No-Exit,0.0,0.0,2013-05-01,39.97,-1870.66,-1870.66,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,93,No-Exit,0.0,0.0,2013-05-10,64.91,256.02,256.02,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,904,No-Exit,0.0,0.0,2013-05-14,36.12,614.72,614.72,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,457,No-Exit,0.0,0.0,2013-05-22,77.36,2243.87,2243.87,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1095,No-Exit,0.0,0.0,2013-05-23,62.88,-2646.77,-2646.77,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2013-06-12,49.56,1604,No-Exit,0.0,0.0,2013-06-17,46.31,5213.00,5213.00,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'FFIV']
FFIV,SHORT,2013-06-04,78.37,1244,No-Exit,0.0,0.0,2013-06-18,75.66,3371.24,3371.24,BB 20 SMA Xover Mtm,['AXP', 'VLO']
AXP,SHORT,2013-06-13,73.97,1110,No-Exit,0.0,0.0,2013-06-26,74.11,-155.40,-155.40,BB 20 SMA Xover Mtm,['VLO']
VLO,SHORT,2013-06-05,38.57,2399,No-Exit,0.0,0.0,2013-06-26,35.31,7820.74,7820.74,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1554,No-Exit,0.0,0.0,2013-07-19,79.95,8313.90,8313.90,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1727,No-Exit,0.0,0.0,2013-09-18,66.50,372.56,372.56,BB 20 SMA Xover Mtm,[]
