Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2013-04-15,60.20,1578,No-Exit,0.0,0.0,2013-04-23,57.71,3924.71,3924.71,BB Spread,[]
NFLX,LONG,2013-04-24,218.38,452,2013-04-24,214.32,-1835.12,2013-04-25,214.32,-1835.12,-1835.12,BB Spread,[]
AAPL,LONG,2013-04-30,62.78,1544,No-Exit,0.0,0.0,2013-05-10,64.60,2810.08,2810.08,BB Spread,['EOG']
EOG,LONG,2013-05-08,68.51,71,No-Exit,0.0,0.0,2013-05-10,66.39,-150.52,-150.52,BB Spread,[]
MON,SHORT,2013-06-03,100.42,330,No-Exit,0.0,0.0,2013-06-10,105.00,-1511.40,-1511.40,BB Spread,['PG', 'JNJ', 'CRM']
PG,SHORT,2013-06-03,76.55,433,No-Exit,0.0,0.0,2013-06-11,78.37,-788.06,-788.06,BB Spread,['JNJ', 'CRM']
JNJ,SHORT,2013-06-03,83.98,394,No-Exit,0.0,0.0,2013-06-14,85.21,-484.62,-484.62,BB Spread,['FSLR', 'CRM']
CRM,SHORT,2013-06-04,39.25,2291,No-Exit,0.0,0.0,2013-06-14,37.97,2932.48,2932.48,BB Spread,['FSLR']
FSLR,SHORT,2013-06-13,45.43,1887,No-Exit,0.0,0.0,2013-06-19,46.15,-1358.64,-1358.64,BB Spread,[]
GS,LONG,2013-07-16,163.92,30,2013-07-16,161.80,-63.60,2013-07-17,159.74,-125.40,-63.60,BB Spread,['FDX']
FDX,LONG,2013-07-10,104.95,937,No-Exit,0.0,0.0,2013-07-23,107.25,2155.10,2155.10,BB Spread,[]
EMN,LONG,2013-07-31,80.73,1242,No-Exit,0.0,0.0,2013-08-06,81.67,1167.48,1167.48,BB Spread,['PCLN']
PCLN,LONG,2013-08-06,935.66,5,No-Exit,0.0,0.0,2013-08-07,913.65,-110.05,-110.05,BB Spread,[]
GS,LONG,2013-09-11,165.73,611,No-Exit,0.0,0.0,2013-09-23,166.30,348.27,348.27,BB Spread,[]
NOV,LONG,2013-10-28,82.95,1,No-Exit,0.0,0.0,2013-10-29,81.43,-1.52,-1.52,BB Spread,['AXP', 'PG', 'FDX']
AXP,LONG,2013-10-18,80.60,63,No-Exit,0.0,0.0,2013-10-31,82.79,137.97,137.97,BB Spread,['PG', 'FDX']
PG,LONG,2013-10-23,80.81,3,No-Exit,0.0,0.0,2013-10-31,81.20,1.17,1.17,BB Spread,['FDX']
FDX,LONG,2013-10-16,121.49,836,No-Exit,0.0,0.0,2013-10-31,132.02,8803.08,8803.08,BB Spread,[]
OKE,LONG,2013-12-04,60.09,91,No-Exit,0.0,0.0,2013-12-05,59.20,-80.99,-80.99,BB Spread,['AAPL']
AAPL,LONG,2013-11-27,76.62,1437,No-Exit,0.0,0.0,2013-12-06,80.32,5316.90,5316.90,BB Spread,[]
CPB,LONG,2013-12-09,42.82,2687,No-Exit,0.0,0.0,2013-12-10,41.27,-4164.85,-4164.85,BB Spread,[]
PG,SHORT,2013-12-13,81.73,1359,No-Exit,0.0,0.0,2013-12-20,82.28,-747.45,-747.45,BB Spread,[]
MCK,LONG,2014-01-09,175.44,643,No-Exit,0.0,0.0,2014-01-13,165.00,-6712.92,-6712.92,BB Spread,[]
PCLN,LONG,2014-01-22,1207.99,86,No-Exit,0.0,0.0,2014-01-24,1180.25,-2385.64,-2385.64,BB Spread,['GD']
GD,LONG-SPY-NULL,2014-01-23,100.80,53,No-Exit,0.0,0.0,2014-01-27,97.86,-156.08,0.0,BB Spread,[]
AAPL,SHORT,2014-01-29,71.99,1411,No-Exit,0.0,0.0,2014-02-05,72.86,-1223.54,-1223.54,BB Spread,[]
UNH,LONG,2014-02-18,74.04,1357,No-Exit,0.0,0.0,2014-03-06,77.69,4953.05,4953.05,BB Spread,[]
NFLX,SHORT,2014-03-17,423.55,227,2014-03-17,428.98,-1232.61,2014-03-20,428.98,-1232.61,-1232.61,BB Spread,['CRM']
CRM,SHORT,2014-03-14,58.22,1806,No-Exit,0.0,0.0,2014-03-21,59.74,-2745.12,-2745.12,BB Spread,[]
PCLN,SHORT,2014-03-24,1267.44,80,No-Exit,0.0,0.0,2014-04-02,1256.19,900.00,900.00,BB Spread,['MA', 'CTXS']
MA,SHORT-SPY-NULL,2014-03-26,75.03,1390,No-Exit,0.0,0.0,2014-04-03,75.19,-222.40,0.0,BB Spread,['CTXS']
CTXS,SHORT,2014-03-27,57.33,1775,No-Exit,0.0,0.0,2014-04-16,55.56,3141.75,3141.75,BB Spread,[]
