Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FSLR,LONG,2009-09-09,136.60,699,No-Exit,0.0,0.0,2009-09-14,131.78,-3369.18,-3369.18,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,3247,2009-12-01,28.94,-2175.49,2009-12-09,27.89,1233.86,-2175.49,BB 20 SMA Xover Mtm,[]
EOG,LONG,2009-12-15,45.65,2036,No-Exit,0.0,0.0,2009-12-29,49.49,7818.24,7818.24,BB 20 SMA Xover Mtm,['FDX', 'AAPL']
AAPL,LONG,2009-12-22,28.60,151,No-Exit,0.0,0.0,2009-12-30,29.83,186.16,186.16,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,55,No-Exit,0.0,0.0,2010-01-12,86.44,-154.55,-154.55,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,462,No-Exit,0.0,0.0,2010-01-20,210.86,2785.86,2785.86,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3502,No-Exit,0.0,0.0,2010-02-03,28.10,4657.66,4657.66,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-02-25,58.70,1831,No-Exit,0.0,0.0,2010-03-09,61.38,4907.08,4907.08,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2010-03-04,39.08,138,No-Exit,0.0,0.0,2010-03-29,41.77,371.22,371.22,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3230,No-Exit,0.0,0.0,2010-05-11,36.61,-5795.54,-5795.54,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-17,35.90,2980,No-Exit,0.0,0.0,2010-05-24,35.33,1711.37,1711.37,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2010-06-16,118.44,33,No-Exit,0.0,0.0,2010-06-21,122.22,124.74,124.74,BB 20 SMA Xover Mtm,['RIG', 'AAPL', 'PCLN']
AAPL,LONG,2010-05-28,37.06,2972,No-Exit,0.0,0.0,2010-06-23,38.50,4293.22,4293.22,BB 20 SMA Xover Mtm,['RIG', 'PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-29,183.91,-14.96,-14.96,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-06-21,55.45,1,No-Exit,0.0,0.0,2010-06-29,48.03,-7.42,-7.42,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,3113,No-Exit,0.0,0.0,2010-07-07,36.68,-1400.85,-1400.85,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,923,No-Exit,0.0,0.0,2010-07-15,119.45,-1162.98,-1162.98,BB 20 SMA Xover Mtm,[]
CMG,LONG,2010-07-26,146.96,751,No-Exit,0.0,0.0,2010-08-06,148.29,998.83,998.83,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-08-12,35.24,3146,No-Exit,0.0,0.0,2010-08-30,35.05,602.23,602.23,BB 20 SMA Xover Mtm,[]
EOG,LONG,2010-09-13,46.58,2403,No-Exit,0.0,0.0,2010-09-17,44.24,-5611.01,-5611.01,BB 20 SMA Xover Mtm,[]
BLK,LONG,2010-11-12,172.91,616,No-Exit,0.0,0.0,2010-11-23,163.95,-5519.36,-5519.36,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-01-11,189.76,24,No-Exit,0.0,0.0,2011-01-20,186.82,-70.56,-70.56,BB 20 SMA Xover Mtm,['CMG', 'CRM']
CRM,LONG,2011-01-06,36.04,2821,No-Exit,0.0,0.0,2011-01-20,33.30,-7722.49,-7722.49,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-01-14,231.94,1,No-Exit,0.0,0.0,2011-01-26,215.49,-16.45,-16.45,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-01-21,47.05,1991,No-Exit,0.0,0.0,2011-02-07,50.25,-6371.20,-6371.20,BB 20 SMA Xover Mtm,['FFIV']
AMZN,LONG,2011-02-09,184.89,3,No-Exit,0.0,0.0,2011-02-16,187.35,7.38,7.38,BB 20 SMA Xover Mtm,['BWA', 'FFIV']
FFIV,LONG,2011-02-07,124.88,635,No-Exit,0.0,0.0,2011-02-16,125.35,298.45,298.45,BB 20 SMA Xover Mtm,['BWA']
BWA,LONG,2011-02-08,35.59,351,No-Exit,0.0,0.0,2011-02-22,39.48,1365.39,1365.39,BB 20 SMA Xover Mtm,[]
