Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
GS,LONG,2013-09-11,165.73,573,No-Exit,0.0,0.0,2013-09-23,166.30,326.61,326.61,BB Spread,[]
AXP,LONG,2013-10-18,80.60,59,No-Exit,0.0,0.0,2013-10-31,82.79,129.21,129.21,BB Spread,['FDX', 'PG']
PG,LONG,2013-10-23,80.81,3,No-Exit,0.0,0.0,2013-10-31,81.20,1.17,1.17,BB Spread,['FDX']
FDX,LONG,2013-10-16,121.49,784,No-Exit,0.0,0.0,2013-10-31,132.02,8255.52,8255.52,BB Spread,[]
OKE,LONG,2013-12-04,60.09,87,No-Exit,0.0,0.0,2013-12-05,59.20,-77.43,-77.43,BB Spread,['AAPL']
AAPL,LONG,2013-11-27,76.62,1347,No-Exit,0.0,0.0,2013-12-06,80.32,4983.90,4983.90,BB Spread,[]
CPB,LONG,2013-12-09,42.82,2520,No-Exit,0.0,0.0,2013-12-10,41.27,-3906.00,-3906.00,BB Spread,[]
PG,SHORT,2013-12-13,81.73,1275,No-Exit,0.0,0.0,2013-12-20,82.28,-701.25,-701.25,BB Spread,[]
MCK,LONG,2014-01-09,175.44,603,No-Exit,0.0,0.0,2014-01-13,165.00,-6295.32,-6295.32,BB Spread,[]
PCLN,LONG,2014-01-22,1207.99,80,No-Exit,0.0,0.0,2014-01-24,1180.25,-2219.20,-2219.20,BB Spread,['GD']
GD,LONG-SPY-NULL,2014-01-23,100.80,57,No-Exit,0.0,0.0,2014-01-27,97.86,-167.86,0.0,BB Spread,[]
AAPL,SHORT,2014-01-29,71.99,1323,No-Exit,0.0,0.0,2014-02-05,72.86,-1147.23,-1147.23,BB Spread,[]
UNH,LONG,2014-02-18,74.04,1272,No-Exit,0.0,0.0,2014-03-06,77.69,4642.80,4642.80,BB Spread,[]
NFLX,SHORT,2014-03-17,423.55,213,2014-03-17,428.98,-1156.59,2014-03-20,428.98,-1156.59,-1156.59,BB Spread,['CRM']
CRM,SHORT,2014-03-14,58.22,1694,No-Exit,0.0,0.0,2014-03-21,59.74,-2574.88,-2574.88,BB Spread,[]
PCLN,SHORT,2014-03-24,1267.44,75,No-Exit,0.0,0.0,2014-04-02,1256.19,843.75,843.75,BB Spread,['CTXS', 'MA']
MA,SHORT-SPY-NULL,2014-03-26,75.03,1303,No-Exit,0.0,0.0,2014-04-03,75.19,-208.48,0.0,BB Spread,['CTXS']
AAPL,SHORT,2014-04-08,74.53,1219,No-Exit,0.0,0.0,2014-04-09,75.61,-1316.52,-1316.52,BB Spread,['CTXS']
CTXS,SHORT,2014-03-27,57.33,1664,No-Exit,0.0,0.0,2014-04-16,55.56,2945.28,2945.28,BB Spread,[]
MJN,LONG,2014-04-25,88.69,1096,No-Exit,0.0,0.0,2014-05-06,86.45,-2455.04,-2455.04,BB Spread,[]
PCLN,LONG,2014-05-27,1206.16,79,No-Exit,0.0,0.0,2014-06-02,1265.84,4714.72,4714.72,BB Spread,[]
PCP,LONG,2014-06-03,259.10,383,No-Exit,0.0,0.0,2014-06-11,270.21,4255.13,4255.13,BB Spread,[]
CTXS,LONG,2014-07-25,67.40,1534,No-Exit,0.0,0.0,2014-07-31,68.30,1380.60,1380.60,BB Spread,['AET']
AET,SHORT,2014-07-31,78.56,65,No-Exit,0.0,0.0,2014-08-14,77.36,78.00,78.00,BB Spread,[]
