Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
THC,SHORT-SPY-NULL,2013-04-04,43.65,2176,No-Exit,0.0,0.0,2013-04-23,40.16,7594.24,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2013-04-19,683.11,136,No-Exit,0.0,0.0,2013-04-26,710.43,-3715.52,-3715.52,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'VLO']
VLO,LONG,2013-04-25,42.39,772,No-Exit,0.0,0.0,2013-05-01,39.97,-1868.24,-1868.24,BB 20 SMA Xover Mtm,['AAPL', 'GD', 'BRCM']
AAPL,LONG,2013-04-30,62.16,93,No-Exit,0.0,0.0,2013-05-10,64.91,256.02,256.02,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,904,No-Exit,0.0,0.0,2013-05-14,36.12,614.72,614.72,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,456,No-Exit,0.0,0.0,2013-05-22,77.36,2238.96,2238.96,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1094,No-Exit,0.0,0.0,2013-05-23,62.88,-2644.35,-2644.35,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2013-06-12,49.56,1602,No-Exit,0.0,0.0,2013-06-17,46.31,5206.50,5206.50,BB 20 SMA Xover Mtm,['AXP', 'FFIV', 'VLO']
FFIV,SHORT,2013-06-04,78.37,1242,No-Exit,0.0,0.0,2013-06-18,75.66,3365.82,3365.82,BB 20 SMA Xover Mtm,['AXP', 'VLO']
AXP,SHORT,2013-06-13,73.97,1108,No-Exit,0.0,0.0,2013-06-26,74.11,-155.12,-155.12,BB 20 SMA Xover Mtm,['VLO']
VLO,SHORT,2013-06-05,38.57,2395,No-Exit,0.0,0.0,2013-06-26,35.31,7807.70,7807.70,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1551,No-Exit,0.0,0.0,2013-07-19,79.95,8297.85,8297.85,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1724,No-Exit,0.0,0.0,2013-09-18,66.50,371.92,371.92,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,201,No-Exit,0.0,0.0,2013-10-14,322.31,-4625.01,-4625.01,BB 20 SMA Xover Mtm,['AMZN', 'PCLN']
PCLN,SHORT,2013-10-09,988.15,58,No-Exit,0.0,0.0,2013-10-17,1031.51,-2514.88,-2514.88,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT,2013-10-08,306.93,394,No-Exit,0.0,0.0,2013-10-18,319.36,-4897.42,-4897.42,BB 20 SMA Xover Mtm,[]
CPB,LONG,2013-12-09,42.85,2556,No-Exit,0.0,0.0,2013-12-17,41.08,-4524.12,-4524.12,BB 20 SMA Xover Mtm,['DTV']
DTV,SHORT,2013-12-17,65.09,84,No-Exit,0.0,0.0,2013-12-30,67.96,-241.08,-241.08,BB 20 SMA Xover Mtm,['EOG']
FSLR,LONG,2014-01-03,58.01,94,No-Exit,0.0,0.0,2014-01-06,54.09,-368.48,-368.48,BB 20 SMA Xover Mtm,['EOG']
EOG,LONG,2013-12-20,83.49,1255,No-Exit,0.0,0.0,2014-01-14,82.03,-1832.30,-1832.30,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1348,No-Exit,0.0,0.0,2014-02-19,76.72,525.72,525.72,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-03-14,1286.73,80,No-Exit,0.0,0.0,2014-03-31,1205.46,6501.60,6501.60,BB 20 SMA Xover Mtm,['CMG', 'AMZN']
AMZN,SHORT-SPY-NULL,2014-03-24,357.01,292,No-Exit,0.0,0.0,2014-04-01,343.43,3965.36,0.0,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT-SPY-NULL,2014-03-26,564.97,189,No-Exit,0.0,0.0,2014-04-09,555.36,1816.29,0.0,BB 20 SMA Xover Mtm,[]
