Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CTXS,LONG,2012-12-10,62.65,1516,No-Exit,0.0,0.0,2012-12-20,65.63,4517.68,4517.68,BB 20 SMA Xover Mtm,[]
AMZN,SHORT-SPY-NULL,2012-12-27,246.15,20,No-Exit,0.0,0.0,2013-01-07,262.97,-336.40,0.0,BB 20 SMA Xover Mtm,['AAPL', 'EQT']
AAPL,LONG,2013-01-02,79.12,62,No-Exit,0.0,0.0,2013-01-14,71.81,-452.95,-452.95,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG,2012-12-21,59.76,1661,No-Exit,0.0,0.0,2013-01-29,59.52,-398.64,-398.64,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-03-18,64.01,1533,No-Exit,0.0,0.0,2013-03-27,65.21,1837.41,1837.41,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1438,No-Exit,0.0,0.0,2013-04-05,78.38,12898.86,12898.86,BB 20 SMA Xover Mtm,['THC', 'PCLN']
PCLN,SHORT,2013-03-19,689.84,7,No-Exit,0.0,0.0,2013-04-11,720.91,-217.49,-217.49,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,114,No-Exit,0.0,0.0,2013-04-23,40.16,397.86,397.86,BB 20 SMA Xover Mtm,['PCLN']
VLO,LONG,2013-04-25,42.39,845,No-Exit,0.0,0.0,2013-05-01,39.53,-2416.70,-2416.70,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'PCLN', 'AAPL']
PCLN,SHORT,2013-04-19,683.11,163,No-Exit,0.0,0.0,2013-05-03,722.08,-6352.11,-6352.11,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,117,No-Exit,0.0,0.0,2013-05-10,64.91,322.08,322.08,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,988,No-Exit,0.0,0.0,2013-05-14,36.12,671.84,671.84,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,500,No-Exit,0.0,0.0,2013-05-22,77.36,2455.00,2455.00,BB 20 SMA Xover Mtm,['AAPL']
FSLR,SHORT,2013-06-12,49.56,1638,No-Exit,0.0,0.0,2013-06-17,46.31,5323.50,5323.50,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'AAPL', 'FFIV']
FFIV,SHORT,2013-06-04,78.37,1239,No-Exit,0.0,0.0,2013-06-18,75.66,3357.69,3357.69,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'AAPL']
AXP,SHORT,2013-06-13,73.97,1144,No-Exit,0.0,0.0,2013-06-26,74.11,-160.16,-160.16,BB 20 SMA Xover Mtm,['VLO', 'AAPL']
VLO,SHORT,2013-06-05,38.57,2395,No-Exit,0.0,0.0,2013-06-26,35.31,7807.70,7807.70,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1162,No-Exit,0.0,0.0,2013-07-01,57.60,3326.64,3326.64,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1733,No-Exit,0.0,0.0,2013-07-19,79.95,9271.55,9271.55,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1926,No-Exit,0.0,0.0,2013-09-18,66.50,415.49,415.49,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,192,No-Exit,0.0,0.0,2013-10-14,322.31,-4417.92,-4417.92,BB 20 SMA Xover Mtm,['HCP', 'PCLN', 'AMZN']
HCP,SHORT,2013-10-04,39.42,3428,No-Exit,0.0,0.0,2013-10-17,42.35,-10044.04,-10044.04,BB 20 SMA Xover Mtm,['PCLN', 'AMZN']
AMZN,SHORT,2013-10-08,306.93,379,No-Exit,0.0,0.0,2013-10-18,319.36,-4710.97,-4710.97,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2013-10-09,988.15,38,No-Exit,0.0,0.0,2013-10-21,1071.91,-3182.88,-3182.88,BB 20 SMA Xover Mtm,[]
DTV,SHORT,2013-12-17,65.09,87,No-Exit,0.0,0.0,2013-12-30,68.05,-257.52,-257.52,BB 20 SMA Xover Mtm,['EOG', 'CPB']
FSLR,LONG,2014-01-03,58.01,9,No-Exit,0.0,0.0,2014-01-06,54.09,-35.28,-35.28,BB 20 SMA Xover Mtm,['EOG', 'CPB']
EOG,LONG,2013-12-20,83.49,62,No-Exit,0.0,0.0,2014-01-14,82.03,-90.52,-90.52,BB 20 SMA Xover Mtm,['CPB']
CPB,LONG,2013-12-09,42.85,2658,No-Exit,0.0,0.0,2014-02-05,39.62,-8585.34,-8585.34,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1380,No-Exit,0.0,0.0,2014-02-19,76.72,538.20,538.20,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-03-14,1286.73,82,No-Exit,0.0,0.0,2014-03-31,1205.46,6664.14,6664.14,BB 20 SMA Xover Mtm,['CMG', 'AMZN']
AMZN,SHORT-SPY-NULL,2014-03-24,357.01,299,No-Exit,0.0,0.0,2014-04-01,343.43,4060.42,0.0,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT-SPY-NULL,2014-03-26,564.97,193,No-Exit,0.0,0.0,2014-04-09,555.36,1854.73,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2014-04-07,75.21,1554,No-Exit,0.0,0.0,2014-04-23,75.58,-574.98,-574.98,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2014-04-17,1224.37,84,No-Exit,0.0,0.0,2014-04-25,1158.05,-5570.88,-5570.88,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2014-05-05,344.06,8,No-Exit,0.0,0.0,2014-05-07,320.68,-187.04,-187.04,BB 20 SMA Xover Mtm,['AGN', 'MSI']
AGN,LONG,2014-05-01,206.37,542,No-Exit,0.0,0.0,2014-05-08,195.83,-5712.68,-5712.68,BB 20 SMA Xover Mtm,['MSI']
MSI,LONG,2014-05-05,66.17,43,No-Exit,0.0,0.0,2014-05-15,66.69,22.36,22.36,BB 20 SMA Xover Mtm,['CRM']
AMZN,LONG,2014-05-22,308.06,25,No-Exit,0.0,0.0,2014-06-13,327.05,474.75,474.75,BB 20 SMA Xover Mtm,['CRM']
CRM,LONG,2014-05-13,53.96,1922,No-Exit,0.0,0.0,2014-06-20,57.01,5862.10,5862.10,BB 20 SMA Xover Mtm,[]
