Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
LON_DGE,SHORT,2008-03-10,999.00,9,No-Exit,0.0,0.0,2008-03-10,989.01,89.91,2008-03-11,1011.25,-110.25,89.91,BB Spread,[]
LON_DGE,LONG,2008-04-02,1061.20,8,No-Exit,0.0,0.0,2008-04-04,1071.85,85.20,2008-04-09,1066.38,41.40,85.20,BB Spread,[]
LON_DGE,SHORT,2008-04-24,1019.85,9,No-Exit,0.0,0.0,2008-04-24,1009.49,93.24,2008-04-25,1040.00,-181.33,93.24,BB Spread,[]
LON_DGE,SHORT,2008-04-30,1005.00,9,2008-04-30,1017.25,-110.25,No-Exit,0.0,0.0,2008-05-01,1033.62,-257.62,-110.25,BB Spread,[]
LON_DGE,LONG,2008-09-09,1044.20,9,No-Exit,0.0,0.0,2008-09-09,1054.85,95.85,2008-09-10,1031.75,-112.05,95.85,BB Spread,[]
LON_DGE,SHORT,2008-09-23,968.54,9,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-09-25,1004.00,-319.17,-319.17,BB Spread,[]
LON_DGE,SHORT,2008-09-29,963.39,9,No-Exit,0.0,0.0,2008-09-30,954.10,83.65,2008-10-01,984.00,-185.48,83.65,BB Spread,[]
LON_DGE,LONG,2008-11-03,970.50,9,No-Exit,0.0,0.0,2008-11-03,980.37,88.83,2008-11-06,949.00,-193.50,88.83,BB Spread,[]
LON_DGE,SHORT,2008-11-21,857.00,10,No-Exit,0.0,0.0,2008-11-21,848.43,85.70,2008-11-24,884.25,-272.50,85.70,BB Spread,[]
LON_DGE,LONG,2008-12-10,954.45,9,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-12-11,930.25,-217.80,-217.80,BB Spread,[]
LON_DGE,SHORT,2009-01-15,907.34,10,2009-01-15,913.50,-61.63,2009-01-15,898.20,91.35,2009-01-16,924.00,-166.63,-61.63,BB Spread,[]
LON_DGE,LONG,2009-05-01,825.00,11,2009-05-01,807.25,-195.25,No-Exit,0.0,0.0,2009-05-14,869.88,493.62,-195.25,BB Spread,[]
LON_DGE,LONG,2009-10-21,987.50,9,2009-10-21,983.75,-33.75,2009-10-21,997.33,88.43,2009-10-22,980.50,-63.00,-33.75,BB Spread,[]
LON_DGE,SHORT,2010-05-05,1097.22,8,2010-05-05,1100.00,-22.27,2010-05-05,1086.22,88.00,2010-05-06,1085.00,97.73,-22.27,BB Spread,[]
LON_DGE,SHORT,2010-06-30,1046.60,8,No-Exit,0.0,0.0,2010-07-01,1036.10,84.00,2010-07-07,1060.25,-109.17,84.00,BB Spread,[]
LON_DGE,SHORT,2010-08-09,1098.00,8,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-08-10,1107.00,-72.00,-72.00,BB Spread,[]
LON_DGE,SHORT,2010-08-19,1081.65,8,2010-08-19,1098.25,-132.78,No-Exit,0.0,0.0,2010-08-23,1080.62,8.22,-132.78,BB Spread,[]
LON_DGE,LONG,2010-12-21,1199.70,7,2010-12-21,1191.75,-55.65,No-Exit,0.0,0.0,2010-12-31,1199.38,-2.27,-55.65,BB Spread,[]
