Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
HK_2338,SHORT,2009-12-14,65.34,145,No-Exit,0.0,0.0,2009-12-14,64.68,96.28,2009-12-23,62.60,397.71,96.28,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2009-12-30,62.70,151,2009-12-30,64.41,-258.30,No-Exit,0.0,0.0,2010-01-04,64.41,-258.30,-258.30,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2010-01-22,63.00,143,No-Exit,0.0,0.0,2010-01-22,62.37,90.09,2010-02-10,55.67,1048.80,90.09,EMA 10 Xover Mtm,[]
HK_2338,SHORT-SPY-NULL,2010-02-22,54.10,177,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-02-23,56.57,-436.61,0.0,EMA 10 Xover Mtm,[]
HK_2338,LONG,2010-03-30,61.81,154,No-Exit,0.0,0.0,2010-03-30,62.44,97.33,2010-04-19,67.90,938.26,97.33,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2010-06-02,55.24,174,No-Exit,0.0,0.0,2010-06-02,54.68,97.44,2010-06-04,56.72,-257.96,97.44,EMA 10 Xover Mtm,[]
HK_2338,LONG,2010-06-22,56.76,169,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-06-23,53.71,-515.33,-515.33,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2010-08-27,62.20,153,No-Exit,0.0,0.0,2010-08-27,61.58,95.17,2010-08-30,64.14,-296.61,95.17,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2010-12-07,55.09,173,No-Exit,0.0,0.0,2010-12-09,54.54,95.15,2011-01-04,50.12,860.35,95.15,EMA 10 Xover Mtm,[]
HK_2338,LONG,2011-01-17,51.80,190,No-Exit,0.0,0.0,2011-01-19,52.32,99.75,2011-01-26,50.58,-232.07,99.75,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2011-02-08,50.64,189,No-Exit,0.0,0.0,2011-02-08,50.12,97.71,2011-02-14,50.48,30.81,97.71,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2011-02-23,53.01,181,No-Exit,0.0,0.0,2011-02-24,52.49,94.12,2011-03-03,54.30,-232.74,94.12,EMA 10 Xover Mtm,[]
HK_2338,LONG,2011-03-31,49.05,198,2011-03-31,46.82,-441.97,2011-03-31,49.52,93.55,2011-05-04,50.78,342.13,-441.97,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2011-07-12,45.14,213,No-Exit,0.0,0.0,2011-07-12,44.69,97.55,2011-07-22,43.50,350.17,97.55,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2011-09-14,36.78,262,2011-09-14,38.97,-574.13,2011-09-14,36.39,101.66,2011-09-16,37.37,-154.57,-574.13,EMA 10 Xover Mtm,[]
HK_2338,LONG,2011-10-25,35.91,268,No-Exit,0.0,0.0,2011-10-25,36.27,97.82,2011-11-10,40.02,1103.68,97.82,EMA 10 Xover Mtm,[]
HK_2338,LONG,2011-12-02,38.48,253,No-Exit,0.0,0.0,2011-12-02,38.87,97.91,2011-12-13,35.85,-666.13,97.91,EMA 10 Xover Mtm,[]
HK_2338,SHORT,2011-12-14,35.45,268,No-Exit,0.0,0.0,2011-12-15,35.09,97.69,2011-12-19,37.76,-617.87,97.69,EMA 10 Xover Mtm,[]
HK_2338,LONG,2012-01-11,38.89,247,No-Exit,0.0,0.0,2012-01-11,39.27,95.96,2012-02-29,42.82,971.37,95.96,EMA 10 Xover Mtm,[]
