Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AAPL,LONG,2007-12-07,25.78,3690,No-Exit,0,0,2007-12-07,26.05,998.35,2007-12-11,26.12,1272.89,998.35,[]
AAPL,LONG,2009-03-18,13.52,7119,No-Exit,0,0,2009-03-18,13.79,1926.08,2009-03-30,14.14,4429.98,1926.08,[]
AAPL,LONG,2009-12-28,28.64,3456,No-Exit,0,0,2009-12-28,28.91,935.04,2010-01-06,28.92,951.4,935.04,[]
AAPL,LONG,2010-03-01,27.83,3559,No-Exit,0,0,2010-03-01,28.1,962.9,2010-03-03,28.17,1191.59,962.9,[]
AAPL,LONG,2010-09-09,35.85,2801,No-Exit,0,0,2010-09-13,36.12,757.82,2010-09-22,38.24,6695.37,757.82,[]
AAPL,LONG,2011-01-04,44.97,2379,No-Exit,0,0,2011-01-06,45.24,643.65,2011-01-14,46.61,3892.47,643.65,[]
AAPL,LONG,2013-04-30,59.73,1942,No-Exit,0,0,2013-04-30,60,533.17,2013-05-14,62.31,5010.62,533.17,[]
AAPL,LONG,2013-11-27,75.04,1582,No-Exit,0,0,2013-11-27,75.32,442.7,2013-12-11,78.77,5891.23,442.7,[]
AAPL,SHORT,2009-12-07,25.92,3874,No-Exit,0,0,2009-12-07,25.65,1048.13,2009-12-09,26.58,-2573.02,1048.13,[]
AAPL,SHORT,2013-04-15,58.62,1869,No-Exit,0,0,2013-04-15,58.34,513.12,2013-04-23,55.46,5903.5,513.12,[]
AAPL,SHORT,2013-11-21,71.94,1674,2013-11-21,72.45,-864.28,No-Exit,0,0,2013-11-22,73,-1787.35,-864.28,[]
AAPL,SHORT,2014-04-08,73.43,1693,No-Exit,0,0,2014-04-08,73.15,476.58,2014-04-09,74.11,-1146.97,476.58,[]
