Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FSLR,SHORT-SPY-NULL,2013-06-12,49.56,1563,No-Exit,0.0,0.0,2013-06-17,46.31,5079.75,0.0,BB 20 SMA Xover Mtm,['AXP', 'FFIV', 'VLO']
FFIV,SHORT-SPY-NULL,2013-06-04,78.37,1212,No-Exit,0.0,0.0,2013-06-18,75.66,3284.52,0.0,BB 20 SMA Xover Mtm,['AXP', 'VLO']
AXP,SHORT-SPY-NULL,2013-06-13,73.97,1081,No-Exit,0.0,0.0,2013-06-26,74.11,-151.34,0.0,BB 20 SMA Xover Mtm,['VLO']
VLO,SHORT-SPY-NULL,2013-06-05,38.57,2337,No-Exit,0.0,0.0,2013-06-26,35.31,7618.62,0.0,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1514,No-Exit,0.0,0.0,2013-07-19,79.95,8099.90,8099.90,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1682,No-Exit,0.0,0.0,2013-09-18,66.50,362.86,362.86,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,196,No-Exit,0.0,0.0,2013-10-14,322.31,-4509.96,-4509.96,BB 20 SMA Xover Mtm,['AMZN', 'PCLN']
PCLN,SHORT,2013-10-09,988.15,57,No-Exit,0.0,0.0,2013-10-17,1031.51,-2471.52,-2471.52,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT,2013-10-08,306.93,384,No-Exit,0.0,0.0,2013-10-18,319.36,-4773.12,-4773.12,BB 20 SMA Xover Mtm,[]
CPB,LONG,2013-12-09,42.85,2495,No-Exit,0.0,0.0,2013-12-17,41.08,-4416.15,-4416.15,BB 20 SMA Xover Mtm,['DTV']
DTV,SHORT,2013-12-17,65.09,82,No-Exit,0.0,0.0,2013-12-30,67.96,-235.34,-235.34,BB 20 SMA Xover Mtm,['EOG']
FSLR,LONG,2014-01-03,58.01,93,No-Exit,0.0,0.0,2014-01-06,54.09,-364.56,-364.56,BB 20 SMA Xover Mtm,['EOG']
EOG,LONG,2013-12-20,83.49,1224,No-Exit,0.0,0.0,2014-01-14,82.03,-1787.04,-1787.04,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1315,No-Exit,0.0,0.0,2014-02-19,76.72,512.85,512.85,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-03-14,1286.73,78,No-Exit,0.0,0.0,2014-03-31,1205.46,6339.06,6339.06,BB 20 SMA Xover Mtm,['CMG', 'AMZN']
AMZN,SHORT-SPY-NULL,2014-03-24,357.01,285,No-Exit,0.0,0.0,2014-04-01,343.43,3870.30,0.0,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT-SPY-NULL,2014-03-26,564.97,184,No-Exit,0.0,0.0,2014-04-09,555.36,1768.24,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2014-04-07,75.21,1481,No-Exit,0.0,0.0,2014-04-23,75.58,-547.97,-547.97,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2014-04-17,1224.37,80,No-Exit,0.0,0.0,2014-04-25,1158.05,-5305.60,-5305.60,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2014-05-05,344.06,155,No-Exit,0.0,0.0,2014-05-07,320.68,-3623.90,-3623.90,BB 20 SMA Xover Mtm,['MSI']
MSI,LONG,2014-05-05,66.17,806,No-Exit,0.0,0.0,2014-05-15,66.69,419.12,419.12,BB 20 SMA Xover Mtm,['CRM']
CRM,LONG,2014-05-13,53.96,975,No-Exit,0.0,0.0,2014-05-22,50.29,-3578.25,-3578.25,BB 20 SMA Xover Mtm,['AMZN']
AMZN,LONG,2014-05-22,308.06,174,No-Exit,0.0,0.0,2014-06-13,327.05,3304.26,3304.26,BB 20 SMA Xover Mtm,[]
