Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,LONG,2011-12-13,76.01,1249,No-Exit,0.0,0.0,2011-12-19,68.83,-8967.82,-8967.82,BB 20 SMA Xover Mtm,[]
CRM,LONG,2012-01-11,26.46,156,No-Exit,0.0,0.0,2012-01-27,28.81,366.99,366.99,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,774,No-Exit,0.0,0.0,2012-01-27,117.00,3877.82,3877.82,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,38,No-Exit,0.0,0.0,2012-03-28,120.25,181.64,181.64,BB 20 SMA Xover Mtm,['AGN']
AGN,LONG,2012-02-15,60.79,1491,No-Exit,0.0,0.0,2012-04-04,66.39,8349.60,8349.60,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1152,No-Exit,0.0,0.0,2012-04-24,80.37,6021.67,6021.67,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT,2012-04-23,413.90,233,No-Exit,0.0,0.0,2012-05-01,421.41,-1749.83,-1749.83,BB 20 SMA Xover Mtm,[]
CTXS,SHORT,2012-05-11,77.57,1179,No-Exit,0.0,0.0,2012-05-21,77.88,-365.49,-365.49,BB 20 SMA Xover Mtm,['DISCA']
AAPL,LONG,2012-05-24,82.32,1131,No-Exit,0.0,0.0,2012-06-04,78.77,-4015.05,-4015.05,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,2041,No-Exit,0.0,0.0,2012-06-06,49.30,2020.59,2020.59,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-07-11,217.31,231,No-Exit,0.0,0.0,2012-07-19,227.30,-2307.69,-2307.69,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV', 'CRM']
PCLN,SHORT,2012-07-11,642.16,78,No-Exit,0.0,0.0,2012-07-19,677.66,-2769.00,-2769.00,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,304,No-Exit,0.0,0.0,2012-07-23,90.84,-2656.96,-2656.96,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-07-19,34.06,957,No-Exit,0.0,0.0,2012-07-25,31.38,-2564.76,-2564.76,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,992,No-Exit,0.0,0.0,2012-08-06,54.82,4459.04,0.0,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,562,No-Exit,0.0,0.0,2012-08-21,62.27,1922.04,1922.04,BB 20 SMA Xover Mtm,['NFLX', 'CRM']
CRM,LONG,2012-08-07,33.51,1893,No-Exit,0.0,0.0,2012-08-22,36.44,5546.49,5546.49,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,50,No-Exit,0.0,0.0,2012-08-23,64.48,29.50,29.50,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,27,No-Exit,0.0,0.0,2012-09-07,99.73,-89.37,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,44,No-Exit,0.0,0.0,2012-09-07,56.68,140.80,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,167,No-Exit,0.0,0.0,2012-09-20,633.94,4124.90,4124.90,BB 20 SMA Xover Mtm,['PM']
PM,LONG,2012-09-18,91.60,58,No-Exit,0.0,0.0,2012-10-09,92.11,29.58,29.58,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,1059,No-Exit,0.0,0.0,2012-10-11,92.36,3074.13,3074.13,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1320,No-Exit,0.0,0.0,2012-12-05,81.27,-1567.03,-1567.03,BB 20 SMA Xover Mtm,[]
CTXS,LONG,2012-12-10,62.65,1714,No-Exit,0.0,0.0,2012-12-20,65.63,5107.72,5107.72,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-12-27,246.15,22,No-Exit,0.0,0.0,2013-01-07,262.97,-370.04,-370.04,BB 20 SMA Xover Mtm,['AAPL', 'EQT']
AAPL,LONG,2013-01-02,79.12,70,No-Exit,0.0,0.0,2013-01-14,71.81,-511.40,-511.40,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1879,No-Exit,0.0,0.0,2013-01-29,59.52,-450.96,0.0,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-03-18,64.01,1734,No-Exit,0.0,0.0,2013-03-27,65.21,2078.32,2078.32,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1626,No-Exit,0.0,0.0,2013-04-05,78.38,14585.22,14585.22,BB 20 SMA Xover Mtm,['PCLN', 'THC']
PCLN,SHORT,2013-03-19,689.84,8,No-Exit,0.0,0.0,2013-04-11,720.91,-248.56,-248.56,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,129,No-Exit,0.0,0.0,2013-04-23,40.16,450.21,450.21,BB 20 SMA Xover Mtm,['PCLN']
VLO,LONG,2013-04-25,42.39,956,No-Exit,0.0,0.0,2013-05-01,39.53,-2734.16,-2734.16,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'PCLN', 'AAPL']
PCLN,SHORT,2013-04-19,683.11,185,No-Exit,0.0,0.0,2013-05-03,722.08,-7209.45,-7209.45,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,133,No-Exit,0.0,0.0,2013-05-10,64.91,366.13,366.13,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,1117,No-Exit,0.0,0.0,2013-05-14,36.12,759.56,759.56,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,565,No-Exit,0.0,0.0,2013-05-22,77.36,2774.15,2774.15,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1315,No-Exit,0.0,0.0,2013-07-01,57.60,3764.66,3764.66,BB 20 SMA Xover Mtm,[]
