Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
07/28/2013--07/23/2014,8,4,-93.71,572.76,1677.79,50,4,2,50,4,2,50
02/28/2013--02/23/2014,9,5,-283.67,-2162.88,-224.21,55.5555555556,4,2,50,5,3,60
12/25/2013--12/20/2014,16,8,-326.98,1470.13,2528.15,50,8,5,62.5,8,3,37.5
09/26/2013--09/21/2014,15,8,-329.37,177.79,1612.47,53.3333333333,8,5,62.5,7,3,42.8571428571
02/09/2011--02/04/2012,10,6,-379.93,650.2,1142.93,60,7,5,71.4285714286,3,1,33.3333333333
03/11/2011--03/05/2012,10,6,-379.93,650.2,1142.93,60,7,5,71.4285714286,3,1,33.3333333333
11/25/2013--11/20/2014,18,9,-440.07,1420.78,2475.99,50,10,6,60,8,3,37.5
08/08/2011--08/02/2012,11,7,-539.01,4597.57,5798.9,63.6363636364,9,5,55.5555555556,2,2,100
10/26/2013--10/21/2014,15,7,-634.39,253.31,1308.52,46.6666666667,8,4,50,7,3,42.8571428571
06/09/2011--06/03/2012,7,5,-798.8,2768.34,3690.54,71.4285714286,7,5,71.4285714286,0,0,
03/30/2013--03/25/2014,11,6,-908.37,-5373.26,326.57,54.5454545455,6,3,50,5,3,60
07/03/2012--06/28/2013,17,13,-933.76,-19112.39,5064.38,76.4705882353,10,8,80,7,5,71.4285714286
05/10/2011--05/04/2012,8,5,-1004.06,2557,3479.2,62.5,7,5,71.4285714286,1,0,0
04/10/2011--04/04/2012,10,6,-1195.56,2637.21,3559.41,60,7,5,71.4285714286,3,1,33.3333333333
04/29/2013--04/24/2014,9,4,-1228.05,-3519.28,52.21,44.4444444444,6,3,50,3,1,33.3333333333
08/18/2009--08/13/2010,9,6,-1599.53,-1651.51,-600.34,66.6666666667,6,4,66.6666666667,3,2,66.6666666667
07/09/2011--07/03/2012,7,4,-1884.5,1699.36,2598.76,57.1428571429,7,4,57.1428571429,0,0,
05/29/2013--05/24/2014,7,3,-2126.64,-1241.22,-846.38,42.8571428571,5,2,40,2,1,50
07/19/2009--07/14/2010,6,3,-2408.54,-2268.71,-1647.9,50,4,2,50,2,1,50
06/14/2010--06/09/2011,10,6,-2601.39,-5651.41,-2513.52,60,6,4,66.6666666667,4,2,50
10/28/2007--10/22/2008,8,6,-13400.71,-14389.14,-13047.95,75,5,3,60,3,3,100
02/25/2008--02/19/2009,9,6,-16408.7,-16535.12,-16006.78,66.6666666667,6,3,50,3,3,100
11/27/2007--11/21/2008,8,6,-21553.03,-22541.46,-21200.27,75,5,3,60,3,3,100
,,,,,,,,,,,,
,,,73.2558139535,69.7674418605,90.6976744186,,,,,,,
