Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2008-03-12,18.37,5171,No-Exit,0.0,0.0,2008-04-09,21.90,18261.02,18261.02,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,29,No-Exit,0.0,0.0,2008-05-01,129.66,-230.84,-230.84,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,67,No-Exit,0.0,0.0,2008-05-27,47.07,-209.04,-209.04,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,7,No-Exit,0.0,0.0,2008-05-28,26.78,-11.09,-11.09,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,2581,No-Exit,0.0,0.0,2008-05-28,45.15,2064.80,2064.80,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,2482,No-Exit,0.0,0.0,2008-06-12,45.30,1414.74,1414.74,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1557,No-Exit,0.0,0.0,2008-07-29,71.03,-4608.72,-4608.72,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,4679,No-Exit,0.0,0.0,2008-08-15,25.17,6924.92,6924.92,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,4896,No-Exit,0.0,0.0,2008-09-19,20.37,17667.57,17667.57,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,9307,No-Exit,0.0,0.0,2008-11-03,15.13,6634.56,6634.56,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,83,No-Exit,0.0,0.0,2008-11-06,77.16,-271.41,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1844,No-Exit,0.0,0.0,2008-11-12,34.01,-4351.84,-4351.84,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
TAP,LONG,2008-11-06,43.55,1589,No-Exit,0.0,0.0,2008-11-12,41.16,-3797.71,-3797.71,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,770,No-Exit,0.0,0.0,2008-11-13,13.68,261.80,261.80,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2907,No-Exit,0.0,0.0,2008-12-10,48.64,7848.90,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2669,No-Exit,0.0,0.0,2009-01-08,54.22,4510.61,4510.61,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,514,No-Exit,0.0,0.0,2009-01-13,12.61,-566.13,-566.13,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,515,No-Exit,0.0,0.0,2009-01-15,143.38,-3280.55,-3280.55,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1319,No-Exit,0.0,0.0,2009-01-26,54.42,79.14,79.14,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,10588,No-Exit,0.0,0.0,2009-01-30,13.03,2964.64,2964.64,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,11212,No-Exit,0.0,0.0,2009-02-25,13.16,-4356.66,-4356.66,BB 20 SMA Xover Mtm,[]
