Date,Open,High,Low,Close,Volume,Adj Close
2010-12-31,179.05,179.74001,175.53,175.70,3080400,175.70
2010-12-30,180.00,180.35001,178.72,179.80,2106200,179.80
2010-12-29,184.05,184.50,180.17999,180.27,2771300,180.27
2010-12-28,179.13,184.37,178.52,183.67,3887900,183.67
2010-12-27,180.14999,180.84,177.75999,180.00999,3741300,180.00999
2010-12-23,185.38,185.39,181.55,184.58,3002100,184.58
2010-12-22,187.12,189.75999,184.60001,185.35001,4168200,185.35001
2010-12-21,180.67,186.50999,179.50999,186.24001,5797700,186.24001
2010-12-20,180.80,181.05,176.53999,178.05,4713700,178.05
2010-12-17,183.06,184.50,179.59,180.02,14772500,180.02
2010-12-16,178.55,182.73,178.30,181.64999,4868700,181.64999
2010-12-15,178.25999,181.42,175.56,178.50,6358800,178.50
2010-12-14,181.14,182.70,177.11,178.45,9075700,178.45
2010-12-13,192.55,192.61,182.50,183.80,7149600,183.80
2010-12-10,197.38,197.97,192.50,194.63,6787400,194.63
2010-12-09,190.00,192.14,185.59,191.05,6762200,191.05
2010-12-08,185.11,188.49001,181.39,188.23,10477700,188.23
2010-12-07,197.25,199.39999,189.50999,189.81,7043600,189.81
2010-12-06,186.91,193.67,186.28999,193.47,6825300,193.47
2010-12-03,194.71001,195.20,184.60001,185.45,8981400,185.45
2010-12-02,194.23,196.45,191.34,193.42,8540400,193.42
2010-12-01,207.82001,209.24001,197.87,200.14,10712400,200.14
2010-11-30,198.00,206.80,195.55,205.89999,11881500,205.89999
2010-11-29,194.00999,200.00,192.50,198.92,7055400,198.92
2010-11-26,188.35001,192.48,187.80,191.89999,3041800,191.89999
2010-11-24,190.91,191.83,186.82001,188.77,4028900,188.77
2010-11-23,186.23,192.10001,186.03999,187.71001,6815500,187.71001
2010-11-22,181.07001,188.70,181.00,188.32001,10257800,188.32001
2010-11-19,168.36,173.25,167.81,173.03999,3227800,173.03999
2010-11-18,169.59,170.80,168.02,168.33,2539500,168.33
2010-11-17,164.71001,168.50999,164.02,166.67999,2687200,166.67999
2010-11-16,166.75999,169.23,163.57001,165.39999,3909400,165.39999
2010-11-15,171.92999,173.53999,167.67999,168.30,4568100,168.30
2010-11-12,174.59,176.89,170.10001,173.00,4166700,173.00
2010-11-11,174.92,178.69,173.55,175.14,4202500,175.14
2010-11-10,170.00,177.25999,168.64999,176.87,5502700,176.87
