Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
PCLN,LONG,2011-10-24,500.41,94,No-Exit,0.0,0.0,2011-11-01,492.08,-783.02,-783.02,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,141,No-Exit,0.0,0.0,2011-11-21,304.83,-4510.59,-4510.59,BB 20 SMA Xover Mtm,['PCLN', 'CRM']
CRM,SHORT,2011-11-18,29.86,787,No-Exit,0.0,0.0,2011-11-28,27.28,2030.46,2030.46,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2011-11-18,508.27,48,No-Exit,0.0,0.0,2011-11-28,482.65,1229.76,1229.76,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,61,No-Exit,0.0,0.0,2011-12-19,68.83,-437.98,-437.98,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2011-12-02,55.97,1662,No-Exit,0.0,0.0,2012-01-12,59.86,6465.18,6465.18,BB 20 SMA Xover Mtm,['FFIV', 'CRM']
CRM,LONG,2012-01-11,26.46,9,No-Exit,0.0,0.0,2012-01-27,28.81,21.17,21.17,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,38,No-Exit,0.0,0.0,2012-01-27,117.00,190.38,190.38,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,41,No-Exit,0.0,0.0,2012-03-28,120.25,195.98,195.98,BB 20 SMA Xover Mtm,['AGN']
AGN,LONG,2012-02-15,60.79,1631,No-Exit,0.0,0.0,2012-04-04,66.39,9133.60,9133.60,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1260,No-Exit,0.0,0.0,2012-04-24,80.37,6586.20,6586.20,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT,2012-04-23,413.90,255,No-Exit,0.0,0.0,2012-05-01,421.41,-1915.05,-1915.05,BB 20 SMA Xover Mtm,[]
CTXS,SHORT,2012-05-11,77.57,1290,No-Exit,0.0,0.0,2012-05-21,77.88,-399.90,-399.90,BB 20 SMA Xover Mtm,['DISCA']
AAPL,LONG,2012-05-24,82.32,1237,No-Exit,0.0,0.0,2012-06-04,78.77,-4391.35,-4391.35,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,2232,No-Exit,0.0,0.0,2012-06-06,49.30,2209.68,2209.68,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-07-11,217.31,252,No-Exit,0.0,0.0,2012-07-19,227.30,-2517.48,-2517.48,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV', 'CRM']
PCLN,SHORT,2012-07-11,642.16,85,No-Exit,0.0,0.0,2012-07-19,677.66,-3017.50,-3017.50,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,332,No-Exit,0.0,0.0,2012-07-23,90.84,-2901.68,-2901.68,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
