Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,28.76,30.36,28.55,29.89,885800,29.89
2008-12-30,28.27,28.74,27.91,28.66,473400,28.66
2008-12-29,28.74,30.01,27.50,27.93,1238500,27.93
2008-12-26,27.13,28.48,27.00,28.46,351100,28.46
2008-12-24,27.08,27.63,27.01,27.41,307200,27.41
2008-12-23,27.95,28.20,26.82,27.15,857900,27.15
2008-12-22,28.27,28.30,27.02,27.92,1185300,27.92
2008-12-19,28.78,29.00,27.32,27.69,2210200,27.69
2008-12-18,28.60,28.91,27.75,28.24,766600,28.24
2008-12-17,28.54,29.09,27.91,28.79,857800,28.79
2008-12-16,29.00,29.75,28.22,28.65,1402400,28.65
2008-12-15,27.50,28.84,27.50,28.49,688800,28.49
2008-12-12,28.34,28.76,27.23,28.51,781700,28.51
2008-12-11,27.85,29.10,27.34,28.14,1795700,28.14
2008-12-10,28.29,28.96,27.73,28.48,1282800,28.48
2008-12-09,25.19,29.07,25.01,28.09,2556400,28.09
2008-12-08,25.00,25.75,24.56,25.51,1394800,25.51
2008-12-05,23.05,25.42,22.58,25.27,1298300,25.27
2008-12-04,22.99,24.45,22.65,23.17,961000,23.17
2008-12-03,22.62,23.95,22.53,23.81,884200,23.81
2008-12-02,22.39,23.58,22.08,23.21,983400,23.21
2008-12-01,22.20,22.80,21.79,22.04,1007800,22.04
2008-11-28,22.33,23.02,22.12,22.98,397300,22.98
2008-11-26,21.30,23.15,21.30,22.87,1145600,22.87
2008-11-25,22.00,22.21,20.58,21.63,1030600,21.63
2008-11-24,20.11,22.69,19.92,22.21,1972900,22.21
2008-11-21,19.00,20.06,18.23,19.99,1615800,19.99
2008-11-20,20.25,20.53,18.60,18.72,1715200,18.72
2008-11-19,21.49,22.09,20.52,20.55,1028300,20.55
2008-11-18,21.43,22.00,20.60,21.45,958900,21.45
2008-11-17,22.09,22.10,21.03,21.25,1025100,21.25
2008-11-14,23.91,24.12,21.98,22.03,1293600,22.03
2008-11-13,20.54,24.49,20.54,24.36,1930200,24.36
2008-11-12,21.74,21.96,20.60,20.70,621500,20.70
2008-11-11,21.44,22.67,20.83,22.02,637900,22.02
2008-11-10,22.20,22.68,21.19,21.53,435100,21.53
2008-11-07,21.55,22.23,21.26,21.86,784400,21.86
2008-11-06,22.49,22.90,21.38,21.48,962800,21.48
2008-11-05,24.00,24.10,22.92,22.99,832800,22.99
2008-11-04,23.70,24.34,23.00,24.03,775800,24.03
2008-11-03,24.52,24.81,23.09,23.36,1351500,23.36
2008-10-31,22.85,25.47,22.39,24.76,1524800,24.76
2008-10-30,22.95,23.30,21.89,22.78,1214200,22.78
2008-10-29,20.37,23.00,20.00,21.76,1466900,21.76
2008-10-28,18.34,20.59,18.05,20.57,2113900,20.57
2008-10-27,18.99,19.72,17.90,17.94,1476600,17.94
2008-10-24,20.01,20.24,18.86,18.95,1722100,18.95
2008-10-23,20.26,21.15,20.08,20.79,1650100,20.79
2008-10-22,20.76,21.28,20.04,20.70,1779200,20.70
2008-10-21,23.50,23.50,20.72,20.85,2128700,20.85
2008-10-20,24.04,24.69,22.46,23.80,1300700,23.80
2008-10-17,22.66,24.37,22.49,23.30,943500,23.30
2008-10-16,22.92,23.61,21.69,23.45,1372100,23.45
2008-10-15,23.89,24.18,22.51,22.51,761200,22.51
2008-10-14,26.26,26.34,23.66,24.04,1375900,24.04
2008-10-13,25.26,26.20,24.89,25.40,1191700,25.40
2008-10-10,22.31,24.85,21.62,24.29,1366500,24.29
2008-10-09,22.75,24.10,22.70,22.94,1788800,22.94
2008-10-08,21.93,23.76,21.50,22.74,1985000,22.74
2008-10-07,26.82,26.87,21.85,22.31,1783700,22.31
2008-10-06,26.00,26.81,25.19,26.49,4012600,26.49
2008-10-03,29.21,31.00,28.70,28.97,716200,28.97
2008-10-02,29.80,30.00,28.31,29.30,747600,29.30
2008-10-01,30.33,30.67,29.58,30.04,928800,30.04
2008-09-30,32.02,32.49,29.78,30.88,1528600,30.88
