Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CME,LONG,2008-07-23,73.99,1283,No-Exit,0.0,0.0,2008-07-29,71.03,-3797.68,-3797.68,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,3857,No-Exit,0.0,0.0,2008-08-15,25.17,5708.36,5708.36,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,4037,No-Exit,0.0,0.0,2008-09-19,20.37,14567.80,14567.80,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7673,No-Exit,0.0,0.0,2008-11-03,15.13,5469.75,5469.75,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,68,No-Exit,0.0,0.0,2008-11-06,77.16,-222.36,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1521,No-Exit,0.0,0.0,2008-11-12,34.01,-3589.56,-3589.56,BB 20 SMA Xover Mtm,['AAPL', 'TAP']
TAP,LONG,2008-11-06,43.55,1311,No-Exit,0.0,0.0,2008-11-12,41.16,-3133.29,-3133.29,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,631,No-Exit,0.0,0.0,2008-11-13,13.68,214.54,214.54,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2397,No-Exit,0.0,0.0,2008-12-10,48.64,6471.90,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2200,No-Exit,0.0,0.0,2009-01-08,54.22,3718.00,3718.00,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,426,No-Exit,0.0,0.0,2009-01-13,12.61,-469.21,-469.21,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,424,No-Exit,0.0,0.0,2009-01-15,143.38,-2700.88,-2700.88,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1087,No-Exit,0.0,0.0,2009-01-26,54.42,65.22,65.22,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8730,No-Exit,0.0,0.0,2009-01-30,13.03,2444.40,2444.40,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,9244,No-Exit,0.0,0.0,2009-02-25,13.16,-3591.95,-3591.95,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,8608,No-Exit,0.0,0.0,2009-03-30,14.93,13428.48,13428.48,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2559,No-Exit,0.0,0.0,2009-05-20,55.79,14663.07,14663.07,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,349,No-Exit,0.0,0.0,2009-05-26,18.69,-380.41,-380.41,BB 20 SMA Xover Mtm,[]
