Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FDX,LONG,2009-05-27,55.49,171,2009-05-27,54.09,-238.90,No-Exit,0.0,0.0,2009-05-28,54.08,-240.83,-238.90,EMA 10 Xover Mtm,[]
FDX,LONG,2009-06-01,57.29,170,No-Exit,0.0,0.0,2009-06-05,58.44,196.25,2009-06-08,56.00,-218.99,196.25,EMA 10 Xover Mtm,[]
FDX,LONG,2009-08-21,66.71,142,No-Exit,0.0,0.0,2009-08-21,68.07,192.75,2009-08-27,66.87,22.68,192.75,EMA 10 Xover Mtm,[]
FDX,LONG,2009-09-29,76.06,124,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-09-30,74.47,-197.39,-197.39,EMA 10 Xover Mtm,[]
FDX,LONG,2010-01-06,84.75,111,2010-01-06,83.62,-125.55,No-Exit,0.0,0.0,2010-01-07,83.62,-125.55,-125.55,EMA 10 Xover Mtm,[]
FDX,LONG,2010-01-11,85.59,110,No-Exit,0.0,0.0,2010-01-11,87.34,191.95,2010-01-15,85.22,-40.27,191.95,EMA 10 Xover Mtm,[]
FDX,SHORT,2010-02-05,78.65,119,No-Exit,0.0,0.0,2010-02-05,77.08,187.66,2010-02-11,79.47,-97.02,187.66,EMA 10 Xover Mtm,[]
FDX,LONG,2010-04-15,95.30,99,No-Exit,0.0,0.0,2010-04-15,97.21,189.33,2010-04-19,92.45,-282.40,189.33,EMA 10 Xover Mtm,[]
FDX,LONG,2010-04-26,93.04,100,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-04-27,91.41,-162.79,-162.79,EMA 10 Xover Mtm,[]
FDX,LONG,2010-04-30,92.81,100,2010-04-30,90.93,-187.87,No-Exit,0.0,0.0,2010-05-03,90.68,-213.14,-187.87,EMA 10 Xover Mtm,[]
FDX,SHORT,2010-06-07,79.17,118,No-Exit,0.0,0.0,2010-06-07,77.57,188.63,2010-06-11,80.53,-160.47,188.63,EMA 10 Xover Mtm,[]
FDX,SHORT,2010-07-19,74.42,125,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-07-20,75.45,-128.59,-128.59,EMA 10 Xover Mtm,[]
FDX,LONG,2010-09-22,83.84,111,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-09-23,82.48,-150.48,-150.48,EMA 10 Xover Mtm,[]
FDX,LONG,2010-11-05,89.02,104,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-11-09,88.51,-53.04,-53.04,EMA 10 Xover Mtm,[]
FDX,LONG,2011-01-11,94.79,98,No-Exit,0.0,0.0,2011-01-14,96.70,187.47,2011-01-19,94.37,-41.50,187.47,EMA 10 Xover Mtm,[]
FDX,SHORT,2011-01-31,90.25,103,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-01,93.19,-301.99,-301.99,EMA 10 Xover Mtm,[]
FDX,LONG,2011-02-11,94.68,97,No-Exit,0.0,0.0,2011-02-15,96.58,184.32,2011-02-22,95.22,53.12,184.32,EMA 10 Xover Mtm,[]
FDX,SHORT,2011-03-23,87.83,105,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-03-24,89.68,-194.09,-194.09,EMA 10 Xover Mtm,[]
