Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
OKE,LONG,2013-12-04,60.09,1580,No-Exit,0.0,0.0,2013-12-05,59.20,-1406.20,-1406.20,BB Spread,[]
CPB,LONG,2013-12-09,42.82,2187,No-Exit,0.0,0.0,2013-12-10,41.27,-3389.85,-3389.85,BB Spread,[]
PG,SHORT-SPY-NULL,2013-12-13,81.73,1106,No-Exit,0.0,0.0,2013-12-20,82.28,-608.30,0.0,BB Spread,[]
MCK,LONG,2014-01-09,175.44,523,No-Exit,0.0,0.0,2014-01-13,165.00,-5460.12,-5460.12,BB Spread,[]
PCLN,LONG,2014-01-22,1207.99,70,No-Exit,0.0,0.0,2014-01-24,1180.25,-1941.80,-1941.80,BB Spread,['GD']
GD,LONG-SPY-NULL,2014-01-23,100.80,43,No-Exit,0.0,0.0,2014-01-27,97.86,-126.63,0.0,BB Spread,[]
AAPL,SHORT,2014-01-29,71.99,1148,No-Exit,0.0,0.0,2014-02-05,72.86,-995.48,-995.48,BB Spread,[]
UNH,LONG,2014-02-18,74.04,1104,No-Exit,0.0,0.0,2014-03-06,77.69,4029.60,4029.60,BB Spread,[]
NFLX,SHORT,2014-03-17,423.55,184,2014-03-17,428.98,-999.12,2014-03-20,428.98,-999.12,-999.12,BB Spread,['CRM']
CRM,SHORT,2014-03-14,58.22,1470,No-Exit,0.0,0.0,2014-03-21,59.74,-2234.40,-2234.40,BB Spread,[]
PCLN,SHORT,2014-03-24,1267.44,65,No-Exit,0.0,0.0,2014-04-02,1256.19,731.25,731.25,BB Spread,['CTXS', 'MA']
MA,SHORT-SPY-NULL,2014-03-26,75.03,1131,No-Exit,0.0,0.0,2014-04-03,75.19,-180.96,0.0,BB Spread,['CTXS']
AAPL,SHORT,2014-04-08,74.53,1058,No-Exit,0.0,0.0,2014-04-09,75.61,-1142.64,-1142.64,BB Spread,['CTXS']
CTXS,SHORT,2014-03-27,57.33,1444,No-Exit,0.0,0.0,2014-04-16,55.56,2555.88,2555.88,BB Spread,[]
MJN,LONG,2014-04-25,88.69,951,No-Exit,0.0,0.0,2014-05-06,86.45,-2130.24,-2130.24,BB Spread,[]
PCLN,LONG,2014-05-27,1206.16,68,No-Exit,0.0,0.0,2014-06-02,1265.84,4058.24,4058.24,BB Spread,[]
PCP,LONG,2014-06-03,259.10,332,No-Exit,0.0,0.0,2014-06-11,270.21,3688.52,3688.52,BB Spread,[]
CTXS,LONG,2014-07-25,67.40,1331,No-Exit,0.0,0.0,2014-07-31,68.30,1197.90,1197.90,BB Spread,['AET']
AET,SHORT,2014-07-31,78.56,57,No-Exit,0.0,0.0,2014-08-14,77.36,68.40,68.40,BB Spread,[]
GS,LONG,2014-08-26,179.06,507,No-Exit,0.0,0.0,2014-09-05,179.43,187.59,187.59,BB Spread,['MJN']
MJN,LONG,2014-09-05,97.59,47,No-Exit,0.0,0.0,2014-09-09,96.70,-41.83,-41.83,BB Spread,[]
NFLX,SHORT,2014-09-16,448.40,199,No-Exit,0.0,0.0,2014-09-25,451.19,-555.21,-555.21,BB Spread,[]
AGN,SHORT,2014-10-14,221.35,400,No-Exit,0.0,0.0,2014-10-17,229.63,-3312.00,-3312.00,BB Spread,['JNJ']
JNJ,SHORT,2014-10-08,102.14,886,No-Exit,0.0,0.0,2014-10-20,99.00,2782.04,2782.04,BB Spread,[]
AGN,LONG,2014-11-04,248.44,18,No-Exit,0.0,0.0,2014-11-11,245.10,-60.12,-60.12,BB Spread,['MMM']
MMM,LONG,2014-10-24,146.69,613,No-Exit,0.0,0.0,2014-11-12,156.61,6080.96,6080.96,BB Spread,[]
AGN,LONG,2014-11-19,269.86,17,No-Exit,0.0,0.0,2014-11-20,259.73,-172.21,-172.21,BB Spread,['TSN']
TSN,LONG,2014-11-18,43.28,2212,No-Exit,0.0,0.0,2014-11-21,42.39,-1968.68,-1968.68,BB Spread,[]
