Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AMZN,LONG,2008-12-04,45.94,2080,No-Exit,0.0,0.0,2008-12-10,48.64,5616.00,5616.00,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,1910,No-Exit,0.0,0.0,2009-01-08,54.22,3227.90,3227.90,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,367,No-Exit,0.0,0.0,2009-01-13,12.61,-404.22,-404.22,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,368,No-Exit,0.0,0.0,2009-01-15,143.38,-2344.16,-2344.16,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,944,No-Exit,0.0,0.0,2009-01-26,54.42,56.64,56.64,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,7577,No-Exit,0.0,0.0,2009-01-30,13.03,2121.56,2121.56,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,8023,No-Exit,0.0,0.0,2009-02-25,13.16,-3117.51,-3117.51,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,7471,No-Exit,0.0,0.0,2009-03-30,14.93,11654.76,11654.76,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2221,No-Exit,0.0,0.0,2009-05-20,55.79,12726.33,12726.33,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,303,No-Exit,0.0,0.0,2009-05-26,18.69,-330.27,-330.27,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,6140,No-Exit,0.0,0.0,2009-07-21,21.90,11718.63,11718.63,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2009-09-09,136.60,986,No-Exit,0.0,0.0,2009-09-14,131.78,-4752.52,-4752.52,BB 20 SMA Xover Mtm,[]
