Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
WHR,SHORT,2010-05-21,82.95,321,2010-05-21,85.79,-912.31,No-Exit,0.0,0.0,2010-05-24,87.99,-1619.32,-912.31,['GD']
CP,LONG,2010-06-15,54.99,478,No-Exit,0.0,0.0,2010-06-21,56.86,893.96,2010-06-22,56.36,654.86,893.96,['GD']
GOOGL,SHORT,2010-08-20,233.53,114,No-Exit,0.0,0.0,2010-08-20,232.53,114.00,2010-09-01,227.49,688.56,114.00,['GD']
AMZN,LONG,2010-09-02,132.80,205,No-Exit,0.0,0.0,2010-09-02,134.80,410.00,2010-09-20,147.82,3079.10,410.00,['GOOGL', 'AAPL', 'GD']
AAPL,LONG,2010-09-09,35.85,472,No-Exit,0.0,0.0,2010-09-13,36.12,127.70,2010-09-22,38.24,1128.24,127.70,['GOOGL', 'GD']
GOOGL,LONG,2010-09-20,246.25,41,No-Exit,0.0,0.0,2010-09-20,247.25,41.00,2010-09-28,264.11,732.26,41.00,['GD']
GOOGL,LONG,2010-10-18,300.92,59,No-Exit,0.0,0.0,2010-10-18,301.92,59.00,2010-10-22,305.44,266.68,59.00,['CF', 'GD']
CF,LONG,2010-10-11,106.43,269,No-Exit,0.0,0.0,2010-10-11,108.34,513.68,2010-10-22,112.51,1635.52,513.68,['GD']
AMZN,LONG,2010-11-26,178.09,162,No-Exit,0.0,0.0,2010-11-29,180.09,324.00,2010-12-02,176.05,-330.48,324.00,['GD']
V,LONG,2010-12-13,77.97,368,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-12-15,76.02,-717.60,-717.60,['GD']
AAPL,LONG,2011-01-04,44.97,636,No-Exit,0.0,0.0,2011-01-06,45.24,172.07,2011-01-14,46.61,1042.05,172.07,['GD', 'FDX']
GD,SHORT,2010-05-05,66.04,258,No-Exit,0.0,0.0,2010-05-06,64.27,457.31,2011-01-18,65.93,28.38,457.31,['MA', 'FDX']
FDX,LONG,2011-01-11,92.66,188,No-Exit,0.0,0.0,2011-01-14,94.62,367.57,2011-01-20,91.44,-229.73,367.57,['MA']
MA,LONG,2011-01-18,23.40,939,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,23.06,-315.87,-315.87,[]
WHR,LONG,2011-01-28,83.40,345,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-31,80.47,-1010.85,-1010.85,[]
MA,LONG,2011-02-04,24.36,1168,No-Exit,0.0,0.0,2011-02-04,24.56,230.50,2011-02-09,24.52,191.50,230.50,[]
FDX,LONG,2011-02-16,94.37,302,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-22,92.29,-628.16,-628.16,[]
UNP,SHORT,2011-02-24,42.42,667,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-25,43.76,-893.78,-893.78,[]
NFLX,LONG,2011-03-24,231.98,121,No-Exit,0.0,0.0,2011-03-28,233.98,242.00,2011-03-31,237.28,641.30,242.00,[]
GOOGL,SHORT,2011-05-17,257.71,109,2011-05-17,261.18,-377.69,No-Exit,0.0,0.0,2011-05-19,266.37,-942.85,-377.69,[]
GD,SHORT,2011-05-24,64.74,430,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-05-31,66.57,-785.18,-785.18,[]
UNP,LONG,2011-06-30,48.37,212,No-Exit,0.0,0.0,2011-07-01,49.30,197.56,2011-07-08,49.04,141.03,197.56,['NFLX', 'GOOGL', 'IWM', 'AMZN']
GOOGL,LONG,2011-07-06,267.06,15,No-Exit,0.0,0.0,2011-07-06,268.06,15.00,2011-07-08,264.44,-39.30,15.00,['NFLX', 'IWM', 'AMZN']
AMZN,LONG,2011-06-28,202.78,135,No-Exit,0.0,0.0,2011-06-29,204.78,270.00,2011-07-12,211.93,1235.25,270.00,['NFLX', 'IWM']
IWM,LONG,2011-06-30,77.80,220,No-Exit,0.0,0.0,2011-07-06,79.69,414.95,2011-07-12,78.40,131.19,414.95,['NFLX']
NFLX,LONG,2011-07-06,291.43,23,No-Exit,0.0,0.0,2011-07-07,293.43,46.00,2011-07-14,290.64,-18.17,46.00,[]
CF,SHORT,2011-08-05,134.98,208,2011-08-05,143.39,-1750.00,2011-08-05,133.07,398.08,2011-08-09,141.02,-1256.32,-1750.00,[]
AMZN,LONG,2011-09-01,216.37,127,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-02,208.94,-943.61,-943.61,[]
GOOGL,SHORT,2011-09-23,258.28,101,2011-09-23,261.73,-348.45,2011-09-23,257.28,101.00,2011-09-26,263.62,-539.85,-348.45,['UNP', 'NFLX', 'VIAB', 'VRX', 'GD']
GD,SHORT,2011-09-22,51.33,215,No-Exit,0.0,0.0,2011-09-23,49.50,393.57,2011-09-27,52.71,-297.15,393.57,['UNP', 'NFLX', 'VIAB', 'VRX']
UNP,SHORT,2011-09-22,37.89,630,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,40.08,-1381.76,-1381.76,['NFLX', 'VIAB', 'VRX']
VRX,SHORT,2011-09-22,35.85,517,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,39.71,-1995.62,-1995.62,['NFLX', 'VIAB']
VIAB,SHORT,2011-09-23,38.18,334,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-28,39.31,-376.71,-376.71,['NFLX']
NFLX,SHORT,2011-09-16,167.80,162,No-Exit,0.0,0.0,2011-09-16,165.80,324.00,2011-10-03,115.14,8530.92,324.00,[]
AAPL,SHORT,2011-10-05,49.13,585,2011-10-05,50.84,-1000.35,2011-10-05,48.86,158.27,2011-10-06,50.84,-1000.35,-1000.35,[]
NFLX,SHORT,2011-10-26,75.61,375,2011-10-26,78.73,-1170.00,No-Exit,0.0,0.0,2011-10-27,82.18,-2463.75,-1170.00,[]
FDX,SHORT,2011-11-22,77.19,177,No-Exit,0.0,0.0,2011-11-23,75.23,347.67,2011-11-28,77.35,-28.57,347.67,['NFLX', 'GOOGL', 'IWM', 'V', 'CP']
NFLX,SHORT,2011-11-23,69.52,375,2011-11-23,69.81,-108.75,No-Exit,0.0,0.0,2011-11-28,69.81,-108.75,-108.75,['GOOGL', 'IWM', 'V', 'CP']
V,SHORT,2011-11-25,86.97,299,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,89.58,-779.10,-779.10,['GOOGL', 'IWM', 'CP']
GOOGL,SHORT,2011-11-22,288.16,59,2011-11-22,292.18,-237.18,No-Exit,0.0,0.0,2011-11-28,292.18,-237.18,-237.18,['IWM', 'CP']
CP,SHORT,2011-11-22,54.87,150,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-29,55.93,-159.00,-159.00,['IWM']
IWM,SHORT,2011-11-22,66.22,258,No-Exit,0.0,0.0,2011-11-23,64.32,489.96,2011-11-29,66.55,-85.14,489.96,[]
MA,LONG,2011-12-02,37.92,441,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,37.22,-307.89,-307.89,['V']
V,LONG,2011-12-01,95.01,283,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-06,93.57,-407.52,-407.52,[]
NFLX,LONG,2012-01-05,81.17,202,No-Exit,0.0,0.0,2012-01-06,83.17,404.00,2012-01-18,93.18,2426.02,404.00,['CF']
CF,LONG,2012-01-04,150.54,179,No-Exit,0.0,0.0,2012-01-04,152.46,344.24,2012-01-18,164.90,2570.26,344.24,[]
V,LONG,2012-02-03,104.35,101,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-08,105.31,96.72,96.72,['MA', 'WHR']
WHR,LONG,2012-02-02,59.72,477,No-Exit,0.0,0.0,2012-02-03,61.60,895.14,2012-02-10,64.61,2333.21,895.14,['MA']
MA,LONG,2012-02-03,38.01,465,No-Exit,0.0,0.0,2012-02-03,38.21,91.94,2012-02-10,38.95,438.32,91.94,[]
AGN,LONG,2012-02-15,60.79,489,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-21,59.39,-684.60,-684.60,[]
GD,LONG,2012-02-27,67.73,433,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-01,67.52,-90.93,-90.93,[]
NFLX,LONG,2012-03-22,121.09,242,No-Exit,0.0,0.0,2012-03-22,123.09,484.00,2012-03-23,117.37,-900.24,484.00,[]
URI,LONG,2012-04-03,44.61,403,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-04,42.56,-826.15,-826.15,['UNH']
UNH,LONG,2012-03-30,56.02,517,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-05,56.25,118.91,118.91,[]
CP,SHORT,2012-04-10,72.10,238,2012-04-10,72.62,-123.76,2012-04-10,70.16,461.95,2012-04-12,72.68,-138.05,-123.76,['WHR']
WHR,SHORT,2012-04-10,69.20,415,No-Exit,0.0,0.0,2012-04-10,67.31,783.94,2012-04-13,68.26,390.10,783.94,[]
AAPL,SHORT,2012-04-17,78.20,368,2012-04-17,80.50,-846.40,2012-04-17,77.93,99.56,2012-04-18,83.02,-1774.62,-846.40,[]
AMZN,LONG,2012-04-30,227.97,123,2012-04-30,223.58,-539.97,2012-04-30,229.97,246.00,2012-05-07,222.36,-690.03,-539.97,[]
FDX,SHORT,2012-05-10,85.40,326,2012-05-10,87.04,-534.64,No-Exit,0.0,0.0,2012-05-15,87.04,-534.64,-534.64,[]
URI,SHORT,2012-05-16,38.64,716,No-Exit,0.0,0.0,2012-05-17,36.64,1432.00,2012-05-23,36.14,1790.00,1432.00,[]
CF,LONG,2012-06-20,174.94,100,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-21,172.86,-208.00,-208.00,['AMZN']
AMZN,LONG,2012-06-19,223.96,126,No-Exit,0.0,0.0,2012-06-21,225.96,252.00,2012-06-22,219.97,-502.74,252.00,[]
GOOGL,LONG,2012-07-20,304.38,94,No-Exit,0.0,0.0,2012-07-20,305.38,94.00,2012-07-25,303.47,-85.54,94.00,[]
NFLX,SHORT,2012-07-26,59.00,475,No-Exit,0.0,0.0,2012-07-26,57.00,950.00,2012-08-06,55.16,1824.00,950.00,[]
VIAB,LONG,2012-08-07,47.08,610,No-Exit,0.0,0.0,2012-08-17,49.00,1169.09,2012-08-21,48.43,823.50,1169.09,[]
AMZN,LONG,2012-08-27,247.07,117,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.03,-472.68,-472.68,[]
NFLX,SHORT,2012-09-05,54.33,531,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-13,57.80,-1842.57,-1842.57,['V', 'MA']
MA,LONG,2012-09-07,42.86,638,No-Exit,0.0,0.0,2012-09-07,43.05,126.32,2012-09-20,44.31,924.69,126.32,['V']
V,LONG,2012-09-12,130.32,129,No-Exit,0.0,0.0,2012-09-13,132.29,253.49,2012-09-24,131.77,186.61,253.49,[]
IWM,SHORT,2012-10-10,79.40,360,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-16,80.22,-293.58,-293.58,[]
ALL,SHORT,2012-11-02,36.87,772,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-14,37.22,-270.20,-270.20,[]
FDX,SHORT,2012-11-15,85.72,198,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,86.36,-126.92,-126.92,['UNP']
UNP,SHORT,2012-11-15,55.98,507,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,57.53,-785.85,-785.85,[]
VRX,LONG,2012-12-05,57.40,488,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-10,57.49,43.92,43.92,[]
GILD,LONG,2012-12-12,76.00,369,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-13,74.98,-376.38,-376.38,[]
URI,LONG,2012-12-19,44.95,621,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-20,44.61,-211.14,-211.14,[]
WHR,LONG,2013-01-03,103.50,268,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-495.80,-495.80,[]
AAPL,SHORT,2013-01-15,68.02,156,No-Exit,0.0,0.0,2013-01-15,67.74,42.59,2013-01-16,68.79,-120.44,42.59,['NFLX', 'CF']
NFLX,LONG,2013-01-14,102.12,168,No-Exit,0.0,0.0,2013-01-14,104.12,336.00,2013-01-16,99.22,-487.20,336.00,['CF']
CF,LONG,2013-01-10,209.52,131,No-Exit,0.0,0.0,2013-01-10,211.46,254.08,2013-01-18,210.22,91.70,254.08,[]
UNP,LONG,2013-02-28,66.50,412,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-01,65.99,-210.57,-210.57,[]
NFLX,LONG,2013-03-27,192.84,141,No-Exit,0.0,0.0,2013-03-27,194.84,282.00,2013-04-01,187.31,-779.73,282.00,[]
URI,SHORT-SPY-NULL,2013-04-04,50.37,537,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-08,53.30,-1573.41,0.0,[]
CF,LONG,2013-05-10,190.86,86,2013-05-10,186.94,-337.20,No-Exit,0.0,0.0,2013-05-13,186.94,-337.20,-337.20,['URI']
URI,LONG,2013-05-06,55.48,477,No-Exit,0.0,0.0,2013-05-07,57.48,954.00,2013-05-14,57.04,744.12,954.00,[]
CVS,LONG,2013-05-15,59.02,451,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-17,57.78,-559.24,-559.24,[]
VIAB,SHORT,2013-06-03,63.81,413,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-04,66.57,-1138.44,-1138.44,['GILD']
WHR,SHORT,2013-06-06,115.68,123,2013-06-06,119.58,-479.70,No-Exit,0.0,0.0,2013-06-07,120.11,-544.37,-479.70,['GILD', 'CP']
CP,SHORT,2013-06-06,119.13,212,2013-06-06,121.95,-598.56,No-Exit,0.0,0.0,2013-06-07,124.31,-1098.67,-598.56,['GILD']
GILD,SHORT,2013-06-04,52.03,487,No-Exit,0.0,0.0,2013-06-05,50.03,974.00,2013-06-10,53.55,-740.24,974.00,['AMZN']
AMZN,LONG,2013-06-10,278.69,86,No-Exit,0.0,0.0,2013-06-10,280.69,172.00,2013-06-12,274.15,-390.44,172.00,[]
IWM,SHORT,2013-06-13,94.17,264,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-17,96.28,-557.77,-557.77,[]
WHR,SHORT,2013-06-21,115.79,128,No-Exit,0.0,0.0,2013-06-21,113.84,248.98,2013-06-26,111.70,523.19,248.98,['IWM']
IWM,SHORT,2013-06-21,92.86,266,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-26,94.26,-372.72,-372.72,[]
FDX,LONG,2013-07-10,104.17,237,No-Exit,0.0,0.0,2013-07-18,106.16,470.49,2013-07-23,106.46,542.73,470.49,['WHR']
WHR,LONG,2013-07-22,126.62,121,No-Exit,0.0,0.0,2013-07-22,128.57,235.37,2013-07-24,126.96,41.14,235.37,[]
AGN,LONG,2013-07-26,130.01,192,No-Exit,0.0,0.0,2013-07-26,132.01,384.00,2013-08-07,135.12,981.12,384.00,[]
NFLX,LONG,2013-08-21,273.74,92,2013-08-21,268.11,-517.96,No-Exit,0.0,0.0,2013-08-22,269.75,-367.08,-517.96,[]
AAPL,SHORT,2013-09-12,64.83,66,2013-09-12,65.17,-22.43,No-Exit,0.0,0.0,2013-09-13,65.29,-30.15,-22.43,['MA', 'GOOGL', 'GD', 'V']
GOOGL,LONG,2013-09-11,445.27,14,2013-09-11,444.27,-14.00,2013-09-11,446.27,14.00,2013-09-13,444.38,-12.46,-14.00,['MA', 'GD', 'V']
MA,LONG,2013-09-10,63.97,396,No-Exit,0.0,0.0,2013-09-10,64.17,78.67,2013-09-23,68.05,1616.59,78.67,['VRX', 'GD', 'V']
GD,LONG,2013-09-11,84.52,123,No-Exit,0.0,0.0,2013-09-17,86.46,239.08,2013-09-23,85.38,105.78,239.08,['VRX', 'V']
VRX,LONG,2013-09-18,103.29,64,No-Exit,0.0,0.0,2013-09-19,105.29,128.00,2013-09-24,102.58,-45.44,128.00,['V']
V,LONG,2013-09-11,183.25,71,No-Exit,0.0,0.0,2013-09-12,185.24,140.66,2013-09-25,191.02,551.36,140.66,[]
GD,SHORT,2013-10-09,82.14,126,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-10,84.47,-293.11,-293.11,['FLT', 'V']
V,SHORT,2013-10-09,180.59,120,No-Exit,0.0,0.0,2013-10-09,178.61,237.74,2013-10-10,184.19,-431.46,237.74,['FLT']
FLT,SHORT,2013-10-09,103.91,166,No-Exit,0.0,0.0,2013-10-09,101.91,332.00,2013-10-11,108.16,-705.50,332.00,[]
URI,LONG,2013-10-17,60.81,419,No-Exit,0.0,0.0,2013-10-17,62.81,838.00,2013-10-25,64.48,1537.73,838.00,['GOOGL', 'CVS']
GOOGL,LONG,2013-10-21,507.83,19,No-Exit,0.0,0.0,2013-10-21,508.83,19.00,2013-10-28,507.29,-10.26,19.00,['CVS']
CVS,LONG,2013-10-18,59.53,267,No-Exit,0.0,0.0,2013-10-22,61.49,524.26,2013-10-31,61.02,397.56,524.26,[]
AMZN,LONG,2013-11-25,373.82,70,No-Exit,0.0,0.0,2013-11-25,375.82,140.00,2013-12-04,383.50,677.60,140.00,['AAPL']
AAPL,LONG,2013-11-27,75.04,217,No-Exit,0.0,0.0,2013-11-27,75.32,60.72,2013-12-11,78.77,809.41,60.72,[]
AGN,SHORT,2013-12-12,159.92,167,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-16,162.83,-485.97,-485.97,[]
CVS,LONG,2013-12-19,68.87,386,No-Exit,0.0,0.0,2013-12-27,70.84,760.77,2014-01-02,70.12,484.28,760.77,['IWM']
