Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
EOG,LONG,2010-09-13,46.58,2040,No-Exit,0.0,0.0,2010-09-17,44.24,-4763.40,-4763.40,BB 20 SMA Xover Mtm,[]
BLK,LONG,2010-11-12,172.91,523,No-Exit,0.0,0.0,2010-11-23,163.95,-4686.08,-4686.08,BB 20 SMA Xover Mtm,[]
CRM,LONG,2011-01-06,36.04,2395,No-Exit,0.0,0.0,2011-01-20,33.30,-6556.31,-6556.31,BB 20 SMA Xover Mtm,['CMG', 'NFLX']
NFLX,LONG,2011-01-11,189.76,21,No-Exit,0.0,0.0,2011-01-20,186.82,-61.74,-61.74,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-01-14,231.94,1,No-Exit,0.0,0.0,2011-01-26,215.49,-16.45,-16.45,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-01-21,47.05,1690,No-Exit,0.0,0.0,2011-02-07,50.25,-5408.00,-5408.00,BB 20 SMA Xover Mtm,['FFIV']
AMZN,LONG,2011-02-09,184.89,3,No-Exit,0.0,0.0,2011-02-16,187.35,7.38,7.38,BB 20 SMA Xover Mtm,['BWA', 'FFIV']
FFIV,LONG,2011-02-07,124.88,539,No-Exit,0.0,0.0,2011-02-16,125.35,253.33,253.33,BB 20 SMA Xover Mtm,['BWA']
BWA,LONG,2011-02-08,35.59,298,No-Exit,0.0,0.0,2011-02-22,39.48,1159.22,1159.22,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2011-03-10,49.85,1523,No-Exit,0.0,0.0,2011-03-22,48.94,1390.28,1390.28,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2011-03-25,172.81,447,No-Exit,0.0,0.0,2011-04-12,182.86,4492.35,4492.35,BB 20 SMA Xover Mtm,['QCOM', 'BLK']
QCOM,LONG,2011-04-07,54.08,4,No-Exit,0.0,0.0,2011-04-12,52.05,-8.12,-8.12,BB 20 SMA Xover Mtm,['BLK']
NFLX,LONG,2011-05-10,238.77,326,No-Exit,0.0,0.0,2011-05-16,238.74,-9.78,-9.78,BB 20 SMA Xover Mtm,['BLK', 'AAPL']
NFLX,SHORT,2011-05-17,234.72,330,No-Exit,0.0,0.0,2011-05-23,248.99,-4709.10,-4709.10,BB 20 SMA Xover Mtm,['BLK', 'AAPL']
AAPL,SHORT,2011-05-16,48.16,81,No-Exit,0.0,0.0,2011-06-01,49.84,-135.96,-135.96,BB 20 SMA Xover Mtm,['BLK']
BLK,LONG,2011-03-31,200.83,19,No-Exit,0.0,0.0,2011-06-03,195.99,-91.96,-91.96,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2011-06-28,47.91,1603,No-Exit,0.0,0.0,2011-07-12,50.16,3606.75,3606.75,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2011-08-03,209.58,382,No-Exit,0.0,0.0,2011-08-10,200.76,3369.24,3369.24,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-08-05,53.37,1522,No-Exit,0.0,0.0,2011-08-12,54.01,-974.08,-974.08,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-08-29,510.00,81,No-Exit,0.0,0.0,2011-09-02,519.96,806.76,806.76,BB 20 SMA Xover Mtm,['QCOM', 'AAPL']
AAPL,LONG,2011-08-29,55.45,745,No-Exit,0.0,0.0,2011-09-12,53.70,-1308.01,-1308.01,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2011-08-30,51.43,78,No-Exit,0.0,0.0,2011-09-19,53.06,127.14,127.14,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2011-09-30,218.19,186,No-Exit,0.0,0.0,2011-10-05,219.13,-174.84,-174.84,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-09-30,55.24,743,No-Exit,0.0,0.0,2011-10-06,54.04,891.60,891.60,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-10-24,500.41,82,No-Exit,0.0,0.0,2011-11-01,492.08,-683.06,-683.06,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,122,No-Exit,0.0,0.0,2011-11-21,304.83,-3902.78,-3902.78,BB 20 SMA Xover Mtm,['PCLN', 'CRM']
CRM,SHORT,2011-11-18,29.86,691,No-Exit,0.0,0.0,2011-11-28,27.28,1782.78,1782.78,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2011-11-18,508.27,42,No-Exit,0.0,0.0,2011-11-28,482.65,1076.04,1076.04,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,53,No-Exit,0.0,0.0,2011-12-19,68.83,-380.54,-380.54,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2011-12-02,55.97,1450,No-Exit,0.0,0.0,2012-01-12,59.86,5640.50,5640.50,BB 20 SMA Xover Mtm,['FFIV', 'CRM']
CRM,LONG,2012-01-11,26.46,8,No-Exit,0.0,0.0,2012-01-27,28.81,18.82,18.82,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,33,No-Exit,0.0,0.0,2012-01-27,117.00,165.33,165.33,BB 20 SMA Xover Mtm,[]
