Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FSLR,LONG,2010-06-16,118.44,29,No-Exit,0.0,0.0,2010-06-21,122.22,109.62,109.62,BB 20 SMA Xover Mtm,['RIG', 'AAPL', 'PCLN']
AAPL,LONG,2010-05-28,37.06,2599,No-Exit,0.0,0.0,2010-06-23,38.50,3754.40,3754.40,BB 20 SMA Xover Mtm,['RIG', 'PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-29,183.91,-14.96,-14.96,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-06-21,55.45,1,No-Exit,0.0,0.0,2010-06-29,48.03,-7.42,-7.42,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,2722,No-Exit,0.0,0.0,2010-07-07,36.68,-1224.90,-1224.90,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,807,No-Exit,0.0,0.0,2010-07-15,119.45,-1016.82,-1016.82,BB 20 SMA Xover Mtm,[]
CMG,LONG,2010-07-26,146.96,656,No-Exit,0.0,0.0,2010-08-06,148.29,872.48,872.48,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-08-12,35.24,2751,No-Exit,0.0,0.0,2010-08-30,35.05,526.62,526.62,BB 20 SMA Xover Mtm,[]
EOG,LONG,2010-09-13,46.58,2101,No-Exit,0.0,0.0,2010-09-17,44.24,-4905.84,-4905.84,BB 20 SMA Xover Mtm,[]
BLK,LONG,2010-11-12,172.91,538,No-Exit,0.0,0.0,2010-11-23,163.95,-4820.48,-4820.48,BB 20 SMA Xover Mtm,[]
CRM,LONG,2011-01-06,36.04,2467,No-Exit,0.0,0.0,2011-01-20,33.30,-6753.41,-6753.41,BB 20 SMA Xover Mtm,['CMG', 'NFLX']
NFLX,LONG,2011-01-11,189.76,21,No-Exit,0.0,0.0,2011-01-20,186.82,-61.74,-61.74,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-01-14,231.94,1,No-Exit,0.0,0.0,2011-01-26,215.49,-16.45,-16.45,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-01-21,47.05,1741,No-Exit,0.0,0.0,2011-02-07,50.25,-5571.20,-5571.20,BB 20 SMA Xover Mtm,['FFIV']
AMZN,LONG,2011-02-09,184.89,3,No-Exit,0.0,0.0,2011-02-16,187.35,7.38,7.38,BB 20 SMA Xover Mtm,['BWA', 'FFIV']
FFIV,LONG,2011-02-07,124.88,555,No-Exit,0.0,0.0,2011-02-16,125.35,260.85,260.85,BB 20 SMA Xover Mtm,['BWA']
BWA,LONG,2011-02-08,35.59,308,No-Exit,0.0,0.0,2011-02-22,39.48,1198.12,1198.12,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2011-03-10,49.85,1569,No-Exit,0.0,0.0,2011-03-22,48.94,1432.27,1432.27,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2011-03-25,172.81,460,No-Exit,0.0,0.0,2011-04-12,182.86,4623.00,4623.00,BB 20 SMA Xover Mtm,['QCOM', 'BLK']
QCOM,LONG,2011-04-07,54.08,4,No-Exit,0.0,0.0,2011-04-12,52.05,-8.12,-8.12,BB 20 SMA Xover Mtm,['BLK']
NFLX,LONG,2011-05-10,238.77,335,No-Exit,0.0,0.0,2011-05-16,238.74,-10.05,-10.05,BB 20 SMA Xover Mtm,['BLK', 'AAPL']
NFLX,SHORT,2011-05-17,234.72,339,No-Exit,0.0,0.0,2011-05-23,248.99,-4837.53,-4837.53,BB 20 SMA Xover Mtm,['BLK', 'AAPL']
AAPL,SHORT,2011-05-16,48.16,86,No-Exit,0.0,0.0,2011-06-01,49.84,-144.36,-144.36,BB 20 SMA Xover Mtm,['BLK']
BLK,LONG,2011-03-31,200.83,20,No-Exit,0.0,0.0,2011-06-03,195.99,-96.80,-96.80,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2011-06-28,47.91,1651,No-Exit,0.0,0.0,2011-07-12,50.16,3714.75,3714.75,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2011-08-03,209.58,394,No-Exit,0.0,0.0,2011-08-10,200.76,3475.08,3475.08,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-08-05,53.37,1568,No-Exit,0.0,0.0,2011-08-12,54.01,-1003.52,-1003.52,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-08-29,510.00,83,No-Exit,0.0,0.0,2011-09-02,519.96,826.68,826.68,BB 20 SMA Xover Mtm,['QCOM', 'AAPL']
AAPL,LONG,2011-08-29,55.45,767,No-Exit,0.0,0.0,2011-09-12,53.70,-1346.63,-1346.63,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2011-08-30,51.43,85,No-Exit,0.0,0.0,2011-09-19,53.06,138.55,138.55,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2011-09-30,218.19,192,No-Exit,0.0,0.0,2011-10-05,219.13,-180.48,-180.48,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-09-30,55.24,766,No-Exit,0.0,0.0,2011-10-06,54.04,919.20,919.20,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-10-24,500.41,85,No-Exit,0.0,0.0,2011-11-01,492.08,-708.05,-708.05,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,126,No-Exit,0.0,0.0,2011-11-21,304.83,-4030.74,-4030.74,BB 20 SMA Xover Mtm,[]
