Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FDX,LONG,2013-10-16,121.49,781,No-Exit,0.0,0.0,2013-10-31,132.02,8223.93,8223.93,BB Spread,['AXP', 'PG']
AXP,LONG,2013-10-18,80.60,60,No-Exit,0.0,0.0,2013-10-31,82.79,131.40,131.40,BB Spread,['PG']
PG,LONG,2013-10-23,80.81,3,No-Exit,0.0,0.0,2013-10-31,81.20,1.17,1.17,BB Spread,[]
OKE,LONG,2013-12-04,60.09,86,No-Exit,0.0,0.0,2013-12-05,59.20,-76.54,-76.54,BB Spread,['AAPL']
AAPL,LONG,2013-11-27,76.62,1343,No-Exit,0.0,0.0,2013-12-06,80.32,4969.10,4969.10,BB Spread,[]
CPB,LONG,2013-12-09,42.82,2512,No-Exit,0.0,0.0,2013-12-10,41.27,-3893.60,-3893.60,BB Spread,[]
PG,SHORT,2013-12-13,81.73,1271,No-Exit,0.0,0.0,2013-12-20,82.28,-699.05,-699.05,BB Spread,[]
MCK,LONG,2014-01-09,175.44,601,No-Exit,0.0,0.0,2014-01-13,165.00,-6274.44,-6274.44,BB Spread,[]
PCLN,LONG,2014-01-22,1207.99,80,No-Exit,0.0,0.0,2014-01-24,1180.25,-2219.20,-2219.20,BB Spread,['GD']
GD,LONG-SPY-NULL,2014-01-23,100.80,54,No-Exit,0.0,0.0,2014-01-27,97.86,-159.03,0.0,BB Spread,[]
AAPL,SHORT,2014-01-29,71.99,1319,No-Exit,0.0,0.0,2014-02-05,72.86,-1143.76,-1143.76,BB Spread,[]
UNH,LONG,2014-02-18,74.04,1268,No-Exit,0.0,0.0,2014-03-06,77.69,4628.20,4628.20,BB Spread,[]
NFLX,SHORT,2014-03-17,423.55,212,2014-03-17,428.98,-1151.16,2014-03-20,428.98,-1151.16,-1151.16,BB Spread,['CRM']
CRM,SHORT,2014-03-14,58.22,1688,No-Exit,0.0,0.0,2014-03-21,59.74,-2565.76,-2565.76,BB Spread,[]
PCLN,SHORT,2014-03-24,1267.44,74,No-Exit,0.0,0.0,2014-04-02,1256.19,832.50,832.50,BB Spread,['CTXS', 'MA']
MA,SHORT-SPY-NULL,2014-03-26,75.03,1299,No-Exit,0.0,0.0,2014-04-03,75.19,-207.84,0.0,BB Spread,['CTXS']
AAPL,SHORT,2014-04-08,74.53,1215,No-Exit,0.0,0.0,2014-04-09,75.61,-1312.20,-1312.20,BB Spread,['CTXS']
CTXS,SHORT,2014-03-27,57.33,1658,No-Exit,0.0,0.0,2014-04-16,55.56,2934.66,2934.66,BB Spread,[]
MJN,LONG,2014-04-25,88.69,1092,No-Exit,0.0,0.0,2014-05-06,86.45,-2446.08,-2446.08,BB Spread,[]
PCLN,LONG,2014-05-27,1206.16,78,No-Exit,0.0,0.0,2014-06-02,1265.84,4655.04,4655.04,BB Spread,[]
PCP,LONG,2014-06-03,259.10,382,No-Exit,0.0,0.0,2014-06-11,270.21,4244.02,4244.02,BB Spread,[]
CTXS,LONG,2014-07-25,67.40,1528,No-Exit,0.0,0.0,2014-07-31,68.30,1375.20,1375.20,BB Spread,['AET']
AET,SHORT,2014-07-31,78.56,65,No-Exit,0.0,0.0,2014-08-14,77.36,78.00,78.00,BB Spread,[]
GS,LONG,2014-08-26,179.06,583,No-Exit,0.0,0.0,2014-09-05,179.43,215.71,215.71,BB Spread,[]
MJN,LONG,2014-09-05,97.59,53,No-Exit,0.0,0.0,2014-09-09,96.70,-47.17,-47.17,BB Spread,[]
NFLX,SHORT,2014-09-16,448.40,229,No-Exit,0.0,0.0,2014-09-25,451.19,-638.91,-638.91,BB Spread,[]
