Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
VLO,SHORT-SPY-NULL,2008-06-09,45.87,2071,No-Exit,0.0,0.0,2008-06-12,45.30,1180.47,0.0,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1299,No-Exit,0.0,0.0,2008-08-04,64.45,-12392.46,-12392.46,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,3560,No-Exit,0.0,0.0,2008-08-15,25.17,5268.80,5268.80,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,3726,No-Exit,0.0,0.0,2008-09-19,20.37,13445.54,13445.54,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7082,No-Exit,0.0,0.0,2008-11-03,15.13,5048.45,5048.45,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,63,No-Exit,0.0,0.0,2008-11-06,77.16,-206.01,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1403,No-Exit,0.0,0.0,2008-11-12,33.22,-4419.45,-4419.45,BB 20 SMA Xover Mtm,['AAPL', 'TAP']
AAPL,SHORT,2008-11-07,14.02,587,No-Exit,0.0,0.0,2008-11-13,13.68,199.58,199.58,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,1209,No-Exit,0.0,0.0,2008-11-25,42.88,-810.03,-810.03,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2232,No-Exit,0.0,0.0,2008-12-10,48.64,6026.40,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2049,No-Exit,0.0,0.0,2009-01-08,54.22,3462.81,3462.81,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,397,No-Exit,0.0,0.0,2009-01-14,12.14,-622.16,-622.16,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,378,No-Exit,0.0,0.0,2009-01-15,143.38,-2407.86,-2407.86,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,969,No-Exit,0.0,0.0,2009-01-26,54.42,58.14,58.14,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8140,No-Exit,0.0,0.0,2009-01-30,13.03,2279.20,2279.20,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,8604,No-Exit,0.0,0.0,2009-02-25,13.16,-3343.27,-3343.27,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,1754,No-Exit,0.0,0.0,2009-03-10,65.42,-7629.90,-7629.90,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,7470,No-Exit,0.0,0.0,2009-03-30,14.93,11653.20,11653.20,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2221,No-Exit,0.0,0.0,2009-05-20,55.79,12726.33,12726.33,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,302,No-Exit,0.0,0.0,2009-05-26,18.69,-329.18,-329.18,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,6139,No-Exit,0.0,0.0,2009-07-21,21.90,11716.72,11716.72,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2009-09-09,136.60,986,No-Exit,0.0,0.0,2009-09-14,131.78,-4752.52,-4752.52,BB 20 SMA Xover Mtm,[]
