Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2008-09-02,23.98,3961,No-Exit,0.0,0.0,2008-09-19,20.37,14293.55,14293.55,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7529,No-Exit,0.0,0.0,2008-11-03,15.13,5367.10,5367.10,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,67,No-Exit,0.0,0.0,2008-11-06,77.16,-219.09,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1492,No-Exit,0.0,0.0,2008-11-12,34.01,-3521.12,-3521.12,BB 20 SMA Xover Mtm,['AAPL', 'TAP']
TAP,LONG,2008-11-06,43.55,1286,No-Exit,0.0,0.0,2008-11-12,41.16,-3073.54,-3073.54,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,621,No-Exit,0.0,0.0,2008-11-13,13.68,211.14,211.14,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2352,No-Exit,0.0,0.0,2008-12-10,48.64,6350.40,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2159,No-Exit,0.0,0.0,2009-01-08,54.22,3648.71,3648.71,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,417,No-Exit,0.0,0.0,2009-01-13,12.61,-459.30,-459.30,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,416,No-Exit,0.0,0.0,2009-01-15,143.38,-2649.92,-2649.92,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1067,No-Exit,0.0,0.0,2009-01-26,54.42,64.02,64.02,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8566,No-Exit,0.0,0.0,2009-01-30,13.03,2398.48,2398.48,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,9070,No-Exit,0.0,0.0,2009-02-25,13.16,-3524.34,-3524.34,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,8447,No-Exit,0.0,0.0,2009-03-30,14.93,13177.32,13177.32,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2511,No-Exit,0.0,0.0,2009-05-20,55.79,14388.03,14388.03,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,343,No-Exit,0.0,0.0,2009-05-26,18.69,-373.87,-373.87,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,6942,No-Exit,0.0,0.0,2009-07-21,21.90,13249.30,13249.30,BB 20 SMA Xover Mtm,[]
