Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,LONG,2012-03-20,115.47,822,No-Exit,0.0,0.0,2012-03-28,120.25,3929.16,3929.16,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1153,No-Exit,0.0,0.0,2012-04-24,80.37,6026.90,6026.90,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT,2012-04-23,413.90,233,No-Exit,0.0,0.0,2012-05-01,421.41,-1749.83,-1749.83,BB 20 SMA Xover Mtm,[]
CTXS,SHORT,2012-05-11,77.57,1181,No-Exit,0.0,0.0,2012-05-21,77.88,-366.11,-366.11,BB 20 SMA Xover Mtm,['DISCA']
AAPL,LONG,2012-05-24,82.32,1132,No-Exit,0.0,0.0,2012-06-04,78.77,-4018.60,-4018.60,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,2044,No-Exit,0.0,0.0,2012-06-06,49.30,2023.56,2023.56,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-07-11,217.31,231,No-Exit,0.0,0.0,2012-07-19,227.30,-2307.69,-2307.69,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV', 'CRM']
PCLN,SHORT,2012-07-11,642.16,78,No-Exit,0.0,0.0,2012-07-19,677.66,-2769.00,-2769.00,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,304,No-Exit,0.0,0.0,2012-07-23,90.84,-2656.96,-2656.96,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-07-19,34.06,958,No-Exit,0.0,0.0,2012-07-25,32.00,-1971.09,-1971.09,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,1002,No-Exit,0.0,0.0,2012-08-06,54.82,4503.99,0.0,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,563,No-Exit,0.0,0.0,2012-08-21,62.27,1925.46,1925.46,BB 20 SMA Xover Mtm,['NFLX', 'CRM']
CRM,LONG,2012-08-07,33.51,1913,No-Exit,0.0,0.0,2012-08-22,36.44,5605.09,5605.09,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,50,No-Exit,0.0,0.0,2012-08-23,64.48,29.50,29.50,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,28,No-Exit,0.0,0.0,2012-09-07,99.73,-92.68,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,46,No-Exit,0.0,0.0,2012-09-07,56.68,147.20,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,168,No-Exit,0.0,0.0,2012-09-20,633.94,4149.60,4149.60,BB 20 SMA Xover Mtm,['PM']
PM,LONG,2012-09-18,91.60,61,No-Exit,0.0,0.0,2012-10-09,92.11,31.11,31.11,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,1065,No-Exit,0.0,0.0,2012-10-11,92.36,3091.54,3091.54,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1331,No-Exit,0.0,0.0,2012-12-05,81.27,-1580.09,-1580.09,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-12-27,246.15,22,No-Exit,0.0,0.0,2013-01-03,257.27,-244.64,-244.64,BB 20 SMA Xover Mtm,['AAPL', 'EQT']
AAPL,LONG,2013-01-02,79.12,68,No-Exit,0.0,0.0,2013-01-08,75.60,-239.07,-239.07,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1811,No-Exit,0.0,0.0,2013-01-10,57.37,-4328.29,0.0,BB 20 SMA Xover Mtm,[]
