Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
L_GSK,SHORT,2007-08-15,1249.38,7,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-08-16,1281.37,-223.93,-223.93,BB 20 SMA Xover Mtm,[]
L_GSK,SHORT,2008-01-18,1285.02,7,2008-01-18,1323.63,-270.27,No-Exit,0.0,0.0,2008-02-28,1187.86,680.12,-270.27,BB 20 SMA Xover Mtm,[]
L_GSK,SHORT,2008-04-14,1069.20,8,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-04-17,1091.65,-179.60,-179.60,BB 20 SMA Xover Mtm,[]
L_GSK,LONG,2008-05-19,1150.39,8,No-Exit,0.0,0.0,2008-05-19,1161.92,92.24,2008-05-27,1099.50,-407.12,92.24,BB 20 SMA Xover Mtm,[]
L_GSK,SHORT,2008-09-08,1257.30,7,No-Exit,0.0,0.0,2008-09-08,1244.62,88.76,2008-10-23,1177.95,555.45,88.76,BB 20 SMA Xover Mtm,[]
L_GSK,SHORT,2008-11-20,1155.00,8,No-Exit,0.0,0.0,2008-11-20,1143.45,92.40,2008-12-04,1209.10,-432.80,92.40,BB 20 SMA Xover Mtm,['L_GSK']
L_GSK,SHORT,2009-01-15,1236.51,6,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-01-19,1268.09,-189.48,-189.48,BB 20 SMA Xover Mtm,['L_GSK']
L_GSK,LONG-SPY-NULL,2008-12-04,1181.70,8,2008-12-04,1151.25,-243.60,2008-12-04,1193.41,93.72,2009-02-20,1151.25,-243.60,0.0,BB 20 SMA Xover Mtm,[]
L_GSK,LONG,2009-03-26,1042.32,9,No-Exit,0.0,0.0,2009-03-26,1052.87,94.95,2009-03-30,1018.15,-217.49,94.95,BB 20 SMA Xover Mtm,[]
L_GSK,LONG,2009-04-28,1075.00,8,No-Exit,0.0,0.0,2009-04-28,1085.48,83.84,2009-04-29,1024.52,-403.84,83.84,BB 20 SMA Xover Mtm,[]
L_GSK,LONG,2009-05-13,1064.54,8,No-Exit,0.0,0.0,2009-05-13,1075.10,84.48,2009-05-19,1020.81,-349.84,84.48,BB 20 SMA Xover Mtm,[]
L_GSK,LONG,2009-06-12,1069.09,8,No-Exit,0.0,0.0,2009-06-12,1080.24,89.24,2009-07-29,1035.79,-266.36,89.24,BB 20 SMA Xover Mtm,[]
L_GSK,SHORT,2009-11-02,1237.50,6,2009-11-02,1262.70,-151.20,No-Exit,0.0,0.0,2009-11-12,1262.70,-151.20,-151.20,BB 20 SMA Xover Mtm,['L_GSK']
