Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2008-09-02,23.98,3961,No-Exit,0.0,0.0,2008-09-19,20.37,14293.55,14293.55,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7529,No-Exit,0.0,0.0,2008-11-03,15.13,5367.10,5367.10,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,67,No-Exit,0.0,0.0,2008-11-06,77.16,-219.09,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1492,No-Exit,0.0,0.0,2008-11-12,33.22,-4699.80,-4699.80,BB 20 SMA Xover Mtm,['AAPL', 'TAP']
AAPL,SHORT,2008-11-07,14.02,621,No-Exit,0.0,0.0,2008-11-13,13.68,211.14,211.14,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,1286,No-Exit,0.0,0.0,2008-11-25,42.88,-861.62,-861.62,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2373,No-Exit,0.0,0.0,2008-12-10,48.64,6407.10,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2179,No-Exit,0.0,0.0,2009-01-08,54.22,3682.51,3682.51,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,420,No-Exit,0.0,0.0,2009-01-14,12.14,-658.20,-658.20,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,402,No-Exit,0.0,0.0,2009-01-15,143.38,-2560.74,-2560.74,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1031,No-Exit,0.0,0.0,2009-01-26,54.42,61.86,61.86,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8654,No-Exit,0.0,0.0,2009-01-30,13.03,2423.12,2423.12,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,9147,No-Exit,0.0,0.0,2009-02-25,13.16,-3554.26,-3554.26,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,1865,No-Exit,0.0,0.0,2009-03-10,65.42,-8112.75,-8112.75,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,7942,No-Exit,0.0,0.0,2009-03-30,14.93,12389.52,12389.52,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2361,No-Exit,0.0,0.0,2009-05-20,55.79,13528.53,13528.53,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,322,No-Exit,0.0,0.0,2009-05-26,18.69,-350.98,-350.98,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,6527,No-Exit,0.0,0.0,2009-07-21,21.90,12457.25,12457.25,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2009-09-09,136.60,1048,No-Exit,0.0,0.0,2009-09-14,131.78,-5051.36,-5051.36,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,4864,2009-12-01,28.94,-3258.88,2009-12-09,27.89,1848.32,-3258.88,BB 20 SMA Xover Mtm,[]
EOG,LONG,2009-12-15,45.65,3050,No-Exit,0.0,0.0,2009-12-29,49.49,11712.00,11712.00,BB 20 SMA Xover Mtm,['FDX', 'AAPL']
AAPL,LONG,2009-12-22,28.60,227,No-Exit,0.0,0.0,2009-12-30,29.83,279.86,279.86,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,83,No-Exit,0.0,0.0,2010-01-12,86.44,-233.23,-233.23,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,692,No-Exit,0.0,0.0,2010-01-20,210.86,4172.76,4172.76,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,5246,No-Exit,0.0,0.0,2010-02-03,28.10,6977.18,6977.18,BB 20 SMA Xover Mtm,[]
